Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'glove_lstm',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'glove_lstm',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/glove_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2716; total val loss: 0.2986 val r: 0.1870; time: 0.54sec
[657/800][24/24] total train loss: 0.0087; total val loss: 0.4688 val r: 0.6329; time: 0.51sec
[658/800][24/24] total train loss: 0.0087; total val loss: 0.4689 val r: 0.6357; time: 0.50sec
[659/800][24/24] total train loss: 0.0087; total val loss: 0.4699 val r: 0.6338; time: 0.50sec
[660/800][24/24] total train loss: 0.0087; total val loss: 0.4655 val r: 0.6359; time: 0.50sec
[661/800][24/24] total train loss: 0.0088; total val loss: 0.4680 val r: 0.6300; time: 0.50sec
[662/800][24/24] total train loss: 0.0089; total val loss: 0.4636 val r: 0.6353; time: 0.51sec
[663/800][24/24] total train loss: 0.0086; total val loss: 0.4757 val r: 0.6333; time: 0.49sec
[664/800][24/24] total train loss: 0.0085; total val loss: 0.4621 val r: 0.6337; time: 0.49sec
[665/800][24/24] total train loss: 0.0086; total val loss: 0.4717 val r: 0.6349; time: 0.50sec
[666/800][24/24] total train loss: 0.0088; total val loss: 0.4715 val r: 0.6310; time: 0.49sec
[667/800][24/24] total train loss: 0.0088; total val loss: 0.4694 val r: 0.6334; time: 0.50sec
[668/800][24/24] total train loss: 0.0086; total val loss: 0.4713 val r: 0.6348; time: 0.50sec
[669/800][24/24] total train loss: 0.0086; total val loss: 0.4735 val r: 0.6303; time: 0.50sec
[670/800][24/24] total train loss: 0.0086; total val loss: 0.4633 val r: 0.6346; time: 0.50sec
[671/800][24/24] total train loss: 0.0086; total val loss: 0.4652 val r: 0.6388; time: 0.50sec
[672/800][24/24] total train loss: 0.0088; total val loss: 0.4569 val r: 0.6360; time: 0.50sec
[673/800][24/24] total train loss: 0.0087; total val loss: 0.4717 val r: 0.6343; time: 0.51sec
[674/800][24/24] total train loss: 0.0085; total val loss: 0.4694 val r: 0.6321; time: 0.51sec
[675/800][24/24] total train loss: 0.0084; total val loss: 0.4695 val r: 0.6380; time: 0.50sec
[676/800][24/24] total train loss: 0.0086; total val loss: 0.4580 val r: 0.6331; time: 0.50sec
[677/800][24/24] total train loss: 0.0087; total val loss: 0.4688 val r: 0.6357; time: 0.50sec
[678/800][24/24] total train loss: 0.0085; total val loss: 0.4717 val r: 0.6387; time: 0.51sec
[679/800][24/24] total train loss: 0.0087; total val loss: 0.4662 val r: 0.6397; time: 0.50sec
[680/800][24/24] total train loss: 0.0087; total val loss: 0.4665 val r: 0.6379; time: 0.50sec
[681/800][24/24] total train loss: 0.0084; total val loss: 0.4737 val r: 0.6419; time: 0.50sec
[682/800][24/24] total train loss: 0.0086; total val loss: 0.4643 val r: 0.6368; time: 0.51sec
[683/800][24/24] total train loss: 0.0087; total val loss: 0.4714 val r: 0.6410; time: 0.50sec
[684/800][24/24] total train loss: 0.0087; total val loss: 0.4640 val r: 0.6428; time: 0.51sec
[685/800][24/24] total train loss: 0.0087; total val loss: 0.4770 val r: 0.6383; time: 0.50sec
[686/800][24/24] total train loss: 0.0087; total val loss: 0.4643 val r: 0.6432; time: 0.51sec
[687/800][24/24] total train loss: 0.0087; total val loss: 0.4434 val r: 0.6335; time: 0.51sec
[688/800][24/24] total train loss: 0.0085; total val loss: 0.4558 val r: 0.6357; time: 0.50sec
[689/800][24/24] total train loss: 0.0086; total val loss: 0.4577 val r: 0.6347; time: 0.50sec
[690/800][24/24] total train loss: 0.0085; total val loss: 0.4517 val r: 0.6326; time: 0.50sec
[691/800][24/24] total train loss: 0.0084; total val loss: 0.4813 val r: 0.6352; time: 0.50sec
[692/800][24/24] total train loss: 0.0085; total val loss: 0.4605 val r: 0.6377; time: 0.50sec
[693/800][24/24] total train loss: 0.0085; total val loss: 0.4678 val r: 0.6316; time: 0.51sec
[694/800][24/24] total train loss: 0.0086; total val loss: 0.4683 val r: 0.6375; time: 0.51sec
[695/800][24/24] total train loss: 0.0086; total val loss: 0.4670 val r: 0.6328; time: 0.51sec
[696/800][24/24] total train loss: 0.0085; total val loss: 0.4647 val r: 0.6332; time: 0.50sec
[697/800][24/24] total train loss: 0.0085; total val loss: 0.4657 val r: 0.6345; time: 0.50sec
[698/800][24/24] total train loss: 0.0086; total val loss: 0.4678 val r: 0.6329; time: 0.50sec
[699/800][24/24] total train loss: 0.0086; total val loss: 0.4712 val r: 0.6342; time: 0.51sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0086; total val loss: 0.4756 val r: 0.6365; time: 0.51sec
[701/800][24/24] total train loss: 0.0087; total val loss: 0.4622 val r: 0.6386; time: 0.50sec
[702/800][24/24] total train loss: 0.0086; total val loss: 0.4638 val r: 0.6383; time: 0.50sec
[703/800][24/24] total train loss: 0.0086; total val loss: 0.4699 val r: 0.6350; time: 0.50sec
[704/800][24/24] total train loss: 0.0086; total val loss: 0.4591 val r: 0.6324; time: 0.50sec
[705/800][24/24] total train loss: 0.0085; total val loss: 0.4663 val r: 0.6347; time: 0.50sec
[706/800][24/24] total train loss: 0.0085; total val loss: 0.4733 val r: 0.6357; time: 0.50sec
[707/800][24/24] total train loss: 0.0085; total val loss: 0.4719 val r: 0.6366; time: 0.50sec
[708/800][24/24] total train loss: 0.0085; total val loss: 0.4739 val r: 0.6337; time: 0.51sec
[709/800][24/24] total train loss: 0.0087; total val loss: 0.4661 val r: 0.6352; time: 0.50sec
[710/800][24/24] total train loss: 0.0085; total val loss: 0.4699 val r: 0.6334; time: 0.49sec
[711/800][24/24] total train loss: 0.0085; total val loss: 0.4762 val r: 0.6364; time: 0.50sec
[712/800][24/24] total train loss: 0.0085; total val loss: 0.4724 val r: 0.6293; time: 0.50sec
[713/800][24/24] total train loss: 0.0085; total val loss: 0.4678 val r: 0.6328; time: 0.51sec
[714/800][24/24] total train loss: 0.0085; total val loss: 0.4584 val r: 0.6334; time: 0.50sec
[715/800][24/24] total train loss: 0.0084; total val loss: 0.4646 val r: 0.6349; time: 0.50sec
[716/800][24/24] total train loss: 0.0085; total val loss: 0.4527 val r: 0.6318; time: 0.51sec
[717/800][24/24] total train loss: 0.0085; total val loss: 0.4835 val r: 0.6328; time: 0.51sec
[718/800][24/24] total train loss: 0.0084; total val loss: 0.4662 val r: 0.6388; time: 0.51sec
[719/800][24/24] total train loss: 0.0087; total val loss: 0.4637 val r: 0.6354; time: 0.50sec
[720/800][24/24] total train loss: 0.0086; total val loss: 0.4699 val r: 0.6397; time: 0.50sec
[721/800][24/24] total train loss: 0.0086; total val loss: 0.4684 val r: 0.6335; time: 0.50sec
[722/800][24/24] total train loss: 0.0088; total val loss: 0.4691 val r: 0.6356; time: 0.51sec
[723/800][24/24] total train loss: 0.0088; total val loss: 0.4733 val r: 0.6353; time: 0.51sec
[724/800][24/24] total train loss: 0.0087; total val loss: 0.4794 val r: 0.6321; time: 0.50sec
[725/800][24/24] total train loss: 0.0085; total val loss: 0.4530 val r: 0.6328; time: 0.51sec
[726/800][24/24] total train loss: 0.0085; total val loss: 0.4710 val r: 0.6335; time: 0.50sec
[727/800][24/24] total train loss: 0.0085; total val loss: 0.4727 val r: 0.6331; time: 0.51sec
[728/800][24/24] total train loss: 0.0085; total val loss: 0.4690 val r: 0.6339; time: 0.51sec
[729/800][24/24] total train loss: 0.0086; total val loss: 0.4699 val r: 0.6306; time: 0.51sec
[730/800][24/24] total train loss: 0.0085; total val loss: 0.4769 val r: 0.6373; time: 0.50sec
[731/800][24/24] total train loss: 0.0085; total val loss: 0.4587 val r: 0.6333; time: 0.51sec
[732/800][24/24] total train loss: 0.0084; total val loss: 0.4796 val r: 0.6354; time: 0.50sec
[733/800][24/24] total train loss: 0.0086; total val loss: 0.4594 val r: 0.6344; time: 0.51sec
[734/800][24/24] total train loss: 0.0085; total val loss: 0.4781 val r: 0.6350; time: 0.51sec
[735/800][24/24] total train loss: 0.0085; total val loss: 0.4685 val r: 0.6347; time: 0.51sec
[736/800][24/24] total train loss: 0.0088; total val loss: 0.4743 val r: 0.6319; time: 0.51sec
[737/800][24/24] total train loss: 0.0089; total val loss: 0.4695 val r: 0.6321; time: 0.51sec
[738/800][24/24] total train loss: 0.0092; total val loss: 0.4565 val r: 0.6342; time: 0.50sec
[739/800][24/24] total train loss: 0.0089; total val loss: 0.4721 val r: 0.6298; time: 0.50sec
[740/800][24/24] total train loss: 0.0087; total val loss: 0.4779 val r: 0.6386; time: 0.51sec
[741/800][24/24] total train loss: 0.0085; total val loss: 0.4766 val r: 0.6364; time: 0.51sec
[742/800][24/24] total train loss: 0.0088; total val loss: 0.4804 val r: 0.6341; time: 0.50sec
[743/800][24/24] total train loss: 0.0085; total val loss: 0.4694 val r: 0.6386; time: 0.50sec
[744/800][24/24] total train loss: 0.0086; total val loss: 0.4730 val r: 0.6348; time: 0.51sec
[745/800][24/24] total train loss: 0.0084; total val loss: 0.4675 val r: 0.6373; time: 0.51sec
[746/800][24/24] total train loss: 0.0085; total val loss: 0.4760 val r: 0.6377; time: 0.51sec
[747/800][24/24] total train loss: 0.0085; total val loss: 0.4711 val r: 0.6361; time: 0.51sec
[748/800][24/24] total train loss: 0.0084; total val loss: 0.4717 val r: 0.6340; time: 0.51sec
[749/800][24/24] total train loss: 0.0086; total val loss: 0.4682 val r: 0.6368; time: 0.50sec
[750/800][24/24] total train loss: 0.0086; total val loss: 0.4755 val r: 0.6351; time: 0.51sec
[751/800][24/24] total train loss: 0.0086; total val loss: 0.4770 val r: 0.6387; time: 0.51sec
[752/800][24/24] total train loss: 0.0084; total val loss: 0.4662 val r: 0.6358; time: 0.51sec
[753/800][24/24] total train loss: 0.0085; total val loss: 0.4713 val r: 0.6385; time: 0.51sec
[754/800][24/24] total train loss: 0.0084; total val loss: 0.4731 val r: 0.6393; time: 0.50sec
[755/800][24/24] total train loss: 0.0084; total val loss: 0.4728 val r: 0.6351; time: 0.50sec
[756/800][24/24] total train loss: 0.0084; total val loss: 0.4718 val r: 0.6362; time: 0.51sec
[757/800][24/24] total train loss: 0.0084; total val loss: 0.4678 val r: 0.6363; time: 0.49sec
[758/800][24/24] total train loss: 0.0083; total val loss: 0.4716 val r: 0.6376; time: 0.50sec
[759/800][24/24] total train loss: 0.0085; total val loss: 0.4908 val r: 0.6322; time: 0.50sec
[760/800][24/24] total train loss: 0.0085; total val loss: 0.4742 val r: 0.6399; time: 0.50sec
[761/800][24/24] total train loss: 0.0085; total val loss: 0.4710 val r: 0.6370; time: 0.51sec
[762/800][24/24] total train loss: 0.0083; total val loss: 0.4692 val r: 0.6395; time: 0.51sec
[763/800][24/24] total train loss: 0.0085; total val loss: 0.4745 val r: 0.6393; time: 0.49sec
[764/800][24/24] total train loss: 0.0084; total val loss: 0.4646 val r: 0.6416; time: 0.50sec
[765/800][24/24] total train loss: 0.0084; total val loss: 0.4673 val r: 0.6358; time: 0.51sec
[766/800][24/24] total train loss: 0.0083; total val loss: 0.4668 val r: 0.6383; time: 0.50sec
[767/800][24/24] total train loss: 0.0084; total val loss: 0.4802 val r: 0.6388; time: 0.51sec
[768/800][24/24] total train loss: 0.0104; total val loss: 0.4862 val r: 0.6391; time: 0.51sec
[769/800][24/24] total train loss: 0.0133; total val loss: 0.4765 val r: 0.6307; time: 0.50sec
[770/800][24/24] total train loss: 0.0196; total val loss: 0.4762 val r: 0.6161; time: 0.50sec
[771/800][24/24] total train loss: 0.0206; total val loss: 0.4647 val r: 0.5962; time: 0.51sec
[772/800][24/24] total train loss: 0.0283; total val loss: 0.5080 val r: 0.6336; time: 0.50sec
[773/800][24/24] total train loss: 0.0503; total val loss: 0.5015 val r: 0.6269; time: 0.50sec
[774/800][24/24] total train loss: 0.0301; total val loss: 0.4809 val r: 0.6273; time: 0.50sec
[775/800][24/24] total train loss: 0.0191; total val loss: 0.4720 val r: 0.6721; time: 0.50sec
[776/800][24/24] total train loss: 0.0129; total val loss: 0.4899 val r: 0.6549; time: 0.50sec
[777/800][24/24] total train loss: 0.0111; total val loss: 0.4776 val r: 0.6581; time: 0.51sec
[778/800][24/24] total train loss: 0.0096; total val loss: 0.4757 val r: 0.6634; time: 0.50sec
[779/800][24/24] total train loss: 0.0094; total val loss: 0.4809 val r: 0.6654; time: 0.49sec
[780/800][24/24] total train loss: 0.0092; total val loss: 0.4712 val r: 0.6541; time: 0.48sec
[781/800][24/24] total train loss: 0.0092; total val loss: 0.4888 val r: 0.6606; time: 0.49sec
[782/800][24/24] total train loss: 0.0090; total val loss: 0.4719 val r: 0.6603; time: 0.49sec
[783/800][24/24] total train loss: 0.0092; total val loss: 0.4756 val r: 0.6611; time: 0.48sec
[784/800][24/24] total train loss: 0.0088; total val loss: 0.4825 val r: 0.6618; time: 0.50sec
[785/800][24/24] total train loss: 0.0088; total val loss: 0.4817 val r: 0.6662; time: 0.49sec
[786/800][24/24] total train loss: 0.0088; total val loss: 0.4822 val r: 0.6643; time: 0.51sec
[787/800][24/24] total train loss: 0.0091; total val loss: 0.4773 val r: 0.6615; time: 0.49sec
[788/800][24/24] total train loss: 0.0089; total val loss: 0.4830 val r: 0.6698; time: 0.51sec
[789/800][24/24] total train loss: 0.0088; total val loss: 0.4796 val r: 0.6654; time: 0.50sec
[790/800][24/24] total train loss: 0.0088; total val loss: 0.4782 val r: 0.6633; time: 0.50sec
[791/800][24/24] total train loss: 0.0089; total val loss: 0.4682 val r: 0.6684; time: 0.51sec
[792/800][24/24] total train loss: 0.0087; total val loss: 0.4768 val r: 0.6618; time: 0.50sec
[793/800][24/24] total train loss: 0.0086; total val loss: 0.4697 val r: 0.6672; time: 0.50sec
[794/800][24/24] total train loss: 0.0087; total val loss: 0.4790 val r: 0.6678; time: 0.51sec
[795/800][24/24] total train loss: 0.0087; total val loss: 0.4587 val r: 0.6633; time: 0.50sec
[796/800][24/24] total train loss: 0.0086; total val loss: 0.4636 val r: 0.6662; time: 0.50sec
[797/800][24/24] total train loss: 0.0085; total val loss: 0.4719 val r: 0.6641; time: 0.50sec
[798/800][24/24] total train loss: 0.0089; total val loss: 0.4736 val r: 0.6637; time: 0.50sec
[799/800][24/24] total train loss: 0.0089; total val loss: 0.4822 val r: 0.6602; time: 0.50sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0085; total val loss: 0.4741 val r: 0.6641; time: 0.49sec
Best epoch 775 with val_r = 0.6721.
Fold #2
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2155; total val loss: 0.2990 val r: 0.2321; time: 0.51sec
[2/800][24/24] total train loss: 1.0580; total val loss: 0.3435 val r: 0.4338; time: 0.51sec
[3/800][24/24] total train loss: 0.8203; total val loss: 0.3742 val r: 0.4971; time: 0.50sec
[4/800][24/24] total train loss: 0.8121; total val loss: 0.3790 val r: 0.4860; time: 0.51sec
[5/800][24/24] total train loss: 0.7247; total val loss: 0.3797 val r: 0.5258; time: 0.51sec
[6/800][24/24] total train loss: 0.6756; total val loss: 0.3951 val r: 0.5293; time: 0.51sec
[7/800][24/24] total train loss: 0.6240; total val loss: 0.3908 val r: 0.5278; time: 0.51sec
[8/800][24/24] total train loss: 0.6445; total val loss: 0.3464 val r: 0.5321; time: 0.50sec
[9/800][24/24] total train loss: 0.6046; total val loss: 0.4053 val r: 0.5479; time: 0.51sec
[10/800][24/24] total train loss: 0.5254; total val loss: 0.4346 val r: 0.5603; time: 0.50sec
[11/800][24/24] total train loss: 0.5233; total val loss: 0.4139 val r: 0.5698; time: 0.50sec
[12/800][24/24] total train loss: 0.4059; total val loss: 0.4374 val r: 0.5470; time: 0.51sec
[13/800][24/24] total train loss: 0.3872; total val loss: 0.4544 val r: 0.5623; time: 0.51sec
[14/800][24/24] total train loss: 0.3946; total val loss: 0.4198 val r: 0.5645; time: 0.51sec
[15/800][24/24] total train loss: 0.3336; total val loss: 0.4890 val r: 0.5041; time: 0.50sec
[16/800][24/24] total train loss: 0.2855; total val loss: 0.4615 val r: 0.4959; time: 0.51sec
[17/800][24/24] total train loss: 0.2691; total val loss: 0.4756 val r: 0.5232; time: 0.51sec
[18/800][24/24] total train loss: 0.2278; total val loss: 0.4301 val r: 0.5647; time: 0.51sec
[19/800][24/24] total train loss: 0.2538; total val loss: 0.4939 val r: 0.5228; time: 0.51sec
[20/800][24/24] total train loss: 0.2215; total val loss: 0.4827 val r: 0.5479; time: 0.51sec
[21/800][24/24] total train loss: 0.1589; total val loss: 0.4571 val r: 0.4955; time: 0.50sec
[22/800][24/24] total train loss: 0.1550; total val loss: 0.4784 val r: 0.5154; time: 0.51sec
[23/800][24/24] total train loss: 0.1247; total val loss: 0.4681 val r: 0.5078; time: 0.51sec
[24/800][24/24] total train loss: 0.1165; total val loss: 0.4930 val r: 0.5192; time: 0.51sec
[25/800][24/24] total train loss: 0.0951; total val loss: 0.5058 val r: 0.5214; time: 0.51sec
[26/800][24/24] total train loss: 0.0954; total val loss: 0.4689 val r: 0.4757; time: 0.51sec
[27/800][24/24] total train loss: 0.0916; total val loss: 0.4964 val r: 0.5079; time: 0.50sec
[28/800][24/24] total train loss: 0.0789; total val loss: 0.4870 val r: 0.5056; time: 0.51sec
[29/800][24/24] total train loss: 0.0704; total val loss: 0.4732 val r: 0.4958; time: 0.51sec
[30/800][24/24] total train loss: 0.0619; total val loss: 0.4818 val r: 0.5147; time: 0.51sec
[31/800][24/24] total train loss: 0.0669; total val loss: 0.4617 val r: 0.5144; time: 0.51sec
[32/800][24/24] total train loss: 0.0559; total val loss: 0.4843 val r: 0.5183; time: 0.51sec
[33/800][24/24] total train loss: 0.0534; total val loss: 0.4549 val r: 0.5441; time: 0.50sec
[34/800][24/24] total train loss: 0.0516; total val loss: 0.4748 val r: 0.5115; time: 0.51sec
[35/800][24/24] total train loss: 0.0436; total val loss: 0.4764 val r: 0.5111; time: 0.50sec
[36/800][24/24] total train loss: 0.0426; total val loss: 0.4777 val r: 0.5253; time: 0.50sec
[37/800][24/24] total train loss: 0.0388; total val loss: 0.4710 val r: 0.5076; time: 0.50sec
[38/800][24/24] total train loss: 0.0371; total val loss: 0.4871 val r: 0.4859; time: 0.51sec
[39/800][24/24] total train loss: 0.0401; total val loss: 0.4709 val r: 0.4957; time: 0.50sec
[40/800][24/24] total train loss: 0.0412; total val loss: 0.4793 val r: 0.5110; time: 0.50sec
[41/800][24/24] total train loss: 0.0451; total val loss: 0.4739 val r: 0.4981; time: 0.51sec
[42/800][24/24] total train loss: 0.0372; total val loss: 0.5069 val r: 0.5182; time: 0.51sec
[43/800][24/24] total train loss: 0.0365; total val loss: 0.4744 val r: 0.4979; time: 0.51sec
[44/800][24/24] total train loss: 0.0325; total val loss: 0.4898 val r: 0.5316; time: 0.50sec
[45/800][24/24] total train loss: 0.0293; total val loss: 0.4823 val r: 0.5060; time: 0.50sec
[46/800][24/24] total train loss: 0.0314; total val loss: 0.4883 val r: 0.5079; time: 0.50sec
[47/800][24/24] total train loss: 0.0283; total val loss: 0.4739 val r: 0.5113; time: 0.51sec
[48/800][24/24] total train loss: 0.0271; total val loss: 0.4796 val r: 0.5226; time: 0.51sec
[49/800][24/24] total train loss: 0.0252; total val loss: 0.4668 val r: 0.5187; time: 0.51sec
[50/800][24/24] total train loss: 0.0257; total val loss: 0.4774 val r: 0.5152; time: 0.51sec
[51/800][24/24] total train loss: 0.0251; total val loss: 0.4788 val r: 0.4891; time: 0.50sec
[52/800][24/24] total train loss: 0.0297; total val loss: 0.4807 val r: 0.5007; time: 0.50sec
[53/800][24/24] total train loss: 0.0263; total val loss: 0.4983 val r: 0.5141; time: 0.51sec
[54/800][24/24] total train loss: 0.0259; total val loss: 0.4677 val r: 0.5198; time: 0.50sec
[55/800][24/24] total train loss: 0.0245; total val loss: 0.4908 val r: 0.5162; time: 0.51sec
[56/800][24/24] total train loss: 0.0250; total val loss: 0.4882 val r: 0.5214; time: 0.50sec
[57/800][24/24] total train loss: 0.0247; total val loss: 0.4789 val r: 0.5192; time: 0.49sec
[58/800][24/24] total train loss: 0.0248; total val loss: 0.4956 val r: 0.5087; time: 0.51sec
[59/800][24/24] total train loss: 0.0268; total val loss: 0.4721 val r: 0.5201; time: 0.51sec
[60/800][24/24] total train loss: 0.0286; total val loss: 0.4707 val r: 0.4971; time: 0.50sec
[61/800][24/24] total train loss: 0.0261; total val loss: 0.4852 val r: 0.5357; time: 0.50sec
[62/800][24/24] total train loss: 0.0241; total val loss: 0.4525 val r: 0.5190; time: 0.51sec
[63/800][24/24] total train loss: 0.0248; total val loss: 0.4867 val r: 0.5233; time: 0.50sec
[64/800][24/24] total train loss: 0.0221; total val loss: 0.4798 val r: 0.5178; time: 0.50sec
[65/800][24/24] total train loss: 0.0233; total val loss: 0.4741 val r: 0.5353; time: 0.50sec
[66/800][24/24] total train loss: 0.0217; total val loss: 0.4736 val r: 0.5143; time: 0.50sec
[67/800][24/24] total train loss: 0.0204; total val loss: 0.4806 val r: 0.5102; time: 0.50sec
[68/800][24/24] total train loss: 0.0211; total val loss: 0.4892 val r: 0.5191; time: 0.50sec
[69/800][24/24] total train loss: 0.0194; total val loss: 0.4852 val r: 0.5129; time: 0.49sec
[70/800][24/24] total train loss: 0.0216; total val loss: 0.4792 val r: 0.5222; time: 0.51sec
[71/800][24/24] total train loss: 0.0197; total val loss: 0.4745 val r: 0.5227; time: 0.51sec
[72/800][24/24] total train loss: 0.0198; total val loss: 0.4779 val r: 0.5258; time: 0.51sec
[73/800][24/24] total train loss: 0.0179; total val loss: 0.4771 val r: 0.5307; time: 0.50sec
[74/800][24/24] total train loss: 0.0193; total val loss: 0.4616 val r: 0.5198; time: 0.50sec
[75/800][24/24] total train loss: 0.0194; total val loss: 0.4786 val r: 0.5047; time: 0.51sec
[76/800][24/24] total train loss: 0.0177; total val loss: 0.4729 val r: 0.5260; time: 0.51sec
[77/800][24/24] total train loss: 0.0179; total val loss: 0.4873 val r: 0.5202; time: 0.51sec
[78/800][24/24] total train loss: 0.0183; total val loss: 0.4691 val r: 0.5047; time: 0.50sec
[79/800][24/24] total train loss: 0.0182; total val loss: 0.4763 val r: 0.5347; time: 0.51sec
[80/800][24/24] total train loss: 0.0176; total val loss: 0.4717 val r: 0.5217; time: 0.50sec
[81/800][24/24] total train loss: 0.0179; total val loss: 0.4738 val r: 0.5231; time: 0.50sec
[82/800][24/24] total train loss: 0.0192; total val loss: 0.4560 val r: 0.5080; time: 0.50sec
[83/800][24/24] total train loss: 0.0201; total val loss: 0.4707 val r: 0.5189; time: 0.50sec
[84/800][24/24] total train loss: 0.0193; total val loss: 0.4601 val r: 0.5221; time: 0.50sec
[85/800][24/24] total train loss: 0.0178; total val loss: 0.4722 val r: 0.5046; time: 0.50sec
[86/800][24/24] total train loss: 0.0182; total val loss: 0.4744 val r: 0.5186; time: 0.50sec
[87/800][24/24] total train loss: 0.0186; total val loss: 0.4865 val r: 0.5172; time: 0.50sec
[88/800][24/24] total train loss: 0.0189; total val loss: 0.4773 val r: 0.5344; time: 0.50sec
[89/800][24/24] total train loss: 0.0186; total val loss: 0.4577 val r: 0.5146; time: 0.50sec
[90/800][24/24] total train loss: 0.0175; total val loss: 0.4593 val r: 0.5165; time: 0.50sec
[91/800][24/24] total train loss: 0.0176; total val loss: 0.4605 val r: 0.5240; time: 0.50sec
[92/800][24/24] total train loss: 0.0163; total val loss: 0.4830 val r: 0.5298; time: 0.51sec
[93/800][24/24] total train loss: 0.0150; total val loss: 0.4705 val r: 0.5397; time: 0.50sec
[94/800][24/24] total train loss: 0.0154; total val loss: 0.4568 val r: 0.5205; time: 0.50sec
[95/800][24/24] total train loss: 0.0149; total val loss: 0.4732 val r: 0.5230; time: 0.49sec
[96/800][24/24] total train loss: 0.0157; total val loss: 0.4771 val r: 0.5297; time: 0.51sec
[97/800][24/24] total train loss: 0.0158; total val loss: 0.4638 val r: 0.5030; time: 0.50sec
[98/800][24/24] total train loss: 0.0168; total val loss: 0.4496 val r: 0.5153; time: 0.50sec
[99/800][24/24] total train loss: 0.0160; total val loss: 0.4603 val r: 0.5402; time: 0.51sec
learning rate updated: 0.001
[100/800][24/24] total train loss: 0.0163; total val loss: 0.4897 val r: 0.5351; time: 0.49sec
[101/800][24/24] total train loss: 0.0161; total val loss: 0.4598 val r: 0.5234; time: 0.51sec
[102/800][24/24] total train loss: 0.0146; total val loss: 0.4631 val r: 0.5211; time: 0.51sec
[103/800][24/24] total train loss: 0.0148; total val loss: 0.4604 val r: 0.5273; time: 0.51sec
[104/800][24/24] total train loss: 0.0158; total val loss: 0.4715 val r: 0.5204; time: 0.50sec
[105/800][24/24] total train loss: 0.0169; total val loss: 0.4484 val r: 0.5374; time: 0.50sec
[106/800][24/24] total train loss: 0.0153; total val loss: 0.4645 val r: 0.5376; time: 0.51sec
[107/800][24/24] total train loss: 0.0156; total val loss: 0.4783 val r: 0.5221; time: 0.51sec
[108/800][24/24] total train loss: 0.0150; total val loss: 0.4581 val r: 0.5396; time: 0.51sec
[109/800][24/24] total train loss: 0.0152; total val loss: 0.4747 val r: 0.5397; time: 0.51sec
[110/800][24/24] total train loss: 0.0164; total val loss: 0.4649 val r: 0.5123; time: 0.51sec
[111/800][24/24] total train loss: 0.0157; total val loss: 0.4493 val r: 0.5487; time: 0.51sec
[112/800][24/24] total train loss: 0.0157; total val loss: 0.4743 val r: 0.5295; time: 0.50sec
[113/800][24/24] total train loss: 0.0169; total val loss: 0.4680 val r: 0.5037; time: 0.51sec
[114/800][24/24] total train loss: 0.0162; total val loss: 0.4592 val r: 0.5259; time: 0.51sec
[115/800][24/24] total train loss: 0.0165; total val loss: 0.4748 val r: 0.5389; time: 0.51sec
[116/800][24/24] total train loss: 0.0156; total val loss: 0.4698 val r: 0.5172; time: 0.50sec
[117/800][24/24] total train loss: 0.0156; total val loss: 0.4566 val r: 0.5286; time: 0.50sec
[118/800][24/24] total train loss: 0.0147; total val loss: 0.4587 val r: 0.5297; time: 0.50sec
[119/800][24/24] total train loss: 0.0142; total val loss: 0.4552 val r: 0.5344; time: 0.50sec
[120/800][24/24] total train loss: 0.0131; total val loss: 0.4796 val r: 0.5162; time: 0.51sec
[121/800][24/24] total train loss: 0.0152; total val loss: 0.4686 val r: 0.5266; time: 0.51sec
[122/800][24/24] total train loss: 0.0152; total val loss: 0.4577 val r: 0.5404; time: 0.51sec
