Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_lstm_context',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_lstm_context',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': False,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0_contextual/bert_layer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1756; total val loss: 0.3592 val r: 0.6002; time: 0.96sec
[548/800][24/24] total train loss: 0.0084; total val loss: 0.5017 val r: 0.7133; time: 0.92sec
[549/800][24/24] total train loss: 0.0094; total val loss: 0.4883 val r: 0.7082; time: 0.93sec
[550/800][24/24] total train loss: 0.0110; total val loss: 0.5065 val r: 0.6976; time: 0.92sec
[551/800][24/24] total train loss: 0.0280; total val loss: 0.4785 val r: 0.6800; time: 0.93sec
[552/800][24/24] total train loss: 0.0700; total val loss: 0.5050 val r: 0.6652; time: 0.93sec
[553/800][24/24] total train loss: 0.0555; total val loss: 0.4771 val r: 0.7090; time: 0.93sec
[554/800][24/24] total train loss: 0.0391; total val loss: 0.4600 val r: 0.6980; time: 0.93sec
[555/800][24/24] total train loss: 0.0256; total val loss: 0.5012 val r: 0.6952; time: 0.92sec
[556/800][24/24] total train loss: 0.0165; total val loss: 0.4755 val r: 0.7280; time: 0.93sec
[557/800][24/24] total train loss: 0.0129; total val loss: 0.4983 val r: 0.7235; time: 0.93sec
[558/800][24/24] total train loss: 0.0110; total val loss: 0.4915 val r: 0.7158; time: 0.93sec
[559/800][24/24] total train loss: 0.0102; total val loss: 0.4758 val r: 0.7161; time: 0.92sec
[560/800][24/24] total train loss: 0.0095; total val loss: 0.4920 val r: 0.7178; time: 0.92sec
[561/800][24/24] total train loss: 0.0093; total val loss: 0.4894 val r: 0.7228; time: 0.92sec
[562/800][24/24] total train loss: 0.0089; total val loss: 0.4818 val r: 0.7172; time: 0.93sec
[563/800][24/24] total train loss: 0.0089; total val loss: 0.4768 val r: 0.7168; time: 0.92sec
[564/800][24/24] total train loss: 0.0088; total val loss: 0.4750 val r: 0.7185; time: 0.92sec
[565/800][24/24] total train loss: 0.0086; total val loss: 0.4807 val r: 0.7189; time: 0.92sec
[566/800][24/24] total train loss: 0.0087; total val loss: 0.4841 val r: 0.7203; time: 0.93sec
[567/800][24/24] total train loss: 0.0087; total val loss: 0.4974 val r: 0.7157; time: 0.93sec
[568/800][24/24] total train loss: 0.0088; total val loss: 0.4634 val r: 0.7184; time: 0.93sec
[569/800][24/24] total train loss: 0.0086; total val loss: 0.4758 val r: 0.7161; time: 0.93sec
[570/800][24/24] total train loss: 0.0086; total val loss: 0.4847 val r: 0.7163; time: 0.92sec
[571/800][24/24] total train loss: 0.0086; total val loss: 0.4838 val r: 0.7177; time: 0.93sec
[572/800][24/24] total train loss: 0.0085; total val loss: 0.4867 val r: 0.7205; time: 0.91sec
[573/800][24/24] total train loss: 0.0087; total val loss: 0.4660 val r: 0.7220; time: 0.92sec
[574/800][24/24] total train loss: 0.0087; total val loss: 0.4870 val r: 0.7138; time: 0.92sec
[575/800][24/24] total train loss: 0.0086; total val loss: 0.4765 val r: 0.7181; time: 0.93sec
[576/800][24/24] total train loss: 0.0085; total val loss: 0.4545 val r: 0.7170; time: 0.93sec
[577/800][24/24] total train loss: 0.0086; total val loss: 0.4891 val r: 0.7176; time: 0.92sec
[578/800][24/24] total train loss: 0.0085; total val loss: 0.4878 val r: 0.7220; time: 0.92sec
[579/800][24/24] total train loss: 0.0085; total val loss: 0.4912 val r: 0.7163; time: 0.92sec
[580/800][24/24] total train loss: 0.0085; total val loss: 0.4963 val r: 0.7194; time: 0.92sec
[581/800][24/24] total train loss: 0.0086; total val loss: 0.4921 val r: 0.7200; time: 0.93sec
[582/800][24/24] total train loss: 0.0085; total val loss: 0.4822 val r: 0.7164; time: 0.93sec
[583/800][24/24] total train loss: 0.0084; total val loss: 0.4919 val r: 0.7180; time: 0.92sec
[584/800][24/24] total train loss: 0.0085; total val loss: 0.4896 val r: 0.7174; time: 0.93sec
[585/800][24/24] total train loss: 0.0086; total val loss: 0.4864 val r: 0.7151; time: 0.92sec
[586/800][24/24] total train loss: 0.0085; total val loss: 0.4671 val r: 0.7158; time: 0.92sec
[587/800][24/24] total train loss: 0.0086; total val loss: 0.4859 val r: 0.7197; time: 0.93sec
[588/800][24/24] total train loss: 0.0085; total val loss: 0.4859 val r: 0.7180; time: 0.92sec
[589/800][24/24] total train loss: 0.0084; total val loss: 0.4788 val r: 0.7141; time: 0.93sec
[590/800][24/24] total train loss: 0.0084; total val loss: 0.4929 val r: 0.7132; time: 0.93sec
[591/800][24/24] total train loss: 0.0083; total val loss: 0.4736 val r: 0.7164; time: 0.93sec
[592/800][24/24] total train loss: 0.0084; total val loss: 0.4902 val r: 0.7190; time: 0.92sec
[593/800][24/24] total train loss: 0.0084; total val loss: 0.4831 val r: 0.7134; time: 0.92sec
[594/800][24/24] total train loss: 0.0083; total val loss: 0.5011 val r: 0.7168; time: 0.92sec
[595/800][24/24] total train loss: 0.0083; total val loss: 0.4652 val r: 0.7171; time: 0.93sec
[596/800][24/24] total train loss: 0.0085; total val loss: 0.4970 val r: 0.7186; time: 0.93sec
[597/800][24/24] total train loss: 0.0084; total val loss: 0.4917 val r: 0.7172; time: 0.92sec
[598/800][24/24] total train loss: 0.0084; total val loss: 0.4998 val r: 0.7136; time: 0.93sec
[599/800][24/24] total train loss: 0.0084; total val loss: 0.4885 val r: 0.7175; time: 0.92sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0084; total val loss: 0.5024 val r: 0.7176; time: 0.92sec
[601/800][24/24] total train loss: 0.0083; total val loss: 0.4917 val r: 0.7202; time: 0.92sec
[602/800][24/24] total train loss: 0.0083; total val loss: 0.4784 val r: 0.7127; time: 0.92sec
[603/800][24/24] total train loss: 0.0083; total val loss: 0.4850 val r: 0.7176; time: 0.92sec
[604/800][24/24] total train loss: 0.0083; total val loss: 0.4895 val r: 0.7149; time: 0.93sec
[605/800][24/24] total train loss: 0.0083; total val loss: 0.4986 val r: 0.7191; time: 0.93sec
[606/800][24/24] total train loss: 0.0083; total val loss: 0.4790 val r: 0.7142; time: 0.92sec
[607/800][24/24] total train loss: 0.0083; total val loss: 0.4782 val r: 0.7161; time: 0.93sec
[608/800][24/24] total train loss: 0.0082; total val loss: 0.4943 val r: 0.7158; time: 0.92sec
[609/800][24/24] total train loss: 0.0086; total val loss: 0.4863 val r: 0.7184; time: 0.93sec
[610/800][24/24] total train loss: 0.0083; total val loss: 0.4813 val r: 0.7150; time: 0.93sec
[611/800][24/24] total train loss: 0.0084; total val loss: 0.4920 val r: 0.7149; time: 0.93sec
[612/800][24/24] total train loss: 0.0084; total val loss: 0.4918 val r: 0.7138; time: 0.92sec
[613/800][24/24] total train loss: 0.0083; total val loss: 0.4702 val r: 0.7152; time: 0.92sec
[614/800][24/24] total train loss: 0.0083; total val loss: 0.4807 val r: 0.7181; time: 0.92sec
[615/800][24/24] total train loss: 0.0083; total val loss: 0.4887 val r: 0.7172; time: 0.93sec
[616/800][24/24] total train loss: 0.0084; total val loss: 0.4761 val r: 0.7209; time: 0.93sec
[617/800][24/24] total train loss: 0.0083; total val loss: 0.4714 val r: 0.7151; time: 0.93sec
[618/800][24/24] total train loss: 0.0084; total val loss: 0.4903 val r: 0.7157; time: 0.93sec
[619/800][24/24] total train loss: 0.0083; total val loss: 0.4942 val r: 0.7152; time: 0.92sec
[620/800][24/24] total train loss: 0.0082; total val loss: 0.4750 val r: 0.7179; time: 0.92sec
[621/800][24/24] total train loss: 0.0083; total val loss: 0.4804 val r: 0.7150; time: 0.92sec
[622/800][24/24] total train loss: 0.0084; total val loss: 0.4927 val r: 0.7191; time: 0.93sec
[623/800][24/24] total train loss: 0.0083; total val loss: 0.4799 val r: 0.7143; time: 0.92sec
[624/800][24/24] total train loss: 0.0083; total val loss: 0.5096 val r: 0.7190; time: 0.92sec
[625/800][24/24] total train loss: 0.0082; total val loss: 0.4954 val r: 0.7194; time: 0.92sec
[626/800][24/24] total train loss: 0.0083; total val loss: 0.4999 val r: 0.7128; time: 0.92sec
[627/800][24/24] total train loss: 0.0083; total val loss: 0.4940 val r: 0.7148; time: 0.92sec
[628/800][24/24] total train loss: 0.0082; total val loss: 0.4935 val r: 0.7151; time: 0.92sec
[629/800][24/24] total train loss: 0.0084; total val loss: 0.4825 val r: 0.7141; time: 0.92sec
[630/800][24/24] total train loss: 0.0084; total val loss: 0.4875 val r: 0.7155; time: 0.93sec
[631/800][24/24] total train loss: 0.0083; total val loss: 0.4957 val r: 0.7140; time: 0.92sec
[632/800][24/24] total train loss: 0.0084; total val loss: 0.4849 val r: 0.7188; time: 0.92sec
[633/800][24/24] total train loss: 0.0083; total val loss: 0.4737 val r: 0.7179; time: 0.92sec
[634/800][24/24] total train loss: 0.0083; total val loss: 0.4853 val r: 0.7151; time: 0.93sec
[635/800][24/24] total train loss: 0.0082; total val loss: 0.4897 val r: 0.7174; time: 0.93sec
[636/800][24/24] total train loss: 0.0084; total val loss: 0.4902 val r: 0.7187; time: 0.92sec
[637/800][24/24] total train loss: 0.0082; total val loss: 0.4961 val r: 0.7162; time: 0.92sec
[638/800][24/24] total train loss: 0.0085; total val loss: 0.4856 val r: 0.7164; time: 0.93sec
[639/800][24/24] total train loss: 0.0082; total val loss: 0.4950 val r: 0.7171; time: 0.92sec
[640/800][24/24] total train loss: 0.0082; total val loss: 0.4918 val r: 0.7185; time: 0.92sec
[641/800][24/24] total train loss: 0.0083; total val loss: 0.4963 val r: 0.7157; time: 0.92sec
[642/800][24/24] total train loss: 0.0082; total val loss: 0.4938 val r: 0.7134; time: 0.93sec
[643/800][24/24] total train loss: 0.0082; total val loss: 0.4800 val r: 0.7144; time: 0.92sec
[644/800][24/24] total train loss: 0.0083; total val loss: 0.4952 val r: 0.7184; time: 0.93sec
[645/800][24/24] total train loss: 0.0083; total val loss: 0.4971 val r: 0.7220; time: 0.93sec
[646/800][24/24] total train loss: 0.0082; total val loss: 0.4871 val r: 0.7203; time: 0.92sec
[647/800][24/24] total train loss: 0.0083; total val loss: 0.5054 val r: 0.7144; time: 0.92sec
[648/800][24/24] total train loss: 0.0083; total val loss: 0.4774 val r: 0.7164; time: 0.92sec
[649/800][24/24] total train loss: 0.0083; total val loss: 0.4859 val r: 0.7167; time: 0.93sec
[650/800][24/24] total train loss: 0.0083; total val loss: 0.4842 val r: 0.7178; time: 0.93sec
[651/800][24/24] total train loss: 0.0084; total val loss: 0.4937 val r: 0.7156; time: 0.92sec
[652/800][24/24] total train loss: 0.0084; total val loss: 0.5033 val r: 0.7145; time: 0.93sec
[653/800][24/24] total train loss: 0.0083; total val loss: 0.4969 val r: 0.7191; time: 0.92sec
[654/800][24/24] total train loss: 0.0083; total val loss: 0.4832 val r: 0.7165; time: 0.93sec
[655/800][24/24] total train loss: 0.0083; total val loss: 0.4980 val r: 0.7181; time: 0.92sec
[656/800][24/24] total train loss: 0.0086; total val loss: 0.4924 val r: 0.7174; time: 0.92sec
[657/800][24/24] total train loss: 0.0082; total val loss: 0.4920 val r: 0.7185; time: 0.93sec
[658/800][24/24] total train loss: 0.0083; total val loss: 0.5003 val r: 0.7216; time: 0.93sec
[659/800][24/24] total train loss: 0.0082; total val loss: 0.5084 val r: 0.7177; time: 0.93sec
[660/800][24/24] total train loss: 0.0084; total val loss: 0.4789 val r: 0.7166; time: 0.93sec
[661/800][24/24] total train loss: 0.0084; total val loss: 0.4889 val r: 0.7202; time: 0.93sec
[662/800][24/24] total train loss: 0.0086; total val loss: 0.4794 val r: 0.7193; time: 0.92sec
[663/800][24/24] total train loss: 0.0082; total val loss: 0.4918 val r: 0.7186; time: 0.93sec
[664/800][24/24] total train loss: 0.0084; total val loss: 0.4885 val r: 0.7162; time: 0.93sec
[665/800][24/24] total train loss: 0.0083; total val loss: 0.4822 val r: 0.7152; time: 0.92sec
[666/800][24/24] total train loss: 0.0082; total val loss: 0.4841 val r: 0.7140; time: 0.93sec
[667/800][24/24] total train loss: 0.0082; total val loss: 0.4794 val r: 0.7181; time: 0.92sec
[668/800][24/24] total train loss: 0.0084; total val loss: 0.4799 val r: 0.7161; time: 0.93sec
[669/800][24/24] total train loss: 0.0084; total val loss: 0.4846 val r: 0.7197; time: 0.93sec
[670/800][24/24] total train loss: 0.0082; total val loss: 0.4860 val r: 0.7158; time: 0.93sec
[671/800][24/24] total train loss: 0.0083; total val loss: 0.4902 val r: 0.7180; time: 0.92sec
[672/800][24/24] total train loss: 0.0084; total val loss: 0.4824 val r: 0.7169; time: 0.92sec
[673/800][24/24] total train loss: 0.0082; total val loss: 0.4764 val r: 0.7161; time: 0.92sec
[674/800][24/24] total train loss: 0.0082; total val loss: 0.4939 val r: 0.7138; time: 0.92sec
[675/800][24/24] total train loss: 0.0083; total val loss: 0.4647 val r: 0.7163; time: 0.93sec
[676/800][24/24] total train loss: 0.0082; total val loss: 0.4940 val r: 0.7133; time: 0.92sec
[677/800][24/24] total train loss: 0.0082; total val loss: 0.4790 val r: 0.7138; time: 0.93sec
[678/800][24/24] total train loss: 0.0083; total val loss: 0.5022 val r: 0.7144; time: 0.93sec
[679/800][24/24] total train loss: 0.0083; total val loss: 0.4884 val r: 0.7111; time: 0.92sec
[680/800][24/24] total train loss: 0.0087; total val loss: 0.4675 val r: 0.7095; time: 0.93sec
[681/800][24/24] total train loss: 0.0083; total val loss: 0.4959 val r: 0.7192; time: 0.93sec
[682/800][24/24] total train loss: 0.0083; total val loss: 0.4874 val r: 0.7110; time: 0.93sec
[683/800][24/24] total train loss: 0.0082; total val loss: 0.5095 val r: 0.7193; time: 0.93sec
[684/800][24/24] total train loss: 0.0084; total val loss: 0.4863 val r: 0.7152; time: 0.93sec
[685/800][24/24] total train loss: 0.0082; total val loss: 0.4935 val r: 0.7167; time: 0.93sec
[686/800][24/24] total train loss: 0.0083; total val loss: 0.4918 val r: 0.7138; time: 0.93sec
[687/800][24/24] total train loss: 0.0081; total val loss: 0.4956 val r: 0.7154; time: 0.93sec
[688/800][24/24] total train loss: 0.0082; total val loss: 0.5062 val r: 0.7178; time: 0.93sec
[689/800][24/24] total train loss: 0.0083; total val loss: 0.4672 val r: 0.7139; time: 0.92sec
[690/800][24/24] total train loss: 0.0082; total val loss: 0.4846 val r: 0.7151; time: 0.92sec
[691/800][24/24] total train loss: 0.0084; total val loss: 0.5052 val r: 0.7151; time: 0.93sec
[692/800][24/24] total train loss: 0.0083; total val loss: 0.4931 val r: 0.7113; time: 0.92sec
[693/800][24/24] total train loss: 0.0083; total val loss: 0.4902 val r: 0.7125; time: 0.93sec
[694/800][24/24] total train loss: 0.0083; total val loss: 0.4863 val r: 0.7135; time: 0.93sec
[695/800][24/24] total train loss: 0.0085; total val loss: 0.4936 val r: 0.7149; time: 0.92sec
[696/800][24/24] total train loss: 0.0085; total val loss: 0.4899 val r: 0.7157; time: 0.93sec
[697/800][24/24] total train loss: 0.0083; total val loss: 0.4886 val r: 0.7145; time: 0.93sec
[698/800][24/24] total train loss: 0.0082; total val loss: 0.4999 val r: 0.7156; time: 0.92sec
[699/800][24/24] total train loss: 0.0083; total val loss: 0.4967 val r: 0.7169; time: 0.92sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0082; total val loss: 0.4792 val r: 0.7148; time: 0.93sec
[701/800][24/24] total train loss: 0.0082; total val loss: 0.4974 val r: 0.7149; time: 0.93sec
[702/800][24/24] total train loss: 0.0082; total val loss: 0.4960 val r: 0.7170; time: 0.92sec
[703/800][24/24] total train loss: 0.0082; total val loss: 0.4852 val r: 0.7137; time: 0.92sec
[704/800][24/24] total train loss: 0.0081; total val loss: 0.4965 val r: 0.7149; time: 0.92sec
[705/800][24/24] total train loss: 0.0082; total val loss: 0.4640 val r: 0.7156; time: 0.92sec
[706/800][24/24] total train loss: 0.0081; total val loss: 0.4895 val r: 0.7159; time: 0.93sec
[707/800][24/24] total train loss: 0.0081; total val loss: 0.4760 val r: 0.7142; time: 0.93sec
[708/800][24/24] total train loss: 0.0082; total val loss: 0.4931 val r: 0.7133; time: 0.92sec
[709/800][24/24] total train loss: 0.0083; total val loss: 0.4995 val r: 0.7159; time: 0.92sec
[710/800][24/24] total train loss: 0.0083; total val loss: 0.4905 val r: 0.7141; time: 0.93sec
[711/800][24/24] total train loss: 0.0084; total val loss: 0.4871 val r: 0.7138; time: 0.93sec
[712/800][24/24] total train loss: 0.0083; total val loss: 0.5083 val r: 0.7167; time: 0.92sec
[713/800][24/24] total train loss: 0.0082; total val loss: 0.4716 val r: 0.7147; time: 0.93sec
[714/800][24/24] total train loss: 0.0083; total val loss: 0.4912 val r: 0.7153; time: 0.93sec
[715/800][24/24] total train loss: 0.0083; total val loss: 0.4777 val r: 0.7137; time: 0.93sec
[716/800][24/24] total train loss: 0.0083; total val loss: 0.4986 val r: 0.7173; time: 0.92sec
[717/800][24/24] total train loss: 0.0082; total val loss: 0.4895 val r: 0.7169; time: 0.92sec
[718/800][24/24] total train loss: 0.0083; total val loss: 0.4938 val r: 0.7182; time: 0.93sec
[719/800][24/24] total train loss: 0.0081; total val loss: 0.4733 val r: 0.7213; time: 0.93sec
[720/800][24/24] total train loss: 0.0081; total val loss: 0.4861 val r: 0.7178; time: 0.92sec
[721/800][24/24] total train loss: 0.0082; total val loss: 0.4741 val r: 0.7184; time: 0.93sec
[722/800][24/24] total train loss: 0.0082; total val loss: 0.4871 val r: 0.7187; time: 0.93sec
[723/800][24/24] total train loss: 0.0081; total val loss: 0.5082 val r: 0.7216; time: 0.92sec
[724/800][24/24] total train loss: 0.0083; total val loss: 0.4855 val r: 0.7157; time: 0.93sec
[725/800][24/24] total train loss: 0.0082; total val loss: 0.4894 val r: 0.7179; time: 0.92sec
[726/800][24/24] total train loss: 0.0082; total val loss: 0.4818 val r: 0.7170; time: 0.92sec
[727/800][24/24] total train loss: 0.0082; total val loss: 0.4876 val r: 0.7209; time: 0.92sec
[728/800][24/24] total train loss: 0.0082; total val loss: 0.4717 val r: 0.7190; time: 0.92sec
[729/800][24/24] total train loss: 0.0082; total val loss: 0.4942 val r: 0.7147; time: 0.92sec
[730/800][24/24] total train loss: 0.0081; total val loss: 0.5087 val r: 0.7161; time: 0.93sec
[731/800][24/24] total train loss: 0.0082; total val loss: 0.4915 val r: 0.7166; time: 0.92sec
[732/800][24/24] total train loss: 0.0082; total val loss: 0.4883 val r: 0.7174; time: 0.92sec
[733/800][24/24] total train loss: 0.0081; total val loss: 0.4949 val r: 0.7176; time: 0.93sec
[734/800][24/24] total train loss: 0.0082; total val loss: 0.4860 val r: 0.7179; time: 0.93sec
[735/800][24/24] total train loss: 0.0083; total val loss: 0.4871 val r: 0.7193; time: 0.93sec
[736/800][24/24] total train loss: 0.0083; total val loss: 0.4771 val r: 0.7179; time: 0.93sec
[737/800][24/24] total train loss: 0.0083; total val loss: 0.4819 val r: 0.7181; time: 0.92sec
[738/800][24/24] total train loss: 0.0081; total val loss: 0.4936 val r: 0.7200; time: 0.92sec
[739/800][24/24] total train loss: 0.0081; total val loss: 0.4896 val r: 0.7197; time: 0.93sec
[740/800][24/24] total train loss: 0.0082; total val loss: 0.5045 val r: 0.7198; time: 0.92sec
[741/800][24/24] total train loss: 0.0082; total val loss: 0.4836 val r: 0.7155; time: 0.93sec
[742/800][24/24] total train loss: 0.0082; total val loss: 0.5005 val r: 0.7163; time: 0.93sec
[743/800][24/24] total train loss: 0.0082; total val loss: 0.4963 val r: 0.7156; time: 0.92sec
[744/800][24/24] total train loss: 0.0081; total val loss: 0.5030 val r: 0.7182; time: 0.93sec
[745/800][24/24] total train loss: 0.0082; total val loss: 0.4933 val r: 0.7170; time: 0.92sec
[746/800][24/24] total train loss: 0.0081; total val loss: 0.4883 val r: 0.7179; time: 0.92sec
[747/800][24/24] total train loss: 0.0081; total val loss: 0.4966 val r: 0.7144; time: 0.93sec
[748/800][24/24] total train loss: 0.0081; total val loss: 0.4862 val r: 0.7154; time: 0.93sec
[749/800][24/24] total train loss: 0.0082; total val loss: 0.5065 val r: 0.7189; time: 0.93sec
[750/800][24/24] total train loss: 0.0082; total val loss: 0.4999 val r: 0.7197; time: 0.92sec
[751/800][24/24] total train loss: 0.0082; total val loss: 0.4839 val r: 0.7173; time: 0.92sec
[752/800][24/24] total train loss: 0.0081; total val loss: 0.4944 val r: 0.7191; time: 0.93sec
[753/800][24/24] total train loss: 0.0083; total val loss: 0.4942 val r: 0.7145; time: 0.93sec
[754/800][24/24] total train loss: 0.0082; total val loss: 0.4788 val r: 0.7128; time: 0.92sec
[755/800][24/24] total train loss: 0.0083; total val loss: 0.4976 val r: 0.7177; time: 0.93sec
[756/800][24/24] total train loss: 0.0082; total val loss: 0.4740 val r: 0.7074; time: 0.92sec
[757/800][24/24] total train loss: 0.0086; total val loss: 0.5030 val r: 0.7190; time: 0.92sec
[758/800][24/24] total train loss: 0.0094; total val loss: 0.4871 val r: 0.7122; time: 0.93sec
[759/800][24/24] total train loss: 0.0092; total val loss: 0.4833 val r: 0.7291; time: 0.92sec
[760/800][24/24] total train loss: 0.0115; total val loss: 0.4869 val r: 0.6843; time: 0.93sec
[761/800][24/24] total train loss: 0.0212; total val loss: 0.4969 val r: 0.6967; time: 0.92sec
[762/800][24/24] total train loss: 0.0226; total val loss: 0.4989 val r: 0.6844; time: 0.92sec
[763/800][24/24] total train loss: 0.0282; total val loss: 0.5152 val r: 0.7299; time: 0.92sec
[764/800][24/24] total train loss: 0.0196; total val loss: 0.4807 val r: 0.6992; time: 0.93sec
[765/800][24/24] total train loss: 0.0147; total val loss: 0.5012 val r: 0.7321; time: 0.92sec
[766/800][24/24] total train loss: 0.0116; total val loss: 0.4823 val r: 0.7311; time: 0.92sec
[767/800][24/24] total train loss: 0.0103; total val loss: 0.4828 val r: 0.7328; time: 0.93sec
[768/800][24/24] total train loss: 0.0094; total val loss: 0.4722 val r: 0.7269; time: 0.93sec
[769/800][24/24] total train loss: 0.0093; total val loss: 0.4777 val r: 0.7356; time: 0.92sec
[770/800][24/24] total train loss: 0.0091; total val loss: 0.4806 val r: 0.7318; time: 0.93sec
[771/800][24/24] total train loss: 0.0087; total val loss: 0.4803 val r: 0.7308; time: 0.92sec
[772/800][24/24] total train loss: 0.0086; total val loss: 0.4752 val r: 0.7305; time: 0.92sec
[773/800][24/24] total train loss: 0.0085; total val loss: 0.4679 val r: 0.7316; time: 0.93sec
[774/800][24/24] total train loss: 0.0085; total val loss: 0.4616 val r: 0.7298; time: 0.93sec
[775/800][24/24] total train loss: 0.0085; total val loss: 0.4799 val r: 0.7326; time: 0.93sec
[776/800][24/24] total train loss: 0.0084; total val loss: 0.4786 val r: 0.7375; time: 0.93sec
[777/800][24/24] total train loss: 0.0084; total val loss: 0.4932 val r: 0.7328; time: 0.92sec
[778/800][24/24] total train loss: 0.0085; total val loss: 0.4893 val r: 0.7301; time: 0.92sec
[779/800][24/24] total train loss: 0.0085; total val loss: 0.4897 val r: 0.7337; time: 0.93sec
[780/800][24/24] total train loss: 0.0083; total val loss: 0.4802 val r: 0.7337; time: 0.93sec
[781/800][24/24] total train loss: 0.0084; total val loss: 0.4775 val r: 0.7318; time: 0.92sec
[782/800][24/24] total train loss: 0.0084; total val loss: 0.4843 val r: 0.7340; time: 0.93sec
[783/800][24/24] total train loss: 0.0085; total val loss: 0.4820 val r: 0.7310; time: 0.92sec
[784/800][24/24] total train loss: 0.0086; total val loss: 0.4846 val r: 0.7358; time: 0.92sec
[785/800][24/24] total train loss: 0.0083; total val loss: 0.4643 val r: 0.7320; time: 0.93sec
[786/800][24/24] total train loss: 0.0083; total val loss: 0.4875 val r: 0.7304; time: 0.92sec
[787/800][24/24] total train loss: 0.0084; total val loss: 0.4675 val r: 0.7282; time: 0.92sec
[788/800][24/24] total train loss: 0.0083; total val loss: 0.4786 val r: 0.7341; time: 0.92sec
[789/800][24/24] total train loss: 0.0082; total val loss: 0.4778 val r: 0.7310; time: 0.92sec
[790/800][24/24] total train loss: 0.0083; total val loss: 0.4779 val r: 0.7350; time: 0.92sec
[791/800][24/24] total train loss: 0.0084; total val loss: 0.4868 val r: 0.7319; time: 0.92sec
[792/800][24/24] total train loss: 0.0084; total val loss: 0.4793 val r: 0.7326; time: 0.93sec
[793/800][24/24] total train loss: 0.0083; total val loss: 0.4775 val r: 0.7308; time: 0.92sec
[794/800][24/24] total train loss: 0.0083; total val loss: 0.4721 val r: 0.7313; time: 0.92sec
[795/800][24/24] total train loss: 0.0084; total val loss: 0.4964 val r: 0.7318; time: 0.92sec
[796/800][24/24] total train loss: 0.0083; total val loss: 0.4854 val r: 0.7318; time: 0.93sec
[797/800][24/24] total train loss: 0.0083; total val loss: 0.4841 val r: 0.7319; time: 0.93sec
[798/800][24/24] total train loss: 0.0086; total val loss: 0.4841 val r: 0.7346; time: 0.93sec
[799/800][24/24] total train loss: 0.0083; total val loss: 0.4817 val r: 0.7357; time: 0.92sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0082; total val loss: 0.4887 val r: 0.7300; time: 0.93sec
Best epoch 286 with val_r = 0.7382.
Fold #2
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1045; total val loss: 0.4102 val r: 0.6381; time: 0.95sec
[2/800][24/24] total train loss: 0.5363; total val loss: 0.4286 val r: 0.6223; time: 0.92sec
[3/800][24/24] total train loss: 0.3759; total val loss: 0.4066 val r: 0.5984; time: 0.93sec
[4/800][24/24] total train loss: 0.2255; total val loss: 0.4282 val r: 0.6203; time: 0.92sec
[5/800][24/24] total train loss: 0.1363; total val loss: 0.4702 val r: 0.6215; time: 0.92sec
[6/800][24/24] total train loss: 0.1037; total val loss: 0.4403 val r: 0.6241; time: 0.93sec
[7/800][24/24] total train loss: 0.0719; total val loss: 0.4491 val r: 0.6174; time: 0.92sec
[8/800][24/24] total train loss: 0.0522; total val loss: 0.4250 val r: 0.6058; time: 0.92sec
[9/800][24/24] total train loss: 0.0529; total val loss: 0.4207 val r: 0.6357; time: 0.92sec
[10/800][24/24] total train loss: 0.0472; total val loss: 0.4337 val r: 0.6308; time: 0.92sec
[11/800][24/24] total train loss: 0.0359; total val loss: 0.4253 val r: 0.6351; time: 0.93sec
[12/800][24/24] total train loss: 0.0334; total val loss: 0.4272 val r: 0.6205; time: 0.92sec
[13/800][24/24] total train loss: 0.0275; total val loss: 0.4377 val r: 0.6371; time: 0.92sec
