Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'glove_lstm_attn_context',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'glove_lstm_attn_context',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 150},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': False,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0_contextual/glove_lstm/embs_train_150.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2282; total val loss: 0.2918 val r: 0.1980; time: 2.49sec
[496/800][24/24] total train loss: 0.0083; total val loss: 0.4737 val r: 0.6861; time: 1.80sec
[497/800][24/24] total train loss: 0.0083; total val loss: 0.4699 val r: 0.6832; time: 1.81sec
[498/800][24/24] total train loss: 0.0084; total val loss: 0.4607 val r: 0.6841; time: 1.80sec
[499/800][24/24] total train loss: 0.0085; total val loss: 0.4726 val r: 0.6819; time: 1.80sec
learning rate updated: 0.001
[500/800][24/24] total train loss: 0.0084; total val loss: 0.4720 val r: 0.6858; time: 1.81sec
[501/800][24/24] total train loss: 0.0086; total val loss: 0.4692 val r: 0.6837; time: 1.80sec
[502/800][24/24] total train loss: 0.0083; total val loss: 0.4662 val r: 0.6879; time: 1.80sec
[503/800][24/24] total train loss: 0.0087; total val loss: 0.4734 val r: 0.6841; time: 1.80sec
[504/800][24/24] total train loss: 0.0083; total val loss: 0.4759 val r: 0.6826; time: 1.80sec
[505/800][24/24] total train loss: 0.0090; total val loss: 0.4677 val r: 0.6817; time: 1.80sec
[506/800][24/24] total train loss: 0.0087; total val loss: 0.4827 val r: 0.6856; time: 1.80sec
[507/800][24/24] total train loss: 0.0086; total val loss: 0.4513 val r: 0.6829; time: 1.78sec
[508/800][24/24] total train loss: 0.0083; total val loss: 0.4663 val r: 0.6838; time: 1.79sec
[509/800][24/24] total train loss: 0.0083; total val loss: 0.4674 val r: 0.6808; time: 1.81sec
[510/800][24/24] total train loss: 0.0089; total val loss: 0.4630 val r: 0.6821; time: 1.80sec
[511/800][24/24] total train loss: 0.0083; total val loss: 0.4687 val r: 0.6818; time: 1.79sec
[512/800][24/24] total train loss: 0.0086; total val loss: 0.4472 val r: 0.6807; time: 1.80sec
[513/800][24/24] total train loss: 0.0087; total val loss: 0.4681 val r: 0.6814; time: 1.80sec
[514/800][24/24] total train loss: 0.0088; total val loss: 0.4604 val r: 0.6844; time: 1.79sec
[515/800][24/24] total train loss: 0.0086; total val loss: 0.4762 val r: 0.6841; time: 1.80sec
[516/800][24/24] total train loss: 0.0084; total val loss: 0.4704 val r: 0.6848; time: 1.80sec
[517/800][24/24] total train loss: 0.0087; total val loss: 0.4659 val r: 0.6810; time: 1.77sec
[518/800][24/24] total train loss: 0.0083; total val loss: 0.4693 val r: 0.6829; time: 1.80sec
[519/800][24/24] total train loss: 0.0083; total val loss: 0.4556 val r: 0.6826; time: 1.81sec
[520/800][24/24] total train loss: 0.0084; total val loss: 0.4722 val r: 0.6838; time: 1.82sec
[521/800][24/24] total train loss: 0.0089; total val loss: 0.4749 val r: 0.6803; time: 1.80sec
[522/800][24/24] total train loss: 0.0085; total val loss: 0.4696 val r: 0.6807; time: 1.81sec
[523/800][24/24] total train loss: 0.0085; total val loss: 0.4644 val r: 0.6795; time: 1.72sec
[524/800][24/24] total train loss: 0.0086; total val loss: 0.4532 val r: 0.6837; time: 1.72sec
[525/800][24/24] total train loss: 0.0085; total val loss: 0.4821 val r: 0.6819; time: 1.73sec
[526/800][24/24] total train loss: 0.0082; total val loss: 0.4707 val r: 0.6857; time: 1.80sec
[527/800][24/24] total train loss: 0.0087; total val loss: 0.4801 val r: 0.6837; time: 1.81sec
[528/800][24/24] total train loss: 0.0087; total val loss: 0.4563 val r: 0.6840; time: 1.82sec
[529/800][24/24] total train loss: 0.0085; total val loss: 0.4549 val r: 0.6872; time: 1.80sec
[530/800][24/24] total train loss: 0.0083; total val loss: 0.4737 val r: 0.6889; time: 1.80sec
[531/800][24/24] total train loss: 0.0087; total val loss: 0.4763 val r: 0.6869; time: 1.81sec
[532/800][24/24] total train loss: 0.0086; total val loss: 0.4782 val r: 0.6866; time: 1.81sec
[533/800][24/24] total train loss: 0.0083; total val loss: 0.4744 val r: 0.6865; time: 1.81sec
[534/800][24/24] total train loss: 0.0081; total val loss: 0.4746 val r: 0.6856; time: 1.81sec
[535/800][24/24] total train loss: 0.0081; total val loss: 0.4764 val r: 0.6873; time: 1.81sec
[536/800][24/24] total train loss: 0.0083; total val loss: 0.4719 val r: 0.6895; time: 1.81sec
[537/800][24/24] total train loss: 0.0083; total val loss: 0.4707 val r: 0.6854; time: 1.82sec
[538/800][24/24] total train loss: 0.0083; total val loss: 0.4616 val r: 0.6906; time: 1.81sec
[539/800][24/24] total train loss: 0.0084; total val loss: 0.4658 val r: 0.6843; time: 1.81sec
[540/800][24/24] total train loss: 0.0089; total val loss: 0.4732 val r: 0.6809; time: 1.81sec
[541/800][24/24] total train loss: 0.0098; total val loss: 0.4621 val r: 0.6881; time: 1.81sec
[542/800][24/24] total train loss: 0.0089; total val loss: 0.4580 val r: 0.6873; time: 1.80sec
[543/800][24/24] total train loss: 0.0087; total val loss: 0.4604 val r: 0.6915; time: 1.81sec
[544/800][24/24] total train loss: 0.0087; total val loss: 0.4814 val r: 0.6891; time: 1.81sec
[545/800][24/24] total train loss: 0.0085; total val loss: 0.4647 val r: 0.6874; time: 1.82sec
[546/800][24/24] total train loss: 0.0086; total val loss: 0.4731 val r: 0.6885; time: 1.80sec
[547/800][24/24] total train loss: 0.0089; total val loss: 0.4562 val r: 0.6886; time: 1.81sec
[548/800][24/24] total train loss: 0.0087; total val loss: 0.4731 val r: 0.6905; time: 1.80sec
[549/800][24/24] total train loss: 0.0086; total val loss: 0.4562 val r: 0.6893; time: 1.81sec
[550/800][24/24] total train loss: 0.0085; total val loss: 0.4718 val r: 0.6919; time: 1.81sec
[551/800][24/24] total train loss: 0.0085; total val loss: 0.4671 val r: 0.6884; time: 1.81sec
[552/800][24/24] total train loss: 0.0088; total val loss: 0.4762 val r: 0.6830; time: 1.82sec
[553/800][24/24] total train loss: 0.0090; total val loss: 0.4789 val r: 0.6921; time: 1.81sec
[554/800][24/24] total train loss: 0.0090; total val loss: 0.4602 val r: 0.6938; time: 1.81sec
[555/800][24/24] total train loss: 0.0089; total val loss: 0.4691 val r: 0.6806; time: 1.80sec
[556/800][24/24] total train loss: 0.0084; total val loss: 0.4640 val r: 0.6905; time: 1.82sec
[557/800][24/24] total train loss: 0.0084; total val loss: 0.4725 val r: 0.6861; time: 1.82sec
[558/800][24/24] total train loss: 0.0085; total val loss: 0.4783 val r: 0.6871; time: 1.82sec
[559/800][24/24] total train loss: 0.0085; total val loss: 0.4721 val r: 0.6834; time: 1.81sec
[560/800][24/24] total train loss: 0.0088; total val loss: 0.4797 val r: 0.6893; time: 1.81sec
[561/800][24/24] total train loss: 0.0083; total val loss: 0.4595 val r: 0.6903; time: 1.80sec
[562/800][24/24] total train loss: 0.0085; total val loss: 0.4755 val r: 0.6858; time: 1.79sec
[563/800][24/24] total train loss: 0.0085; total val loss: 0.4666 val r: 0.6847; time: 1.82sec
[564/800][24/24] total train loss: 0.0085; total val loss: 0.4703 val r: 0.6854; time: 1.82sec
[565/800][24/24] total train loss: 0.0082; total val loss: 0.4717 val r: 0.6840; time: 1.80sec
[566/800][24/24] total train loss: 0.0085; total val loss: 0.4731 val r: 0.6945; time: 1.81sec
[567/800][24/24] total train loss: 0.0089; total val loss: 0.4607 val r: 0.6851; time: 1.81sec
[568/800][24/24] total train loss: 0.0085; total val loss: 0.4677 val r: 0.6887; time: 1.81sec
[569/800][24/24] total train loss: 0.0087; total val loss: 0.4411 val r: 0.6924; time: 1.81sec
[570/800][24/24] total train loss: 0.0087; total val loss: 0.4728 val r: 0.6896; time: 1.81sec
[571/800][24/24] total train loss: 0.0089; total val loss: 0.4544 val r: 0.6862; time: 1.79sec
[572/800][24/24] total train loss: 0.0087; total val loss: 0.4588 val r: 0.6868; time: 1.80sec
[573/800][24/24] total train loss: 0.0088; total val loss: 0.4676 val r: 0.6854; time: 1.81sec
[574/800][24/24] total train loss: 0.0084; total val loss: 0.4509 val r: 0.6808; time: 1.80sec
[575/800][24/24] total train loss: 0.0087; total val loss: 0.4642 val r: 0.6867; time: 1.81sec
[576/800][24/24] total train loss: 0.0089; total val loss: 0.4798 val r: 0.6854; time: 1.80sec
[577/800][24/24] total train loss: 0.0090; total val loss: 0.4470 val r: 0.6840; time: 1.80sec
[578/800][24/24] total train loss: 0.0090; total val loss: 0.4562 val r: 0.6821; time: 1.82sec
[579/800][24/24] total train loss: 0.0086; total val loss: 0.4828 val r: 0.6828; time: 1.78sec
[580/800][24/24] total train loss: 0.0089; total val loss: 0.4655 val r: 0.6927; time: 1.80sec
[581/800][24/24] total train loss: 0.0087; total val loss: 0.4526 val r: 0.6863; time: 1.80sec
[582/800][24/24] total train loss: 0.0087; total val loss: 0.4748 val r: 0.6893; time: 1.80sec
[583/800][24/24] total train loss: 0.0085; total val loss: 0.4507 val r: 0.6823; time: 1.81sec
[584/800][24/24] total train loss: 0.0088; total val loss: 0.4587 val r: 0.6927; time: 1.80sec
[585/800][24/24] total train loss: 0.0087; total val loss: 0.4602 val r: 0.6870; time: 1.78sec
[586/800][24/24] total train loss: 0.0087; total val loss: 0.4564 val r: 0.6894; time: 1.81sec
[587/800][24/24] total train loss: 0.0086; total val loss: 0.4746 val r: 0.6914; time: 1.81sec
[588/800][24/24] total train loss: 0.0081; total val loss: 0.4736 val r: 0.6876; time: 1.81sec
[589/800][24/24] total train loss: 0.0081; total val loss: 0.4653 val r: 0.6901; time: 1.81sec
[590/800][24/24] total train loss: 0.0082; total val loss: 0.4597 val r: 0.6873; time: 1.82sec
[591/800][24/24] total train loss: 0.0085; total val loss: 0.4599 val r: 0.6922; time: 1.82sec
[592/800][24/24] total train loss: 0.0083; total val loss: 0.4692 val r: 0.6906; time: 1.82sec
[593/800][24/24] total train loss: 0.0084; total val loss: 0.4842 val r: 0.6941; time: 1.81sec
[594/800][24/24] total train loss: 0.0081; total val loss: 0.4608 val r: 0.6900; time: 1.82sec
[595/800][24/24] total train loss: 0.0086; total val loss: 0.4413 val r: 0.6899; time: 1.82sec
[596/800][24/24] total train loss: 0.0086; total val loss: 0.4719 val r: 0.6909; time: 1.81sec
[597/800][24/24] total train loss: 0.0085; total val loss: 0.4681 val r: 0.6908; time: 1.81sec
[598/800][24/24] total train loss: 0.0087; total val loss: 0.4520 val r: 0.6897; time: 1.81sec
[599/800][24/24] total train loss: 0.0088; total val loss: 0.4668 val r: 0.6955; time: 1.80sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0087; total val loss: 0.4653 val r: 0.6927; time: 1.81sec
[601/800][24/24] total train loss: 0.0087; total val loss: 0.4819 val r: 0.6965; time: 1.82sec
[602/800][24/24] total train loss: 0.0093; total val loss: 0.4697 val r: 0.6955; time: 1.81sec
[603/800][24/24] total train loss: 0.0089; total val loss: 0.4327 val r: 0.6870; time: 1.81sec
[604/800][24/24] total train loss: 0.0084; total val loss: 0.4545 val r: 0.6873; time: 1.81sec
[605/800][24/24] total train loss: 0.0085; total val loss: 0.4551 val r: 0.6886; time: 1.82sec
[606/800][24/24] total train loss: 0.0089; total val loss: 0.4761 val r: 0.6838; time: 1.82sec
[607/800][24/24] total train loss: 0.0099; total val loss: 0.4855 val r: 0.6928; time: 1.82sec
[608/800][24/24] total train loss: 0.0092; total val loss: 0.4573 val r: 0.6860; time: 1.82sec
[609/800][24/24] total train loss: 0.0090; total val loss: 0.4704 val r: 0.6733; time: 1.83sec
[610/800][24/24] total train loss: 0.0089; total val loss: 0.4615 val r: 0.6935; time: 1.82sec
[611/800][24/24] total train loss: 0.0098; total val loss: 0.4603 val r: 0.6796; time: 1.82sec
[612/800][24/24] total train loss: 0.0112; total val loss: 0.4669 val r: 0.6717; time: 1.82sec
[613/800][24/24] total train loss: 0.0132; total val loss: 0.4704 val r: 0.6478; time: 1.82sec
[614/800][24/24] total train loss: 0.0220; total val loss: 0.4892 val r: 0.6711; time: 1.82sec
[615/800][24/24] total train loss: 0.0366; total val loss: 0.5028 val r: 0.6494; time: 1.81sec
[616/800][24/24] total train loss: 0.0438; total val loss: 0.5017 val r: 0.6811; time: 1.82sec
[617/800][24/24] total train loss: 0.0480; total val loss: 0.4810 val r: 0.6299; time: 1.82sec
[618/800][24/24] total train loss: 0.0369; total val loss: 0.5015 val r: 0.6631; time: 1.82sec
[619/800][24/24] total train loss: 0.0275; total val loss: 0.4736 val r: 0.6597; time: 1.83sec
[620/800][24/24] total train loss: 0.0198; total val loss: 0.4679 val r: 0.6780; time: 1.82sec
[621/800][24/24] total train loss: 0.0145; total val loss: 0.4777 val r: 0.6906; time: 1.82sec
[622/800][24/24] total train loss: 0.0116; total val loss: 0.4803 val r: 0.6980; time: 1.82sec
[623/800][24/24] total train loss: 0.0099; total val loss: 0.4755 val r: 0.6977; time: 1.82sec
[624/800][24/24] total train loss: 0.0093; total val loss: 0.4798 val r: 0.6927; time: 1.82sec
[625/800][24/24] total train loss: 0.0095; total val loss: 0.4729 val r: 0.6999; time: 1.82sec
[626/800][24/24] total train loss: 0.0091; total val loss: 0.4620 val r: 0.6985; time: 1.81sec
[627/800][24/24] total train loss: 0.0087; total val loss: 0.4590 val r: 0.6979; time: 1.82sec
[628/800][24/24] total train loss: 0.0084; total val loss: 0.4786 val r: 0.6942; time: 1.81sec
[629/800][24/24] total train loss: 0.0090; total val loss: 0.4689 val r: 0.6968; time: 1.82sec
[630/800][24/24] total train loss: 0.0091; total val loss: 0.4440 val r: 0.6981; time: 1.81sec
[631/800][24/24] total train loss: 0.0086; total val loss: 0.4689 val r: 0.7022; time: 1.82sec
[632/800][24/24] total train loss: 0.0089; total val loss: 0.4810 val r: 0.6993; time: 1.83sec
[633/800][24/24] total train loss: 0.0090; total val loss: 0.4709 val r: 0.6949; time: 1.83sec
[634/800][24/24] total train loss: 0.0084; total val loss: 0.4681 val r: 0.6979; time: 1.83sec
[635/800][24/24] total train loss: 0.0084; total val loss: 0.4698 val r: 0.6976; time: 1.81sec
[636/800][24/24] total train loss: 0.0081; total val loss: 0.4644 val r: 0.6954; time: 1.82sec
[637/800][24/24] total train loss: 0.0081; total val loss: 0.4760 val r: 0.7004; time: 1.81sec
[638/800][24/24] total train loss: 0.0082; total val loss: 0.4718 val r: 0.6984; time: 1.82sec
[639/800][24/24] total train loss: 0.0082; total val loss: 0.4675 val r: 0.6958; time: 1.80sec
[640/800][24/24] total train loss: 0.0083; total val loss: 0.4589 val r: 0.6974; time: 1.81sec
[641/800][24/24] total train loss: 0.0086; total val loss: 0.4649 val r: 0.6947; time: 1.77sec
[642/800][24/24] total train loss: 0.0085; total val loss: 0.4777 val r: 0.6940; time: 1.81sec
[643/800][24/24] total train loss: 0.0088; total val loss: 0.4771 val r: 0.6966; time: 1.83sec
[644/800][24/24] total train loss: 0.0083; total val loss: 0.4633 val r: 0.6939; time: 1.81sec
[645/800][24/24] total train loss: 0.0084; total val loss: 0.4680 val r: 0.6976; time: 1.82sec
[646/800][24/24] total train loss: 0.0080; total val loss: 0.4753 val r: 0.6997; time: 1.80sec
[647/800][24/24] total train loss: 0.0080; total val loss: 0.4728 val r: 0.6952; time: 1.78sec
[648/800][24/24] total train loss: 0.0083; total val loss: 0.4756 val r: 0.6972; time: 1.82sec
[649/800][24/24] total train loss: 0.0080; total val loss: 0.4619 val r: 0.6985; time: 1.81sec
[650/800][24/24] total train loss: 0.0083; total val loss: 0.4648 val r: 0.6952; time: 1.82sec
[651/800][24/24] total train loss: 0.0079; total val loss: 0.4645 val r: 0.6979; time: 1.81sec
[652/800][24/24] total train loss: 0.0083; total val loss: 0.4782 val r: 0.6955; time: 1.80sec
[653/800][24/24] total train loss: 0.0081; total val loss: 0.4591 val r: 0.6946; time: 1.82sec
[654/800][24/24] total train loss: 0.0079; total val loss: 0.4659 val r: 0.6912; time: 1.82sec
[655/800][24/24] total train loss: 0.0081; total val loss: 0.4770 val r: 0.6972; time: 1.81sec
[656/800][24/24] total train loss: 0.0082; total val loss: 0.4799 val r: 0.7003; time: 1.80sec
[657/800][24/24] total train loss: 0.0083; total val loss: 0.4719 val r: 0.6963; time: 1.82sec
[658/800][24/24] total train loss: 0.0080; total val loss: 0.4759 val r: 0.6933; time: 1.81sec
[659/800][24/24] total train loss: 0.0081; total val loss: 0.4750 val r: 0.6949; time: 1.82sec
[660/800][24/24] total train loss: 0.0080; total val loss: 0.4773 val r: 0.6947; time: 1.82sec
[661/800][24/24] total train loss: 0.0081; total val loss: 0.4761 val r: 0.6975; time: 1.83sec
[662/800][24/24] total train loss: 0.0083; total val loss: 0.4715 val r: 0.6961; time: 1.82sec
[663/800][24/24] total train loss: 0.0082; total val loss: 0.4642 val r: 0.6975; time: 1.82sec
[664/800][24/24] total train loss: 0.0083; total val loss: 0.4777 val r: 0.6969; time: 1.81sec
[665/800][24/24] total train loss: 0.0083; total val loss: 0.4669 val r: 0.6960; time: 1.80sec
[666/800][24/24] total train loss: 0.0081; total val loss: 0.4659 val r: 0.6961; time: 1.81sec
[667/800][24/24] total train loss: 0.0085; total val loss: 0.4766 val r: 0.6926; time: 1.81sec
[668/800][24/24] total train loss: 0.0081; total val loss: 0.4736 val r: 0.6915; time: 1.81sec
[669/800][24/24] total train loss: 0.0085; total val loss: 0.4810 val r: 0.6907; time: 1.82sec
[670/800][24/24] total train loss: 0.0086; total val loss: 0.4693 val r: 0.6917; time: 1.82sec
[671/800][24/24] total train loss: 0.0083; total val loss: 0.4632 val r: 0.6974; time: 1.82sec
[672/800][24/24] total train loss: 0.0082; total val loss: 0.4492 val r: 0.6932; time: 1.82sec
[673/800][24/24] total train loss: 0.0082; total val loss: 0.4585 val r: 0.6938; time: 1.81sec
[674/800][24/24] total train loss: 0.0081; total val loss: 0.4534 val r: 0.6939; time: 1.82sec
[675/800][24/24] total train loss: 0.0081; total val loss: 0.4717 val r: 0.6929; time: 1.81sec
[676/800][24/24] total train loss: 0.0081; total val loss: 0.4611 val r: 0.6920; time: 1.81sec
[677/800][24/24] total train loss: 0.0080; total val loss: 0.4746 val r: 0.6947; time: 1.81sec
[678/800][24/24] total train loss: 0.0079; total val loss: 0.4740 val r: 0.6943; time: 1.81sec
[679/800][24/24] total train loss: 0.0082; total val loss: 0.4661 val r: 0.6938; time: 1.80sec
[680/800][24/24] total train loss: 0.0082; total val loss: 0.4751 val r: 0.6964; time: 1.81sec
[681/800][24/24] total train loss: 0.0080; total val loss: 0.4643 val r: 0.6957; time: 1.81sec
[682/800][24/24] total train loss: 0.0081; total val loss: 0.4737 val r: 0.6959; time: 1.80sec
[683/800][24/24] total train loss: 0.0082; total val loss: 0.4611 val r: 0.6968; time: 1.80sec
[684/800][24/24] total train loss: 0.0083; total val loss: 0.4648 val r: 0.6925; time: 1.80sec
[685/800][24/24] total train loss: 0.0080; total val loss: 0.4771 val r: 0.6955; time: 1.79sec
[686/800][24/24] total train loss: 0.0078; total val loss: 0.4890 val r: 0.6930; time: 1.79sec
[687/800][24/24] total train loss: 0.0080; total val loss: 0.4786 val r: 0.6966; time: 1.79sec
[688/800][24/24] total train loss: 0.0082; total val loss: 0.4584 val r: 0.6933; time: 1.80sec
[689/800][24/24] total train loss: 0.0083; total val loss: 0.4749 val r: 0.6912; time: 1.79sec
[690/800][24/24] total train loss: 0.0081; total val loss: 0.4584 val r: 0.6927; time: 1.80sec
[691/800][24/24] total train loss: 0.0086; total val loss: 0.4587 val r: 0.6944; time: 1.81sec
[692/800][24/24] total train loss: 0.0078; total val loss: 0.4669 val r: 0.6946; time: 1.80sec
[693/800][24/24] total train loss: 0.0084; total val loss: 0.4820 val r: 0.6963; time: 1.80sec
[694/800][24/24] total train loss: 0.0084; total val loss: 0.4608 val r: 0.6934; time: 1.80sec
[695/800][24/24] total train loss: 0.0086; total val loss: 0.4778 val r: 0.6901; time: 1.81sec
[696/800][24/24] total train loss: 0.0084; total val loss: 0.4783 val r: 0.6926; time: 1.79sec
[697/800][24/24] total train loss: 0.0086; total val loss: 0.4583 val r: 0.6972; time: 1.80sec
[698/800][24/24] total train loss: 0.0081; total val loss: 0.4749 val r: 0.6955; time: 1.79sec
[699/800][24/24] total train loss: 0.0080; total val loss: 0.4751 val r: 0.6914; time: 1.79sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0078; total val loss: 0.4674 val r: 0.6931; time: 1.80sec
[701/800][24/24] total train loss: 0.0080; total val loss: 0.4639 val r: 0.6912; time: 1.79sec
[702/800][24/24] total train loss: 0.0081; total val loss: 0.4505 val r: 0.6907; time: 1.80sec
[703/800][24/24] total train loss: 0.0085; total val loss: 0.4673 val r: 0.6895; time: 1.73sec
[704/800][24/24] total train loss: 0.0083; total val loss: 0.4573 val r: 0.6902; time: 1.70sec
[705/800][24/24] total train loss: 0.0080; total val loss: 0.4507 val r: 0.6906; time: 1.75sec
[706/800][24/24] total train loss: 0.0081; total val loss: 0.4735 val r: 0.6924; time: 1.80sec
[707/800][24/24] total train loss: 0.0079; total val loss: 0.4753 val r: 0.6957; time: 1.79sec
[708/800][24/24] total train loss: 0.0080; total val loss: 0.4578 val r: 0.6955; time: 1.78sec
[709/800][24/24] total train loss: 0.0082; total val loss: 0.4657 val r: 0.6924; time: 1.73sec
[710/800][24/24] total train loss: 0.0082; total val loss: 0.4802 val r: 0.6942; time: 1.80sec
[711/800][24/24] total train loss: 0.0080; total val loss: 0.4671 val r: 0.6910; time: 1.80sec
[712/800][24/24] total train loss: 0.0084; total val loss: 0.4526 val r: 0.6888; time: 1.79sec
[713/800][24/24] total train loss: 0.0086; total val loss: 0.4547 val r: 0.6943; time: 1.78sec
[714/800][24/24] total train loss: 0.0085; total val loss: 0.4796 val r: 0.6933; time: 1.77sec
[715/800][24/24] total train loss: 0.0079; total val loss: 0.4726 val r: 0.6931; time: 1.80sec
[716/800][24/24] total train loss: 0.0082; total val loss: 0.4728 val r: 0.6931; time: 1.79sec
[717/800][24/24] total train loss: 0.0081; total val loss: 0.4763 val r: 0.6917; time: 1.80sec
[718/800][24/24] total train loss: 0.0084; total val loss: 0.4663 val r: 0.6875; time: 1.80sec
[719/800][24/24] total train loss: 0.0080; total val loss: 0.4685 val r: 0.6924; time: 1.81sec
[720/800][24/24] total train loss: 0.0080; total val loss: 0.4756 val r: 0.6925; time: 1.80sec
[721/800][24/24] total train loss: 0.0080; total val loss: 0.4662 val r: 0.6898; time: 1.80sec
[722/800][24/24] total train loss: 0.0080; total val loss: 0.4623 val r: 0.6883; time: 1.80sec
[723/800][24/24] total train loss: 0.0084; total val loss: 0.4729 val r: 0.6928; time: 1.80sec
[724/800][24/24] total train loss: 0.0083; total val loss: 0.4694 val r: 0.6923; time: 1.80sec
[725/800][24/24] total train loss: 0.0083; total val loss: 0.4808 val r: 0.6860; time: 1.81sec
[726/800][24/24] total train loss: 0.0080; total val loss: 0.4695 val r: 0.6897; time: 1.79sec
[727/800][24/24] total train loss: 0.0082; total val loss: 0.4628 val r: 0.6920; time: 1.80sec
[728/800][24/24] total train loss: 0.0084; total val loss: 0.4763 val r: 0.6983; time: 1.81sec
[729/800][24/24] total train loss: 0.0082; total val loss: 0.4840 val r: 0.6899; time: 1.80sec
[730/800][24/24] total train loss: 0.0086; total val loss: 0.4670 val r: 0.6903; time: 1.81sec
[731/800][24/24] total train loss: 0.0085; total val loss: 0.4783 val r: 0.6878; time: 1.81sec
[732/800][24/24] total train loss: 0.0078; total val loss: 0.4649 val r: 0.6901; time: 1.82sec
[733/800][24/24] total train loss: 0.0080; total val loss: 0.4823 val r: 0.6933; time: 1.81sec
[734/800][24/24] total train loss: 0.0082; total val loss: 0.4671 val r: 0.6926; time: 1.80sec
[735/800][24/24] total train loss: 0.0081; total val loss: 0.4779 val r: 0.6880; time: 1.80sec
[736/800][24/24] total train loss: 0.0080; total val loss: 0.4750 val r: 0.6918; time: 1.81sec
[737/800][24/24] total train loss: 0.0078; total val loss: 0.4839 val r: 0.6899; time: 1.81sec
[738/800][24/24] total train loss: 0.0081; total val loss: 0.4592 val r: 0.6840; time: 1.81sec
[739/800][24/24] total train loss: 0.0083; total val loss: 0.4632 val r: 0.6914; time: 1.80sec
[740/800][24/24] total train loss: 0.0085; total val loss: 0.4673 val r: 0.6863; time: 1.80sec
[741/800][24/24] total train loss: 0.0086; total val loss: 0.4649 val r: 0.6880; time: 1.82sec
[742/800][24/24] total train loss: 0.0082; total val loss: 0.4857 val r: 0.6873; time: 1.81sec
[743/800][24/24] total train loss: 0.0083; total val loss: 0.4634 val r: 0.6894; time: 1.81sec
[744/800][24/24] total train loss: 0.0083; total val loss: 0.4673 val r: 0.6909; time: 1.80sec
[745/800][24/24] total train loss: 0.0084; total val loss: 0.4671 val r: 0.6902; time: 1.82sec
[746/800][24/24] total train loss: 0.0080; total val loss: 0.4712 val r: 0.6901; time: 1.81sec
[747/800][24/24] total train loss: 0.0081; total val loss: 0.4540 val r: 0.6911; time: 1.80sec
[748/800][24/24] total train loss: 0.0084; total val loss: 0.4810 val r: 0.6913; time: 1.81sec
[749/800][24/24] total train loss: 0.0083; total val loss: 0.4753 val r: 0.6892; time: 1.81sec
[750/800][24/24] total train loss: 0.0080; total val loss: 0.4595 val r: 0.6935; time: 1.80sec
[751/800][24/24] total train loss: 0.0082; total val loss: 0.4728 val r: 0.6906; time: 1.82sec
[752/800][24/24] total train loss: 0.0081; total val loss: 0.4643 val r: 0.6916; time: 1.80sec
[753/800][24/24] total train loss: 0.0083; total val loss: 0.4681 val r: 0.6959; time: 1.82sec
[754/800][24/24] total train loss: 0.0087; total val loss: 0.4695 val r: 0.6940; time: 1.81sec
[755/800][24/24] total train loss: 0.0083; total val loss: 0.4700 val r: 0.6892; time: 1.80sec
[756/800][24/24] total train loss: 0.0082; total val loss: 0.4751 val r: 0.6967; time: 1.81sec
[757/800][24/24] total train loss: 0.0081; total val loss: 0.4750 val r: 0.6962; time: 1.80sec
[758/800][24/24] total train loss: 0.0080; total val loss: 0.4662 val r: 0.6970; time: 1.82sec
[759/800][24/24] total train loss: 0.0079; total val loss: 0.4684 val r: 0.6903; time: 1.81sec
[760/800][24/24] total train loss: 0.0082; total val loss: 0.4707 val r: 0.6918; time: 1.82sec
[761/800][24/24] total train loss: 0.0085; total val loss: 0.4584 val r: 0.6850; time: 1.82sec
[762/800][24/24] total train loss: 0.0086; total val loss: 0.4676 val r: 0.6887; time: 1.83sec
