Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'elmo_lstm_attn_context',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 1,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'elmo_lstm_attn_context',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': True,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 150},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': False,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0_contextual/elmo_layer_1_lstm/embs_train_150.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1650; total val loss: 0.3070 val r: 0.3445; time: 2.94sec
[260/800][24/24] total train loss: 0.0080; total val loss: 0.4315 val r: 0.6709; time: 2.20sec
[261/800][24/24] total train loss: 0.0086; total val loss: 0.4314 val r: 0.6737; time: 2.20sec
[262/800][24/24] total train loss: 0.0086; total val loss: 0.4348 val r: 0.6717; time: 2.21sec
[263/800][24/24] total train loss: 0.0082; total val loss: 0.4428 val r: 0.6742; time: 2.15sec
[264/800][24/24] total train loss: 0.0079; total val loss: 0.4446 val r: 0.6754; time: 2.20sec
[265/800][24/24] total train loss: 0.0081; total val loss: 0.4417 val r: 0.6756; time: 2.22sec
[266/800][24/24] total train loss: 0.0079; total val loss: 0.4372 val r: 0.6709; time: 2.19sec
[267/800][24/24] total train loss: 0.0078; total val loss: 0.4435 val r: 0.6708; time: 2.22sec
[268/800][24/24] total train loss: 0.0080; total val loss: 0.4422 val r: 0.6728; time: 2.21sec
[269/800][24/24] total train loss: 0.0079; total val loss: 0.4414 val r: 0.6736; time: 2.19sec
[270/800][24/24] total train loss: 0.0080; total val loss: 0.4382 val r: 0.6746; time: 2.20sec
[271/800][24/24] total train loss: 0.0078; total val loss: 0.4494 val r: 0.6760; time: 2.24sec
[272/800][24/24] total train loss: 0.0079; total val loss: 0.4400 val r: 0.6735; time: 2.23sec
[273/800][24/24] total train loss: 0.0080; total val loss: 0.4405 val r: 0.6722; time: 2.24sec
[274/800][24/24] total train loss: 0.0079; total val loss: 0.4401 val r: 0.6768; time: 2.26sec
[275/800][24/24] total train loss: 0.0079; total val loss: 0.4483 val r: 0.6760; time: 2.23sec
[276/800][24/24] total train loss: 0.0079; total val loss: 0.4290 val r: 0.6762; time: 2.21sec
[277/800][24/24] total train loss: 0.0079; total val loss: 0.4533 val r: 0.6752; time: 2.20sec
[278/800][24/24] total train loss: 0.0078; total val loss: 0.4466 val r: 0.6745; time: 2.21sec
[279/800][24/24] total train loss: 0.0079; total val loss: 0.4287 val r: 0.6725; time: 2.21sec
[280/800][24/24] total train loss: 0.0080; total val loss: 0.4422 val r: 0.6763; time: 2.21sec
[281/800][24/24] total train loss: 0.0083; total val loss: 0.4458 val r: 0.6752; time: 2.22sec
[282/800][24/24] total train loss: 0.0077; total val loss: 0.4378 val r: 0.6713; time: 2.21sec
[283/800][24/24] total train loss: 0.0080; total val loss: 0.4368 val r: 0.6753; time: 2.22sec
[284/800][24/24] total train loss: 0.0079; total val loss: 0.4477 val r: 0.6716; time: 2.22sec
[285/800][24/24] total train loss: 0.0080; total val loss: 0.4357 val r: 0.6764; time: 2.22sec
[286/800][24/24] total train loss: 0.0078; total val loss: 0.4394 val r: 0.6727; time: 2.21sec
[287/800][24/24] total train loss: 0.0082; total val loss: 0.4375 val r: 0.6734; time: 2.21sec
[288/800][24/24] total train loss: 0.0080; total val loss: 0.4439 val r: 0.6772; time: 2.23sec
[289/800][24/24] total train loss: 0.0080; total val loss: 0.4475 val r: 0.6722; time: 2.23sec
[290/800][24/24] total train loss: 0.0077; total val loss: 0.4437 val r: 0.6752; time: 2.26sec
[291/800][24/24] total train loss: 0.0079; total val loss: 0.4271 val r: 0.6754; time: 2.25sec
[292/800][24/24] total train loss: 0.0077; total val loss: 0.4408 val r: 0.6751; time: 2.22sec
[293/800][24/24] total train loss: 0.0076; total val loss: 0.4218 val r: 0.6764; time: 2.21sec
[294/800][24/24] total train loss: 0.0078; total val loss: 0.4444 val r: 0.6745; time: 2.21sec
[295/800][24/24] total train loss: 0.0079; total val loss: 0.4473 val r: 0.6781; time: 2.21sec
[296/800][24/24] total train loss: 0.0078; total val loss: 0.4400 val r: 0.6755; time: 2.21sec
[297/800][24/24] total train loss: 0.0075; total val loss: 0.4463 val r: 0.6738; time: 2.20sec
[298/800][24/24] total train loss: 0.0079; total val loss: 0.4511 val r: 0.6793; time: 2.21sec
[299/800][24/24] total train loss: 0.0076; total val loss: 0.4332 val r: 0.6736; time: 2.20sec
learning rate updated: 0.001
[300/800][24/24] total train loss: 0.0077; total val loss: 0.4368 val r: 0.6776; time: 2.20sec
[301/800][24/24] total train loss: 0.0082; total val loss: 0.4457 val r: 0.6737; time: 2.22sec
[302/800][24/24] total train loss: 0.0080; total val loss: 0.4508 val r: 0.6785; time: 2.22sec
[303/800][24/24] total train loss: 0.0079; total val loss: 0.4379 val r: 0.6808; time: 2.21sec
[304/800][24/24] total train loss: 0.0084; total val loss: 0.4362 val r: 0.6741; time: 2.22sec
[305/800][24/24] total train loss: 0.0079; total val loss: 0.4481 val r: 0.6752; time: 2.09sec
[306/800][24/24] total train loss: 0.0078; total val loss: 0.4527 val r: 0.6786; time: 2.19sec
[307/800][24/24] total train loss: 0.0081; total val loss: 0.4430 val r: 0.6762; time: 2.27sec
[308/800][24/24] total train loss: 0.0077; total val loss: 0.4372 val r: 0.6758; time: 2.25sec
[309/800][24/24] total train loss: 0.0081; total val loss: 0.4348 val r: 0.6762; time: 2.16sec
[310/800][24/24] total train loss: 0.0087; total val loss: 0.4348 val r: 0.6734; time: 2.24sec
[311/800][24/24] total train loss: 0.0087; total val loss: 0.4517 val r: 0.6769; time: 2.19sec
[312/800][24/24] total train loss: 0.0081; total val loss: 0.4284 val r: 0.6755; time: 2.20sec
[313/800][24/24] total train loss: 0.0084; total val loss: 0.4465 val r: 0.6796; time: 2.13sec
[314/800][24/24] total train loss: 0.0082; total val loss: 0.4347 val r: 0.6738; time: 2.22sec
[315/800][24/24] total train loss: 0.0079; total val loss: 0.4328 val r: 0.6790; time: 2.20sec
[316/800][24/24] total train loss: 0.0083; total val loss: 0.4343 val r: 0.6778; time: 2.20sec
[317/800][24/24] total train loss: 0.0081; total val loss: 0.4451 val r: 0.6809; time: 2.20sec
[318/800][24/24] total train loss: 0.0078; total val loss: 0.4376 val r: 0.6768; time: 2.20sec
[319/800][24/24] total train loss: 0.0082; total val loss: 0.4291 val r: 0.6786; time: 2.19sec
[320/800][24/24] total train loss: 0.0077; total val loss: 0.4476 val r: 0.6787; time: 2.21sec
[321/800][24/24] total train loss: 0.0080; total val loss: 0.4475 val r: 0.6847; time: 2.20sec
[322/800][24/24] total train loss: 0.0083; total val loss: 0.4406 val r: 0.6827; time: 2.19sec
[323/800][24/24] total train loss: 0.0083; total val loss: 0.4427 val r: 0.6792; time: 2.22sec
[324/800][24/24] total train loss: 0.0082; total val loss: 0.4483 val r: 0.6805; time: 2.22sec
[325/800][24/24] total train loss: 0.0086; total val loss: 0.4447 val r: 0.6762; time: 2.25sec
[326/800][24/24] total train loss: 0.0085; total val loss: 0.4525 val r: 0.6811; time: 2.25sec
[327/800][24/24] total train loss: 0.0081; total val loss: 0.4391 val r: 0.6818; time: 2.24sec
[328/800][24/24] total train loss: 0.0079; total val loss: 0.4318 val r: 0.6817; time: 2.22sec
[329/800][24/24] total train loss: 0.0079; total val loss: 0.4504 val r: 0.6823; time: 2.20sec
[330/800][24/24] total train loss: 0.0081; total val loss: 0.4298 val r: 0.6828; time: 2.21sec
[331/800][24/24] total train loss: 0.0083; total val loss: 0.4443 val r: 0.6845; time: 2.19sec
[332/800][24/24] total train loss: 0.0081; total val loss: 0.4285 val r: 0.6809; time: 2.22sec
[333/800][24/24] total train loss: 0.0077; total val loss: 0.4357 val r: 0.6784; time: 2.21sec
[334/800][24/24] total train loss: 0.0077; total val loss: 0.4453 val r: 0.6811; time: 2.20sec
[335/800][24/24] total train loss: 0.0078; total val loss: 0.4410 val r: 0.6825; time: 2.20sec
[336/800][24/24] total train loss: 0.0078; total val loss: 0.4485 val r: 0.6782; time: 2.20sec
[337/800][24/24] total train loss: 0.0078; total val loss: 0.4506 val r: 0.6849; time: 2.20sec
[338/800][24/24] total train loss: 0.0080; total val loss: 0.4392 val r: 0.6758; time: 2.20sec
[339/800][24/24] total train loss: 0.0082; total val loss: 0.4323 val r: 0.6796; time: 2.21sec
[340/800][24/24] total train loss: 0.0085; total val loss: 0.4502 val r: 0.6778; time: 2.20sec
[341/800][24/24] total train loss: 0.0080; total val loss: 0.4358 val r: 0.6809; time: 2.25sec
[342/800][24/24] total train loss: 0.0080; total val loss: 0.4327 val r: 0.6818; time: 2.24sec
[343/800][24/24] total train loss: 0.0083; total val loss: 0.4290 val r: 0.6835; time: 2.23sec
[344/800][24/24] total train loss: 0.0082; total val loss: 0.4471 val r: 0.6822; time: 2.25sec
[345/800][24/24] total train loss: 0.0080; total val loss: 0.4408 val r: 0.6848; time: 2.25sec
[346/800][24/24] total train loss: 0.0082; total val loss: 0.4468 val r: 0.6874; time: 2.21sec
[347/800][24/24] total train loss: 0.0082; total val loss: 0.4454 val r: 0.6880; time: 2.23sec
[348/800][24/24] total train loss: 0.0080; total val loss: 0.4326 val r: 0.6820; time: 2.20sec
[349/800][24/24] total train loss: 0.0083; total val loss: 0.4348 val r: 0.6815; time: 2.21sec
[350/800][24/24] total train loss: 0.0078; total val loss: 0.4318 val r: 0.6830; time: 2.18sec
[351/800][24/24] total train loss: 0.0081; total val loss: 0.4418 val r: 0.6860; time: 2.14sec
[352/800][24/24] total train loss: 0.0080; total val loss: 0.4153 val r: 0.6832; time: 2.21sec
[353/800][24/24] total train loss: 0.0082; total val loss: 0.4481 val r: 0.6847; time: 2.22sec
[354/800][24/24] total train loss: 0.0079; total val loss: 0.4309 val r: 0.6857; time: 2.20sec
[355/800][24/24] total train loss: 0.0080; total val loss: 0.4316 val r: 0.6838; time: 2.17sec
[356/800][24/24] total train loss: 0.0081; total val loss: 0.4406 val r: 0.6813; time: 2.21sec
[357/800][24/24] total train loss: 0.0079; total val loss: 0.4344 val r: 0.6875; time: 2.20sec
[358/800][24/24] total train loss: 0.0082; total val loss: 0.4418 val r: 0.6855; time: 2.25sec
[359/800][24/24] total train loss: 0.0080; total val loss: 0.4491 val r: 0.6864; time: 2.26sec
[360/800][24/24] total train loss: 0.0078; total val loss: 0.4458 val r: 0.6840; time: 2.26sec
[361/800][24/24] total train loss: 0.0082; total val loss: 0.4251 val r: 0.6861; time: 2.25sec
[362/800][24/24] total train loss: 0.0083; total val loss: 0.4419 val r: 0.6851; time: 2.22sec
[363/800][24/24] total train loss: 0.0080; total val loss: 0.4224 val r: 0.6886; time: 2.21sec
[364/800][24/24] total train loss: 0.0078; total val loss: 0.4303 val r: 0.6846; time: 2.21sec
[365/800][24/24] total train loss: 0.0078; total val loss: 0.4343 val r: 0.6867; time: 2.19sec
[366/800][24/24] total train loss: 0.0078; total val loss: 0.4460 val r: 0.6867; time: 2.20sec
[367/800][24/24] total train loss: 0.0078; total val loss: 0.4423 val r: 0.6819; time: 2.20sec
[368/800][24/24] total train loss: 0.0080; total val loss: 0.4420 val r: 0.6825; time: 2.21sec
[369/800][24/24] total train loss: 0.0079; total val loss: 0.4468 val r: 0.6873; time: 2.21sec
[370/800][24/24] total train loss: 0.0078; total val loss: 0.4424 val r: 0.6841; time: 2.23sec
[371/800][24/24] total train loss: 0.0080; total val loss: 0.4375 val r: 0.6849; time: 2.21sec
[372/800][24/24] total train loss: 0.0079; total val loss: 0.4371 val r: 0.6891; time: 2.21sec
[373/800][24/24] total train loss: 0.0082; total val loss: 0.4360 val r: 0.6906; time: 2.22sec
[374/800][24/24] total train loss: 0.0086; total val loss: 0.4465 val r: 0.6852; time: 2.22sec
[375/800][24/24] total train loss: 0.0082; total val loss: 0.4438 val r: 0.6828; time: 2.20sec
[376/800][24/24] total train loss: 0.0076; total val loss: 0.4341 val r: 0.6887; time: 2.25sec
[377/800][24/24] total train loss: 0.0077; total val loss: 0.4439 val r: 0.6885; time: 2.22sec
[378/800][24/24] total train loss: 0.0077; total val loss: 0.4426 val r: 0.6819; time: 2.24sec
[379/800][24/24] total train loss: 0.0078; total val loss: 0.4492 val r: 0.6898; time: 2.25sec
[380/800][24/24] total train loss: 0.0079; total val loss: 0.4274 val r: 0.6877; time: 2.24sec
[381/800][24/24] total train loss: 0.0083; total val loss: 0.4366 val r: 0.6876; time: 2.22sec
[382/800][24/24] total train loss: 0.0082; total val loss: 0.4349 val r: 0.6872; time: 2.22sec
[383/800][24/24] total train loss: 0.0079; total val loss: 0.4497 val r: 0.6887; time: 2.22sec
[384/800][24/24] total train loss: 0.0077; total val loss: 0.4369 val r: 0.6889; time: 2.22sec
[385/800][24/24] total train loss: 0.0078; total val loss: 0.4424 val r: 0.6885; time: 2.20sec
[386/800][24/24] total train loss: 0.0080; total val loss: 0.4296 val r: 0.6886; time: 2.19sec
[387/800][24/24] total train loss: 0.0080; total val loss: 0.4267 val r: 0.6896; time: 2.20sec
[388/800][24/24] total train loss: 0.0082; total val loss: 0.4303 val r: 0.6849; time: 2.19sec
[389/800][24/24] total train loss: 0.0079; total val loss: 0.4427 val r: 0.6893; time: 2.20sec
[390/800][24/24] total train loss: 0.0079; total val loss: 0.4535 val r: 0.6890; time: 2.21sec
[391/800][24/24] total train loss: 0.0080; total val loss: 0.4481 val r: 0.6888; time: 2.20sec
[392/800][24/24] total train loss: 0.0082; total val loss: 0.4302 val r: 0.6881; time: 2.21sec
[393/800][24/24] total train loss: 0.0088; total val loss: 0.4457 val r: 0.6925; time: 2.24sec
[394/800][24/24] total train loss: 0.0080; total val loss: 0.4429 val r: 0.6906; time: 2.22sec
[395/800][24/24] total train loss: 0.0079; total val loss: 0.4424 val r: 0.6901; time: 2.25sec
[396/800][24/24] total train loss: 0.0078; total val loss: 0.4337 val r: 0.6915; time: 2.17sec
[397/800][24/24] total train loss: 0.0080; total val loss: 0.4451 val r: 0.6885; time: 2.18sec
[398/800][24/24] total train loss: 0.0079; total val loss: 0.4270 val r: 0.6885; time: 2.20sec
[399/800][24/24] total train loss: 0.0078; total val loss: 0.4391 val r: 0.6866; time: 2.22sec
learning rate updated: 0.001
[400/800][24/24] total train loss: 0.0080; total val loss: 0.4482 val r: 0.6898; time: 2.16sec
[401/800][24/24] total train loss: 0.0083; total val loss: 0.4333 val r: 0.6874; time: 2.18sec
[402/800][24/24] total train loss: 0.0080; total val loss: 0.4425 val r: 0.6891; time: 2.21sec
[403/800][24/24] total train loss: 0.0079; total val loss: 0.4253 val r: 0.6938; time: 2.21sec
[404/800][24/24] total train loss: 0.0079; total val loss: 0.4468 val r: 0.6877; time: 2.21sec
[405/800][24/24] total train loss: 0.0078; total val loss: 0.4486 val r: 0.6872; time: 2.22sec
[406/800][24/24] total train loss: 0.0079; total val loss: 0.4378 val r: 0.6860; time: 2.21sec
[407/800][24/24] total train loss: 0.0076; total val loss: 0.4494 val r: 0.6885; time: 2.21sec
[408/800][24/24] total train loss: 0.0077; total val loss: 0.4426 val r: 0.6915; time: 2.21sec
[409/800][24/24] total train loss: 0.0078; total val loss: 0.4371 val r: 0.6854; time: 2.21sec
[410/800][24/24] total train loss: 0.0079; total val loss: 0.4380 val r: 0.6893; time: 2.20sec
[411/800][24/24] total train loss: 0.0077; total val loss: 0.4337 val r: 0.6857; time: 2.24sec
[412/800][24/24] total train loss: 0.0077; total val loss: 0.4371 val r: 0.6895; time: 2.23sec
[413/800][24/24] total train loss: 0.0079; total val loss: 0.4667 val r: 0.6947; time: 2.22sec
[414/800][24/24] total train loss: 0.0078; total val loss: 0.4347 val r: 0.6918; time: 2.26sec
[415/800][24/24] total train loss: 0.0079; total val loss: 0.4376 val r: 0.6894; time: 2.24sec
[416/800][24/24] total train loss: 0.0077; total val loss: 0.4293 val r: 0.6891; time: 2.21sec
[417/800][24/24] total train loss: 0.0079; total val loss: 0.4303 val r: 0.6888; time: 2.19sec
[418/800][24/24] total train loss: 0.0076; total val loss: 0.4484 val r: 0.6948; time: 2.20sec
[419/800][24/24] total train loss: 0.0081; total val loss: 0.4418 val r: 0.6923; time: 2.20sec
[420/800][24/24] total train loss: 0.0080; total val loss: 0.4457 val r: 0.6897; time: 2.22sec
[421/800][24/24] total train loss: 0.0078; total val loss: 0.4417 val r: 0.6884; time: 2.20sec
[422/800][24/24] total train loss: 0.0079; total val loss: 0.4397 val r: 0.6841; time: 2.19sec
[423/800][24/24] total train loss: 0.0080; total val loss: 0.4419 val r: 0.6878; time: 2.19sec
[424/800][24/24] total train loss: 0.0081; total val loss: 0.4295 val r: 0.6914; time: 2.20sec
[425/800][24/24] total train loss: 0.0085; total val loss: 0.4360 val r: 0.6837; time: 2.20sec
[426/800][24/24] total train loss: 0.0082; total val loss: 0.4398 val r: 0.6842; time: 2.21sec
[427/800][24/24] total train loss: 0.0081; total val loss: 0.4386 val r: 0.6881; time: 2.20sec
[428/800][24/24] total train loss: 0.0080; total val loss: 0.4378 val r: 0.6856; time: 2.22sec
[429/800][24/24] total train loss: 0.0079; total val loss: 0.4347 val r: 0.6854; time: 2.22sec
[430/800][24/24] total train loss: 0.0081; total val loss: 0.4313 val r: 0.6860; time: 2.24sec
[431/800][24/24] total train loss: 0.0082; total val loss: 0.4456 val r: 0.6971; time: 2.24sec
[432/800][24/24] total train loss: 0.0086; total val loss: 0.4144 val r: 0.6842; time: 2.23sec
[433/800][24/24] total train loss: 0.0084; total val loss: 0.4440 val r: 0.7000; time: 2.21sec
[434/800][24/24] total train loss: 0.0079; total val loss: 0.4393 val r: 0.6924; time: 2.21sec
[435/800][24/24] total train loss: 0.0079; total val loss: 0.4483 val r: 0.6927; time: 2.21sec
[436/800][24/24] total train loss: 0.0079; total val loss: 0.4320 val r: 0.6885; time: 2.22sec
[437/800][24/24] total train loss: 0.0083; total val loss: 0.4176 val r: 0.6863; time: 2.21sec
[438/800][24/24] total train loss: 0.0084; total val loss: 0.4335 val r: 0.6962; time: 2.22sec
[439/800][24/24] total train loss: 0.0083; total val loss: 0.4457 val r: 0.6942; time: 2.22sec
[440/800][24/24] total train loss: 0.0084; total val loss: 0.4447 val r: 0.6934; time: 2.22sec
[441/800][24/24] total train loss: 0.0080; total val loss: 0.4447 val r: 0.6874; time: 2.21sec
[442/800][24/24] total train loss: 0.0082; total val loss: 0.4458 val r: 0.6902; time: 2.15sec
[443/800][24/24] total train loss: 0.0083; total val loss: 0.4452 val r: 0.6952; time: 2.20sec
[444/800][24/24] total train loss: 0.0085; total val loss: 0.4451 val r: 0.6978; time: 2.20sec
[445/800][24/24] total train loss: 0.0081; total val loss: 0.4342 val r: 0.6971; time: 2.19sec
[446/800][24/24] total train loss: 0.0079; total val loss: 0.4508 val r: 0.6978; time: 2.17sec
[447/800][24/24] total train loss: 0.0081; total val loss: 0.4514 val r: 0.6944; time: 2.19sec
[448/800][24/24] total train loss: 0.0081; total val loss: 0.4410 val r: 0.6929; time: 2.23sec
[449/800][24/24] total train loss: 0.0079; total val loss: 0.4356 val r: 0.6942; time: 2.23sec
[450/800][24/24] total train loss: 0.0079; total val loss: 0.4322 val r: 0.6856; time: 2.24sec
[451/800][24/24] total train loss: 0.0080; total val loss: 0.4471 val r: 0.6928; time: 2.20sec
[452/800][24/24] total train loss: 0.0079; total val loss: 0.4483 val r: 0.6995; time: 2.19sec
[453/800][24/24] total train loss: 0.0079; total val loss: 0.4420 val r: 0.6929; time: 2.20sec
[454/800][24/24] total train loss: 0.0078; total val loss: 0.4398 val r: 0.6970; time: 2.20sec
[455/800][24/24] total train loss: 0.0077; total val loss: 0.4571 val r: 0.6973; time: 2.19sec
[456/800][24/24] total train loss: 0.0077; total val loss: 0.4351 val r: 0.6947; time: 2.19sec
[457/800][24/24] total train loss: 0.0077; total val loss: 0.4324 val r: 0.6902; time: 2.20sec
[458/800][24/24] total train loss: 0.0078; total val loss: 0.4369 val r: 0.6921; time: 2.19sec
[459/800][24/24] total train loss: 0.0082; total val loss: 0.4702 val r: 0.6962; time: 2.21sec
[460/800][24/24] total train loss: 0.0081; total val loss: 0.4458 val r: 0.6853; time: 2.19sec
[461/800][24/24] total train loss: 0.0080; total val loss: 0.4503 val r: 0.6956; time: 2.20sec
[462/800][24/24] total train loss: 0.0078; total val loss: 0.4412 val r: 0.6993; time: 2.18sec
[463/800][24/24] total train loss: 0.0076; total val loss: 0.4428 val r: 0.6934; time: 2.23sec
[464/800][24/24] total train loss: 0.0077; total val loss: 0.4393 val r: 0.6920; time: 2.25sec
[465/800][24/24] total train loss: 0.0079; total val loss: 0.4308 val r: 0.6929; time: 2.24sec
[466/800][24/24] total train loss: 0.0083; total val loss: 0.4313 val r: 0.6906; time: 2.25sec
[467/800][24/24] total train loss: 0.0079; total val loss: 0.4577 val r: 0.6977; time: 2.24sec
[468/800][24/24] total train loss: 0.0078; total val loss: 0.4493 val r: 0.6948; time: 2.22sec
[469/800][24/24] total train loss: 0.0076; total val loss: 0.4356 val r: 0.6962; time: 2.20sec
[470/800][24/24] total train loss: 0.0076; total val loss: 0.4431 val r: 0.6977; time: 2.20sec
[471/800][24/24] total train loss: 0.0076; total val loss: 0.4430 val r: 0.6906; time: 2.21sec
[472/800][24/24] total train loss: 0.0081; total val loss: 0.4684 val r: 0.6943; time: 2.19sec
[473/800][24/24] total train loss: 0.0082; total val loss: 0.4450 val r: 0.6932; time: 2.22sec
[474/800][24/24] total train loss: 0.0081; total val loss: 0.4203 val r: 0.6892; time: 2.20sec
[475/800][24/24] total train loss: 0.0078; total val loss: 0.4420 val r: 0.6952; time: 2.19sec
[476/800][24/24] total train loss: 0.0082; total val loss: 0.4511 val r: 0.6909; time: 2.19sec
[477/800][24/24] total train loss: 0.0087; total val loss: 0.4462 val r: 0.6907; time: 2.21sec
[478/800][24/24] total train loss: 0.0083; total val loss: 0.4452 val r: 0.6972; time: 2.20sec
[479/800][24/24] total train loss: 0.0077; total val loss: 0.4594 val r: 0.6921; time: 2.21sec
[480/800][24/24] total train loss: 0.0076; total val loss: 0.4499 val r: 0.6875; time: 2.22sec
[481/800][24/24] total train loss: 0.0079; total val loss: 0.4431 val r: 0.6989; time: 2.25sec
[482/800][24/24] total train loss: 0.0081; total val loss: 0.4540 val r: 0.6914; time: 2.24sec
[483/800][24/24] total train loss: 0.0079; total val loss: 0.4425 val r: 0.6963; time: 2.25sec
[484/800][24/24] total train loss: 0.0079; total val loss: 0.4370 val r: 0.6892; time: 2.23sec
[485/800][24/24] total train loss: 0.0080; total val loss: 0.4500 val r: 0.7035; time: 2.23sec
[486/800][24/24] total train loss: 0.0082; total val loss: 0.4332 val r: 0.6901; time: 2.19sec
[487/800][24/24] total train loss: 0.0083; total val loss: 0.4519 val r: 0.6978; time: 2.19sec
[488/800][24/24] total train loss: 0.0082; total val loss: 0.4591 val r: 0.6952; time: 2.12sec
[489/800][24/24] total train loss: 0.0080; total val loss: 0.4371 val r: 0.6927; time: 2.19sec
[490/800][24/24] total train loss: 0.0077; total val loss: 0.4443 val r: 0.6896; time: 2.20sec
[491/800][24/24] total train loss: 0.0078; total val loss: 0.4393 val r: 0.6883; time: 2.20sec
[492/800][24/24] total train loss: 0.0082; total val loss: 0.4365 val r: 0.6943; time: 2.14sec
[493/800][24/24] total train loss: 0.0082; total val loss: 0.4381 val r: 0.6946; time: 2.17sec
[494/800][24/24] total train loss: 0.0080; total val loss: 0.4520 val r: 0.6931; time: 2.21sec
[495/800][24/24] total train loss: 0.0077; total val loss: 0.4461 val r: 0.6948; time: 2.18sec
[496/800][24/24] total train loss: 0.0077; total val loss: 0.4581 val r: 0.7012; time: 2.21sec
[497/800][24/24] total train loss: 0.0078; total val loss: 0.4416 val r: 0.6903; time: 2.20sec
[498/800][24/24] total train loss: 0.0081; total val loss: 0.4452 val r: 0.6981; time: 2.23sec
[499/800][24/24] total train loss: 0.0078; total val loss: 0.4482 val r: 0.6965; time: 2.23sec
learning rate updated: 0.001
[500/800][24/24] total train loss: 0.0077; total val loss: 0.4384 val r: 0.6932; time: 2.24sec
[501/800][24/24] total train loss: 0.0075; total val loss: 0.4440 val r: 0.6970; time: 2.24sec
[502/800][24/24] total train loss: 0.0078; total val loss: 0.4514 val r: 0.6937; time: 2.24sec
[503/800][24/24] total train loss: 0.0080; total val loss: 0.4364 val r: 0.7025; time: 2.20sec
[504/800][24/24] total train loss: 0.0076; total val loss: 0.4561 val r: 0.7054; time: 2.22sec
[505/800][24/24] total train loss: 0.0077; total val loss: 0.4580 val r: 0.7001; time: 2.22sec
[506/800][24/24] total train loss: 0.0077; total val loss: 0.4512 val r: 0.6953; time: 2.21sec
[507/800][24/24] total train loss: 0.0077; total val loss: 0.4526 val r: 0.7001; time: 2.20sec
[508/800][24/24] total train loss: 0.0075; total val loss: 0.4349 val r: 0.6959; time: 2.23sec
[509/800][24/24] total train loss: 0.0075; total val loss: 0.4369 val r: 0.6979; time: 2.20sec
[510/800][24/24] total train loss: 0.0077; total val loss: 0.4415 val r: 0.6926; time: 2.19sec
[511/800][24/24] total train loss: 0.0074; total val loss: 0.4516 val r: 0.6961; time: 2.19sec
[512/800][24/24] total train loss: 0.0077; total val loss: 0.4537 val r: 0.6959; time: 2.21sec
[513/800][24/24] total train loss: 0.0079; total val loss: 0.4178 val r: 0.7001; time: 2.20sec
[514/800][24/24] total train loss: 0.0077; total val loss: 0.4609 val r: 0.6973; time: 2.21sec
[515/800][24/24] total train loss: 0.0077; total val loss: 0.4463 val r: 0.7013; time: 2.20sec
[516/800][24/24] total train loss: 0.0077; total val loss: 0.4526 val r: 0.6986; time: 2.26sec
[517/800][24/24] total train loss: 0.0077; total val loss: 0.4611 val r: 0.6952; time: 2.23sec
[518/800][24/24] total train loss: 0.0076; total val loss: 0.4505 val r: 0.6926; time: 2.23sec
[519/800][24/24] total train loss: 0.0075; total val loss: 0.4589 val r: 0.6992; time: 2.22sec
[520/800][24/24] total train loss: 0.0075; total val loss: 0.4659 val r: 0.6967; time: 2.23sec
[521/800][24/24] total train loss: 0.0077; total val loss: 0.4552 val r: 0.6949; time: 2.20sec
[522/800][24/24] total train loss: 0.0078; total val loss: 0.4541 val r: 0.6989; time: 2.21sec
[523/800][24/24] total train loss: 0.0078; total val loss: 0.4541 val r: 0.7011; time: 2.20sec
[524/800][24/24] total train loss: 0.0082; total val loss: 0.4471 val r: 0.6897; time: 2.20sec
[525/800][24/24] total train loss: 0.0083; total val loss: 0.4476 val r: 0.6838; time: 2.19sec
