Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'glove_lstm_context',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'glove_lstm_context',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 150},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': False,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0_contextual/glove_lstm/embs_train_150.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2760; total val loss: 0.2986 val r: 0.0954; time: 1.91sec
[120/800][24/24] total train loss: 0.0135; total val loss: 0.4812 val r: 0.4742; time: 1.88sec
[121/800][24/24] total train loss: 0.0158; total val loss: 0.4911 val r: 0.4975; time: 1.89sec
[122/800][24/24] total train loss: 0.0157; total val loss: 0.4723 val r: 0.5162; time: 1.89sec
[123/800][24/24] total train loss: 0.0164; total val loss: 0.4762 val r: 0.5130; time: 1.90sec
[124/800][24/24] total train loss: 0.0169; total val loss: 0.4830 val r: 0.4823; time: 1.88sec
[125/800][24/24] total train loss: 0.0172; total val loss: 0.4833 val r: 0.4969; time: 1.88sec
[126/800][24/24] total train loss: 0.0167; total val loss: 0.4674 val r: 0.4887; time: 1.89sec
[127/800][24/24] total train loss: 0.0190; total val loss: 0.4560 val r: 0.4876; time: 1.89sec
[128/800][24/24] total train loss: 0.0150; total val loss: 0.4934 val r: 0.5023; time: 1.90sec
[129/800][24/24] total train loss: 0.0162; total val loss: 0.4556 val r: 0.4842; time: 1.90sec
[130/800][24/24] total train loss: 0.0144; total val loss: 0.4603 val r: 0.4984; time: 1.89sec
[131/800][24/24] total train loss: 0.0136; total val loss: 0.4758 val r: 0.4901; time: 1.90sec
[132/800][24/24] total train loss: 0.0126; total val loss: 0.4547 val r: 0.4888; time: 1.88sec
[133/800][24/24] total train loss: 0.0128; total val loss: 0.4819 val r: 0.4988; time: 1.89sec
[134/800][24/24] total train loss: 0.0125; total val loss: 0.4740 val r: 0.4979; time: 1.89sec
[135/800][24/24] total train loss: 0.0121; total val loss: 0.4782 val r: 0.4975; time: 1.89sec
[136/800][24/24] total train loss: 0.0135; total val loss: 0.4637 val r: 0.4900; time: 1.90sec
[137/800][24/24] total train loss: 0.0134; total val loss: 0.4697 val r: 0.4892; time: 1.88sec
[138/800][24/24] total train loss: 0.0127; total val loss: 0.4697 val r: 0.4975; time: 1.89sec
[139/800][24/24] total train loss: 0.0137; total val loss: 0.4780 val r: 0.4785; time: 1.87sec
[140/800][24/24] total train loss: 0.0128; total val loss: 0.4639 val r: 0.5076; time: 1.88sec
[141/800][24/24] total train loss: 0.0132; total val loss: 0.4733 val r: 0.4808; time: 1.90sec
[142/800][24/24] total train loss: 0.0128; total val loss: 0.4851 val r: 0.4957; time: 1.88sec
[143/800][24/24] total train loss: 0.0133; total val loss: 0.4792 val r: 0.5014; time: 1.88sec
[144/800][24/24] total train loss: 0.0130; total val loss: 0.4762 val r: 0.5020; time: 1.89sec
[145/800][24/24] total train loss: 0.0130; total val loss: 0.4710 val r: 0.4884; time: 1.89sec
[146/800][24/24] total train loss: 0.0124; total val loss: 0.4805 val r: 0.5029; time: 1.89sec
[147/800][24/24] total train loss: 0.0131; total val loss: 0.4765 val r: 0.5004; time: 1.89sec
[148/800][24/24] total train loss: 0.0125; total val loss: 0.4834 val r: 0.5058; time: 1.88sec
[149/800][24/24] total train loss: 0.0126; total val loss: 0.4777 val r: 0.5020; time: 1.88sec
[150/800][24/24] total train loss: 0.0125; total val loss: 0.4666 val r: 0.5063; time: 1.90sec
[151/800][24/24] total train loss: 0.0131; total val loss: 0.4653 val r: 0.4923; time: 1.89sec
[152/800][24/24] total train loss: 0.0125; total val loss: 0.4678 val r: 0.5032; time: 1.90sec
[153/800][24/24] total train loss: 0.0134; total val loss: 0.4857 val r: 0.4902; time: 1.88sec
[154/800][24/24] total train loss: 0.0130; total val loss: 0.4756 val r: 0.5026; time: 1.86sec
[155/800][24/24] total train loss: 0.0122; total val loss: 0.4624 val r: 0.5045; time: 1.86sec
[156/800][24/24] total train loss: 0.0122; total val loss: 0.4618 val r: 0.5026; time: 1.81sec
[157/800][24/24] total train loss: 0.0124; total val loss: 0.4668 val r: 0.5030; time: 1.90sec
[158/800][24/24] total train loss: 0.0120; total val loss: 0.4678 val r: 0.4915; time: 1.89sec
[159/800][24/24] total train loss: 0.0121; total val loss: 0.4722 val r: 0.4935; time: 1.89sec
[160/800][24/24] total train loss: 0.0128; total val loss: 0.4618 val r: 0.4898; time: 1.89sec
[161/800][24/24] total train loss: 0.0113; total val loss: 0.4542 val r: 0.5002; time: 1.83sec
[162/800][24/24] total train loss: 0.0117; total val loss: 0.4790 val r: 0.5039; time: 1.87sec
[163/800][24/24] total train loss: 0.0120; total val loss: 0.4785 val r: 0.4953; time: 1.89sec
[164/800][24/24] total train loss: 0.0120; total val loss: 0.4697 val r: 0.5095; time: 1.88sec
[165/800][24/24] total train loss: 0.0122; total val loss: 0.4775 val r: 0.4962; time: 1.86sec
[166/800][24/24] total train loss: 0.0135; total val loss: 0.4731 val r: 0.4972; time: 1.89sec
[167/800][24/24] total train loss: 0.0131; total val loss: 0.4817 val r: 0.4958; time: 1.89sec
[168/800][24/24] total train loss: 0.0136; total val loss: 0.4499 val r: 0.4902; time: 1.88sec
[169/800][24/24] total train loss: 0.0123; total val loss: 0.4613 val r: 0.5004; time: 1.88sec
[170/800][24/24] total train loss: 0.0139; total val loss: 0.4765 val r: 0.5100; time: 1.89sec
[171/800][24/24] total train loss: 0.0137; total val loss: 0.4750 val r: 0.5032; time: 1.89sec
[172/800][24/24] total train loss: 0.0140; total val loss: 0.4847 val r: 0.4986; time: 1.88sec
[173/800][24/24] total train loss: 0.0138; total val loss: 0.4838 val r: 0.5094; time: 1.86sec
[174/800][24/24] total train loss: 0.0133; total val loss: 0.4577 val r: 0.4977; time: 1.88sec
[175/800][24/24] total train loss: 0.0140; total val loss: 0.4722 val r: 0.5026; time: 1.87sec
[176/800][24/24] total train loss: 0.0130; total val loss: 0.4674 val r: 0.5091; time: 1.88sec
[177/800][24/24] total train loss: 0.0136; total val loss: 0.4657 val r: 0.4902; time: 1.89sec
[178/800][24/24] total train loss: 0.0128; total val loss: 0.4661 val r: 0.4784; time: 1.89sec
[179/800][24/24] total train loss: 0.0125; total val loss: 0.4752 val r: 0.4900; time: 1.88sec
[180/800][24/24] total train loss: 0.0123; total val loss: 0.4726 val r: 0.5030; time: 1.88sec
[181/800][24/24] total train loss: 0.0121; total val loss: 0.4726 val r: 0.4884; time: 1.88sec
[182/800][24/24] total train loss: 0.0118; total val loss: 0.4670 val r: 0.5089; time: 1.88sec
[183/800][24/24] total train loss: 0.0109; total val loss: 0.4563 val r: 0.4964; time: 1.89sec
[184/800][24/24] total train loss: 0.0108; total val loss: 0.4569 val r: 0.5004; time: 1.89sec
[185/800][24/24] total train loss: 0.0117; total val loss: 0.4619 val r: 0.4892; time: 1.89sec
[186/800][24/24] total train loss: 0.0107; total val loss: 0.4629 val r: 0.5040; time: 1.90sec
[187/800][24/24] total train loss: 0.0112; total val loss: 0.4678 val r: 0.5113; time: 1.89sec
[188/800][24/24] total train loss: 0.0111; total val loss: 0.4623 val r: 0.4917; time: 1.89sec
[189/800][24/24] total train loss: 0.0105; total val loss: 0.4638 val r: 0.5051; time: 1.89sec
[190/800][24/24] total train loss: 0.0108; total val loss: 0.4669 val r: 0.4912; time: 1.88sec
[191/800][24/24] total train loss: 0.0113; total val loss: 0.4672 val r: 0.4963; time: 1.89sec
[192/800][24/24] total train loss: 0.0110; total val loss: 0.4701 val r: 0.5046; time: 1.90sec
[193/800][24/24] total train loss: 0.0107; total val loss: 0.4717 val r: 0.4943; time: 1.89sec
[194/800][24/24] total train loss: 0.0106; total val loss: 0.4806 val r: 0.4881; time: 1.89sec
[195/800][24/24] total train loss: 0.0103; total val loss: 0.4654 val r: 0.4948; time: 1.90sec
[196/800][24/24] total train loss: 0.0103; total val loss: 0.4618 val r: 0.4894; time: 1.89sec
[197/800][24/24] total train loss: 0.0104; total val loss: 0.4821 val r: 0.4964; time: 1.90sec
[198/800][24/24] total train loss: 0.0100; total val loss: 0.4605 val r: 0.4997; time: 1.89sec
[199/800][24/24] total train loss: 0.0108; total val loss: 0.4572 val r: 0.5039; time: 1.90sec
learning rate updated: 0.001
[200/800][24/24] total train loss: 0.0111; total val loss: 0.4797 val r: 0.4941; time: 1.89sec
[201/800][24/24] total train loss: 0.0104; total val loss: 0.4673 val r: 0.5123; time: 1.88sec
[202/800][24/24] total train loss: 0.0104; total val loss: 0.4809 val r: 0.4937; time: 1.89sec
[203/800][24/24] total train loss: 0.0101; total val loss: 0.4638 val r: 0.5147; time: 1.89sec
[204/800][24/24] total train loss: 0.0119; total val loss: 0.4830 val r: 0.5054; time: 1.89sec
[205/800][24/24] total train loss: 0.0138; total val loss: 0.4609 val r: 0.4874; time: 1.88sec
[206/800][24/24] total train loss: 0.0149; total val loss: 0.4504 val r: 0.4984; time: 1.89sec
[207/800][24/24] total train loss: 0.0162; total val loss: 0.4624 val r: 0.4959; time: 1.90sec
[208/800][24/24] total train loss: 0.0172; total val loss: 0.4528 val r: 0.4966; time: 1.89sec
[209/800][24/24] total train loss: 0.0253; total val loss: 0.4951 val r: 0.4689; time: 1.89sec
[210/800][24/24] total train loss: 0.0462; total val loss: 0.4924 val r: 0.4872; time: 1.87sec
[211/800][24/24] total train loss: 0.4026; total val loss: 0.4883 val r: 0.5203; time: 1.90sec
[212/800][24/24] total train loss: 0.2084; total val loss: 0.5065 val r: 0.5566; time: 1.89sec
[213/800][24/24] total train loss: 0.0961; total val loss: 0.4211 val r: 0.4768; time: 1.88sec
[214/800][24/24] total train loss: 0.0600; total val loss: 0.4827 val r: 0.5148; time: 1.83sec
[215/800][24/24] total train loss: 0.0400; total val loss: 0.4440 val r: 0.4615; time: 1.78sec
[216/800][24/24] total train loss: 0.0893; total val loss: 0.4917 val r: 0.5029; time: 1.79sec
[217/800][24/24] total train loss: 0.0493; total val loss: 0.4500 val r: 0.5026; time: 1.80sec
[218/800][24/24] total train loss: 0.0264; total val loss: 0.4673 val r: 0.5024; time: 1.87sec
[219/800][24/24] total train loss: 0.0182; total val loss: 0.4790 val r: 0.5212; time: 1.86sec
[220/800][24/24] total train loss: 0.0148; total val loss: 0.4645 val r: 0.5093; time: 1.82sec
[221/800][24/24] total train loss: 0.0146; total val loss: 0.4587 val r: 0.5158; time: 1.85sec
[222/800][24/24] total train loss: 0.0145; total val loss: 0.4710 val r: 0.5110; time: 1.87sec
[223/800][24/24] total train loss: 0.0130; total val loss: 0.4590 val r: 0.5165; time: 1.87sec
[224/800][24/24] total train loss: 0.0132; total val loss: 0.4594 val r: 0.5117; time: 1.87sec
[225/800][24/24] total train loss: 0.0124; total val loss: 0.4672 val r: 0.5114; time: 1.87sec
[226/800][24/24] total train loss: 0.0126; total val loss: 0.4568 val r: 0.5041; time: 1.88sec
[227/800][24/24] total train loss: 0.0117; total val loss: 0.4621 val r: 0.5153; time: 1.87sec
[228/800][24/24] total train loss: 0.0118; total val loss: 0.4420 val r: 0.5026; time: 1.85sec
[229/800][24/24] total train loss: 0.0127; total val loss: 0.4632 val r: 0.5110; time: 1.87sec
[230/800][24/24] total train loss: 0.0120; total val loss: 0.4704 val r: 0.5152; time: 1.87sec
[231/800][24/24] total train loss: 0.0109; total val loss: 0.4630 val r: 0.5131; time: 1.86sec
[232/800][24/24] total train loss: 0.0105; total val loss: 0.4479 val r: 0.5011; time: 1.85sec
[233/800][24/24] total train loss: 0.0109; total val loss: 0.4566 val r: 0.4970; time: 1.84sec
[234/800][24/24] total train loss: 0.0111; total val loss: 0.4504 val r: 0.5163; time: 1.80sec
[235/800][24/24] total train loss: 0.0101; total val loss: 0.4596 val r: 0.5133; time: 1.83sec
[236/800][24/24] total train loss: 0.0103; total val loss: 0.4674 val r: 0.5090; time: 1.85sec
[237/800][24/24] total train loss: 0.0109; total val loss: 0.4732 val r: 0.5224; time: 1.84sec
[238/800][24/24] total train loss: 0.0107; total val loss: 0.4678 val r: 0.5083; time: 1.84sec
[239/800][24/24] total train loss: 0.0106; total val loss: 0.4554 val r: 0.5187; time: 1.86sec
[240/800][24/24] total train loss: 0.0102; total val loss: 0.4682 val r: 0.5123; time: 1.87sec
[241/800][24/24] total train loss: 0.0104; total val loss: 0.4649 val r: 0.5181; time: 1.86sec
[242/800][24/24] total train loss: 0.0099; total val loss: 0.4553 val r: 0.5126; time: 1.87sec
[243/800][24/24] total train loss: 0.0104; total val loss: 0.4638 val r: 0.5174; time: 1.86sec
[244/800][24/24] total train loss: 0.0104; total val loss: 0.4648 val r: 0.5094; time: 1.87sec
[245/800][24/24] total train loss: 0.0103; total val loss: 0.4624 val r: 0.5165; time: 1.86sec
[246/800][24/24] total train loss: 0.0099; total val loss: 0.4760 val r: 0.5164; time: 1.87sec
[247/800][24/24] total train loss: 0.0105; total val loss: 0.4656 val r: 0.5116; time: 1.87sec
[248/800][24/24] total train loss: 0.0103; total val loss: 0.4554 val r: 0.5081; time: 1.87sec
[249/800][24/24] total train loss: 0.0103; total val loss: 0.4433 val r: 0.5102; time: 1.88sec
[250/800][24/24] total train loss: 0.0102; total val loss: 0.4546 val r: 0.5130; time: 1.87sec
[251/800][24/24] total train loss: 0.0094; total val loss: 0.4628 val r: 0.5172; time: 1.89sec
[252/800][24/24] total train loss: 0.0099; total val loss: 0.4610 val r: 0.5120; time: 1.89sec
[253/800][24/24] total train loss: 0.0098; total val loss: 0.4599 val r: 0.5071; time: 1.87sec
[254/800][24/24] total train loss: 0.0103; total val loss: 0.4673 val r: 0.5153; time: 1.86sec
[255/800][24/24] total train loss: 0.0099; total val loss: 0.4582 val r: 0.5166; time: 1.90sec
[256/800][24/24] total train loss: 0.0103; total val loss: 0.4713 val r: 0.5150; time: 1.89sec
[257/800][24/24] total train loss: 0.0102; total val loss: 0.4511 val r: 0.5129; time: 1.90sec
[258/800][24/24] total train loss: 0.0101; total val loss: 0.4622 val r: 0.5106; time: 1.89sec
[259/800][24/24] total train loss: 0.0102; total val loss: 0.4703 val r: 0.5156; time: 1.90sec
[260/800][24/24] total train loss: 0.0104; total val loss: 0.4584 val r: 0.5105; time: 1.89sec
[261/800][24/24] total train loss: 0.0099; total val loss: 0.4456 val r: 0.5211; time: 1.87sec
[262/800][24/24] total train loss: 0.0095; total val loss: 0.4597 val r: 0.5109; time: 1.89sec
[263/800][24/24] total train loss: 0.0099; total val loss: 0.4704 val r: 0.5126; time: 1.89sec
[264/800][24/24] total train loss: 0.0099; total val loss: 0.4762 val r: 0.5151; time: 1.88sec
[265/800][24/24] total train loss: 0.0104; total val loss: 0.4711 val r: 0.5145; time: 1.88sec
[266/800][24/24] total train loss: 0.0096; total val loss: 0.4621 val r: 0.5051; time: 1.88sec
[267/800][24/24] total train loss: 0.0096; total val loss: 0.4715 val r: 0.5172; time: 1.88sec
[268/800][24/24] total train loss: 0.0096; total val loss: 0.4646 val r: 0.5113; time: 1.89sec
[269/800][24/24] total train loss: 0.0092; total val loss: 0.4596 val r: 0.5044; time: 1.89sec
[270/800][24/24] total train loss: 0.0098; total val loss: 0.4593 val r: 0.5110; time: 1.88sec
[271/800][24/24] total train loss: 0.0098; total val loss: 0.4586 val r: 0.5109; time: 1.88sec
[272/800][24/24] total train loss: 0.0095; total val loss: 0.4419 val r: 0.5111; time: 1.88sec
[273/800][24/24] total train loss: 0.0096; total val loss: 0.4662 val r: 0.5100; time: 1.88sec
[274/800][24/24] total train loss: 0.0091; total val loss: 0.4501 val r: 0.5080; time: 1.80sec
[275/800][24/24] total train loss: 0.0096; total val loss: 0.4608 val r: 0.5175; time: 1.83sec
[276/800][24/24] total train loss: 0.0095; total val loss: 0.4683 val r: 0.5059; time: 1.90sec
[277/800][24/24] total train loss: 0.0093; total val loss: 0.4617 val r: 0.5086; time: 1.89sec
[278/800][24/24] total train loss: 0.0092; total val loss: 0.4703 val r: 0.5094; time: 1.88sec
[279/800][24/24] total train loss: 0.0093; total val loss: 0.4616 val r: 0.5103; time: 1.86sec
[280/800][24/24] total train loss: 0.0095; total val loss: 0.4481 val r: 0.5119; time: 1.86sec
[281/800][24/24] total train loss: 0.0094; total val loss: 0.4583 val r: 0.5069; time: 1.89sec
[282/800][24/24] total train loss: 0.0093; total val loss: 0.4593 val r: 0.5074; time: 1.87sec
[283/800][24/24] total train loss: 0.0094; total val loss: 0.4651 val r: 0.5120; time: 1.87sec
[284/800][24/24] total train loss: 0.0093; total val loss: 0.4585 val r: 0.5056; time: 1.88sec
[285/800][24/24] total train loss: 0.0093; total val loss: 0.4624 val r: 0.5069; time: 1.88sec
[286/800][24/24] total train loss: 0.0093; total val loss: 0.4626 val r: 0.5071; time: 1.88sec
[287/800][24/24] total train loss: 0.0089; total val loss: 0.4504 val r: 0.5063; time: 1.89sec
[288/800][24/24] total train loss: 0.0089; total val loss: 0.4681 val r: 0.5086; time: 1.87sec
[289/800][24/24] total train loss: 0.0092; total val loss: 0.4630 val r: 0.5146; time: 1.89sec
[290/800][24/24] total train loss: 0.0092; total val loss: 0.4630 val r: 0.5147; time: 1.90sec
[291/800][24/24] total train loss: 0.0095; total val loss: 0.4636 val r: 0.5054; time: 1.90sec
[292/800][24/24] total train loss: 0.0090; total val loss: 0.4807 val r: 0.5177; time: 1.88sec
[293/800][24/24] total train loss: 0.0097; total val loss: 0.4550 val r: 0.5062; time: 1.88sec
[294/800][24/24] total train loss: 0.0092; total val loss: 0.4562 val r: 0.5144; time: 1.87sec
[295/800][24/24] total train loss: 0.0093; total val loss: 0.4594 val r: 0.5047; time: 1.90sec
[296/800][24/24] total train loss: 0.0092; total val loss: 0.4471 val r: 0.5137; time: 1.87sec
[297/800][24/24] total train loss: 0.0094; total val loss: 0.4638 val r: 0.5076; time: 1.88sec
[298/800][24/24] total train loss: 0.0093; total val loss: 0.4619 val r: 0.5082; time: 1.88sec
[299/800][24/24] total train loss: 0.0094; total val loss: 0.4639 val r: 0.5079; time: 1.89sec
learning rate updated: 0.001
[300/800][24/24] total train loss: 0.0092; total val loss: 0.4688 val r: 0.5072; time: 1.90sec
[301/800][24/24] total train loss: 0.0094; total val loss: 0.4506 val r: 0.5024; time: 1.88sec
[302/800][24/24] total train loss: 0.0094; total val loss: 0.4662 val r: 0.5108; time: 1.88sec
[303/800][24/24] total train loss: 0.0094; total val loss: 0.4719 val r: 0.5053; time: 1.88sec
[304/800][24/24] total train loss: 0.0092; total val loss: 0.4525 val r: 0.5131; time: 1.88sec
[305/800][24/24] total train loss: 0.0095; total val loss: 0.4571 val r: 0.5094; time: 1.89sec
[306/800][24/24] total train loss: 0.0092; total val loss: 0.4581 val r: 0.5044; time: 1.88sec
[307/800][24/24] total train loss: 0.0088; total val loss: 0.4670 val r: 0.5139; time: 1.89sec
[308/800][24/24] total train loss: 0.0089; total val loss: 0.4636 val r: 0.5122; time: 1.90sec
[309/800][24/24] total train loss: 0.0094; total val loss: 0.4625 val r: 0.5129; time: 1.88sec
[310/800][24/24] total train loss: 0.0089; total val loss: 0.4756 val r: 0.5139; time: 1.89sec
[311/800][24/24] total train loss: 0.0093; total val loss: 0.4527 val r: 0.5101; time: 1.88sec
[312/800][24/24] total train loss: 0.0091; total val loss: 0.4603 val r: 0.5070; time: 1.89sec
[313/800][24/24] total train loss: 0.0092; total val loss: 0.4503 val r: 0.4979; time: 1.89sec
[314/800][24/24] total train loss: 0.0098; total val loss: 0.4694 val r: 0.5126; time: 1.88sec
[315/800][24/24] total train loss: 0.0092; total val loss: 0.4804 val r: 0.5059; time: 1.89sec
[316/800][24/24] total train loss: 0.0092; total val loss: 0.4459 val r: 0.5076; time: 1.88sec
[317/800][24/24] total train loss: 0.0091; total val loss: 0.4722 val r: 0.5050; time: 1.84sec
[318/800][24/24] total train loss: 0.0095; total val loss: 0.4562 val r: 0.5020; time: 1.87sec
[319/800][24/24] total train loss: 0.0090; total val loss: 0.4487 val r: 0.5135; time: 1.89sec
[320/800][24/24] total train loss: 0.0096; total val loss: 0.4684 val r: 0.5169; time: 1.87sec
[321/800][24/24] total train loss: 0.0098; total val loss: 0.4684 val r: 0.5135; time: 1.88sec
[322/800][24/24] total train loss: 0.0097; total val loss: 0.4643 val r: 0.5162; time: 1.88sec
[323/800][24/24] total train loss: 0.0095; total val loss: 0.4581 val r: 0.5058; time: 1.88sec
[324/800][24/24] total train loss: 0.0092; total val loss: 0.4597 val r: 0.5115; time: 1.89sec
[325/800][24/24] total train loss: 0.0092; total val loss: 0.4726 val r: 0.5143; time: 1.88sec
[326/800][24/24] total train loss: 0.0095; total val loss: 0.4688 val r: 0.5046; time: 1.88sec
[327/800][24/24] total train loss: 0.0098; total val loss: 0.4531 val r: 0.5043; time: 1.88sec
[328/800][24/24] total train loss: 0.0095; total val loss: 0.4746 val r: 0.5058; time: 1.87sec
[329/800][24/24] total train loss: 0.0092; total val loss: 0.4664 val r: 0.5028; time: 1.88sec
[330/800][24/24] total train loss: 0.0091; total val loss: 0.4662 val r: 0.5036; time: 1.89sec
[331/800][24/24] total train loss: 0.0092; total val loss: 0.4645 val r: 0.5097; time: 1.88sec
[332/800][24/24] total train loss: 0.0095; total val loss: 0.4620 val r: 0.5158; time: 1.87sec
[333/800][24/24] total train loss: 0.0091; total val loss: 0.4611 val r: 0.5018; time: 1.82sec
[334/800][24/24] total train loss: 0.0089; total val loss: 0.4534 val r: 0.5049; time: 1.88sec
[335/800][24/24] total train loss: 0.0088; total val loss: 0.4790 val r: 0.4991; time: 1.87sec
[336/800][24/24] total train loss: 0.0091; total val loss: 0.4470 val r: 0.4970; time: 1.86sec
[337/800][24/24] total train loss: 0.0092; total val loss: 0.4681 val r: 0.4990; time: 1.86sec
[338/800][24/24] total train loss: 0.0091; total val loss: 0.4617 val r: 0.5068; time: 1.85sec
[339/800][24/24] total train loss: 0.0090; total val loss: 0.4454 val r: 0.5002; time: 1.81sec
[340/800][24/24] total train loss: 0.0089; total val loss: 0.4683 val r: 0.5045; time: 1.81sec
[341/800][24/24] total train loss: 0.0086; total val loss: 0.4609 val r: 0.5120; time: 1.87sec
[342/800][24/24] total train loss: 0.0089; total val loss: 0.4668 val r: 0.5087; time: 1.87sec
[343/800][24/24] total train loss: 0.0091; total val loss: 0.4632 val r: 0.4972; time: 1.85sec
[344/800][24/24] total train loss: 0.0095; total val loss: 0.4758 val r: 0.5146; time: 1.86sec
[345/800][24/24] total train loss: 0.0094; total val loss: 0.4611 val r: 0.4974; time: 1.88sec
[346/800][24/24] total train loss: 0.0092; total val loss: 0.4665 val r: 0.5013; time: 1.87sec
[347/800][24/24] total train loss: 0.0089; total val loss: 0.4757 val r: 0.5047; time: 1.87sec
[348/800][24/24] total train loss: 0.0089; total val loss: 0.4585 val r: 0.5019; time: 1.87sec
[349/800][24/24] total train loss: 0.0090; total val loss: 0.4648 val r: 0.5005; time: 1.87sec
[350/800][24/24] total train loss: 0.0088; total val loss: 0.4731 val r: 0.5092; time: 1.87sec
[351/800][24/24] total train loss: 0.0091; total val loss: 0.4558 val r: 0.5112; time: 1.89sec
[352/800][24/24] total train loss: 0.0092; total val loss: 0.4678 val r: 0.5101; time: 1.87sec
[353/800][24/24] total train loss: 0.0087; total val loss: 0.4630 val r: 0.5088; time: 1.88sec
[354/800][24/24] total train loss: 0.0088; total val loss: 0.4548 val r: 0.5003; time: 1.89sec
[355/800][24/24] total train loss: 0.0093; total val loss: 0.4697 val r: 0.5059; time: 1.88sec
[356/800][24/24] total train loss: 0.0091; total val loss: 0.4648 val r: 0.4911; time: 1.88sec
[357/800][24/24] total train loss: 0.0090; total val loss: 0.4525 val r: 0.5028; time: 1.87sec
[358/800][24/24] total train loss: 0.0088; total val loss: 0.4676 val r: 0.5192; time: 1.87sec
[359/800][24/24] total train loss: 0.0089; total val loss: 0.4665 val r: 0.5109; time: 1.86sec
[360/800][24/24] total train loss: 0.0089; total val loss: 0.4748 val r: 0.5118; time: 1.87sec
[361/800][24/24] total train loss: 0.0089; total val loss: 0.4762 val r: 0.5172; time: 1.87sec
[362/800][24/24] total train loss: 0.0092; total val loss: 0.4596 val r: 0.5120; time: 1.88sec
[363/800][24/24] total train loss: 0.0090; total val loss: 0.4513 val r: 0.4877; time: 1.88sec
[364/800][24/24] total train loss: 0.0091; total val loss: 0.4700 val r: 0.5129; time: 1.88sec
[365/800][24/24] total train loss: 0.0089; total val loss: 0.4474 val r: 0.4955; time: 1.88sec
[366/800][24/24] total train loss: 0.0090; total val loss: 0.4436 val r: 0.5108; time: 1.88sec
[367/800][24/24] total train loss: 0.0093; total val loss: 0.4525 val r: 0.4898; time: 1.87sec
[368/800][24/24] total train loss: 0.0091; total val loss: 0.4678 val r: 0.5162; time: 1.87sec
[369/800][24/24] total train loss: 0.0089; total val loss: 0.4647 val r: 0.5030; time: 1.88sec
[370/800][24/24] total train loss: 0.0087; total val loss: 0.4581 val r: 0.5070; time: 1.87sec
[371/800][24/24] total train loss: 0.0086; total val loss: 0.4557 val r: 0.5089; time: 1.88sec
[372/800][24/24] total train loss: 0.0088; total val loss: 0.4699 val r: 0.5035; time: 1.88sec
[373/800][24/24] total train loss: 0.0090; total val loss: 0.4677 val r: 0.5033; time: 1.89sec
[374/800][24/24] total train loss: 0.0089; total val loss: 0.4522 val r: 0.5120; time: 1.87sec
[375/800][24/24] total train loss: 0.0086; total val loss: 0.4608 val r: 0.5051; time: 1.87sec
[376/800][24/24] total train loss: 0.0090; total val loss: 0.4683 val r: 0.5138; time: 1.88sec
[377/800][24/24] total train loss: 0.0091; total val loss: 0.4597 val r: 0.5069; time: 1.87sec
[378/800][24/24] total train loss: 0.0088; total val loss: 0.4610 val r: 0.5052; time: 1.87sec
[379/800][24/24] total train loss: 0.0092; total val loss: 0.4624 val r: 0.4951; time: 1.88sec
[380/800][24/24] total train loss: 0.0086; total val loss: 0.4534 val r: 0.5072; time: 1.88sec
[381/800][24/24] total train loss: 0.0088; total val loss: 0.4592 val r: 0.5115; time: 1.87sec
[382/800][24/24] total train loss: 0.0089; total val loss: 0.4691 val r: 0.5139; time: 1.88sec
[383/800][24/24] total train loss: 0.0090; total val loss: 0.4648 val r: 0.5158; time: 1.88sec
[384/800][24/24] total train loss: 0.0093; total val loss: 0.4725 val r: 0.5180; time: 1.88sec
[385/800][24/24] total train loss: 0.0089; total val loss: 0.4527 val r: 0.5044; time: 1.86sec
[386/800][24/24] total train loss: 0.0091; total val loss: 0.4586 val r: 0.5121; time: 1.89sec
