Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'glove_lstm_attn',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'glove_lstm_attn',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/glove_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1892; total val loss: 0.3123 val r: 0.3289; time: 0.52sec
[472/800][24/24] total train loss: 0.0087; total val loss: 0.4661 val r: 0.6948; time: 0.48sec
[473/800][24/24] total train loss: 0.0084; total val loss: 0.4616 val r: 0.6947; time: 0.48sec
[474/800][24/24] total train loss: 0.0088; total val loss: 0.4666 val r: 0.6961; time: 0.48sec
[475/800][24/24] total train loss: 0.0085; total val loss: 0.4346 val r: 0.6967; time: 0.48sec
[476/800][24/24] total train loss: 0.0085; total val loss: 0.4777 val r: 0.6988; time: 0.47sec
[477/800][24/24] total train loss: 0.0084; total val loss: 0.4683 val r: 0.6982; time: 0.47sec
[478/800][24/24] total train loss: 0.0084; total val loss: 0.4599 val r: 0.6972; time: 0.48sec
[479/800][24/24] total train loss: 0.0084; total val loss: 0.4681 val r: 0.6991; time: 0.49sec
[480/800][24/24] total train loss: 0.0086; total val loss: 0.4663 val r: 0.6978; time: 0.49sec
[481/800][24/24] total train loss: 0.0082; total val loss: 0.4693 val r: 0.7010; time: 0.48sec
[482/800][24/24] total train loss: 0.0083; total val loss: 0.4684 val r: 0.6979; time: 0.47sec
[483/800][24/24] total train loss: 0.0084; total val loss: 0.4701 val r: 0.6976; time: 0.48sec
[484/800][24/24] total train loss: 0.0083; total val loss: 0.4557 val r: 0.6979; time: 0.47sec
[485/800][24/24] total train loss: 0.0082; total val loss: 0.4687 val r: 0.6988; time: 0.47sec
[486/800][24/24] total train loss: 0.0087; total val loss: 0.4592 val r: 0.6992; time: 0.48sec
[487/800][24/24] total train loss: 0.0084; total val loss: 0.4390 val r: 0.7004; time: 0.48sec
[488/800][24/24] total train loss: 0.0087; total val loss: 0.4464 val r: 0.7045; time: 0.47sec
[489/800][24/24] total train loss: 0.0085; total val loss: 0.4678 val r: 0.6983; time: 0.48sec
[490/800][24/24] total train loss: 0.0085; total val loss: 0.4605 val r: 0.6989; time: 0.48sec
[491/800][24/24] total train loss: 0.0085; total val loss: 0.4594 val r: 0.6967; time: 0.48sec
[492/800][24/24] total train loss: 0.0086; total val loss: 0.4618 val r: 0.6962; time: 0.48sec
[493/800][24/24] total train loss: 0.0086; total val loss: 0.4704 val r: 0.6969; time: 0.48sec
[494/800][24/24] total train loss: 0.0084; total val loss: 0.4631 val r: 0.7026; time: 0.48sec
[495/800][24/24] total train loss: 0.0083; total val loss: 0.4696 val r: 0.6999; time: 0.48sec
[496/800][24/24] total train loss: 0.0083; total val loss: 0.4773 val r: 0.6990; time: 0.48sec
[497/800][24/24] total train loss: 0.0081; total val loss: 0.4554 val r: 0.7010; time: 0.47sec
[498/800][24/24] total train loss: 0.0083; total val loss: 0.4644 val r: 0.7019; time: 0.48sec
[499/800][24/24] total train loss: 0.0085; total val loss: 0.4661 val r: 0.7034; time: 0.48sec
learning rate updated: 0.001
[500/800][24/24] total train loss: 0.0082; total val loss: 0.4591 val r: 0.6970; time: 0.48sec
[501/800][24/24] total train loss: 0.0082; total val loss: 0.4647 val r: 0.7016; time: 0.48sec
[502/800][24/24] total train loss: 0.0084; total val loss: 0.4617 val r: 0.6991; time: 0.48sec
[503/800][24/24] total train loss: 0.0083; total val loss: 0.4675 val r: 0.7036; time: 0.48sec
[504/800][24/24] total train loss: 0.0083; total val loss: 0.4703 val r: 0.7061; time: 0.48sec
[505/800][24/24] total train loss: 0.0083; total val loss: 0.4720 val r: 0.6990; time: 0.48sec
[506/800][24/24] total train loss: 0.0083; total val loss: 0.4717 val r: 0.7005; time: 0.48sec
[507/800][24/24] total train loss: 0.0084; total val loss: 0.4498 val r: 0.7045; time: 0.48sec
[508/800][24/24] total train loss: 0.0085; total val loss: 0.4640 val r: 0.7039; time: 0.49sec
[509/800][24/24] total train loss: 0.0081; total val loss: 0.4667 val r: 0.7055; time: 0.48sec
[510/800][24/24] total train loss: 0.0084; total val loss: 0.4696 val r: 0.6992; time: 0.48sec
[511/800][24/24] total train loss: 0.0081; total val loss: 0.4710 val r: 0.7022; time: 0.48sec
[512/800][24/24] total train loss: 0.0084; total val loss: 0.4451 val r: 0.6972; time: 0.48sec
[513/800][24/24] total train loss: 0.0083; total val loss: 0.4609 val r: 0.6958; time: 0.47sec
[514/800][24/24] total train loss: 0.0082; total val loss: 0.4561 val r: 0.7035; time: 0.46sec
[515/800][24/24] total train loss: 0.0083; total val loss: 0.4711 val r: 0.6978; time: 0.46sec
[516/800][24/24] total train loss: 0.0084; total val loss: 0.4658 val r: 0.7031; time: 0.47sec
[517/800][24/24] total train loss: 0.0082; total val loss: 0.4676 val r: 0.7011; time: 0.47sec
[518/800][24/24] total train loss: 0.0082; total val loss: 0.4670 val r: 0.6987; time: 0.47sec
[519/800][24/24] total train loss: 0.0081; total val loss: 0.4640 val r: 0.7022; time: 0.46sec
[520/800][24/24] total train loss: 0.0080; total val loss: 0.4586 val r: 0.6952; time: 0.49sec
[521/800][24/24] total train loss: 0.0082; total val loss: 0.4733 val r: 0.6998; time: 0.48sec
[522/800][24/24] total train loss: 0.0082; total val loss: 0.4604 val r: 0.7028; time: 0.47sec
[523/800][24/24] total train loss: 0.0085; total val loss: 0.4594 val r: 0.6951; time: 0.48sec
[524/800][24/24] total train loss: 0.0082; total val loss: 0.4480 val r: 0.7000; time: 0.48sec
[525/800][24/24] total train loss: 0.0079; total val loss: 0.4694 val r: 0.6942; time: 0.47sec
[526/800][24/24] total train loss: 0.0080; total val loss: 0.4602 val r: 0.6945; time: 0.48sec
[527/800][24/24] total train loss: 0.0085; total val loss: 0.4692 val r: 0.6985; time: 0.48sec
[528/800][24/24] total train loss: 0.0083; total val loss: 0.4478 val r: 0.6984; time: 0.48sec
[529/800][24/24] total train loss: 0.0084; total val loss: 0.4456 val r: 0.6967; time: 0.48sec
[530/800][24/24] total train loss: 0.0080; total val loss: 0.4636 val r: 0.6992; time: 0.47sec
[531/800][24/24] total train loss: 0.0085; total val loss: 0.4729 val r: 0.6975; time: 0.48sec
[532/800][24/24] total train loss: 0.0083; total val loss: 0.4682 val r: 0.6965; time: 0.48sec
[533/800][24/24] total train loss: 0.0080; total val loss: 0.4708 val r: 0.7025; time: 0.48sec
[534/800][24/24] total train loss: 0.0081; total val loss: 0.4602 val r: 0.6985; time: 0.47sec
[535/800][24/24] total train loss: 0.0081; total val loss: 0.4611 val r: 0.7005; time: 0.47sec
[536/800][24/24] total train loss: 0.0082; total val loss: 0.4627 val r: 0.7011; time: 0.48sec
[537/800][24/24] total train loss: 0.0082; total val loss: 0.4738 val r: 0.7013; time: 0.48sec
[538/800][24/24] total train loss: 0.0082; total val loss: 0.4570 val r: 0.6989; time: 0.48sec
[539/800][24/24] total train loss: 0.0082; total val loss: 0.4582 val r: 0.6972; time: 0.48sec
[540/800][24/24] total train loss: 0.0084; total val loss: 0.4706 val r: 0.6993; time: 0.49sec
[541/800][24/24] total train loss: 0.0085; total val loss: 0.4614 val r: 0.6951; time: 0.48sec
[542/800][24/24] total train loss: 0.0087; total val loss: 0.4589 val r: 0.6955; time: 0.48sec
[543/800][24/24] total train loss: 0.0082; total val loss: 0.4532 val r: 0.6967; time: 0.48sec
[544/800][24/24] total train loss: 0.0082; total val loss: 0.4745 val r: 0.7012; time: 0.48sec
[545/800][24/24] total train loss: 0.0084; total val loss: 0.4707 val r: 0.6985; time: 0.48sec
[546/800][24/24] total train loss: 0.0085; total val loss: 0.4673 val r: 0.7017; time: 0.48sec
[547/800][24/24] total train loss: 0.0085; total val loss: 0.4635 val r: 0.6978; time: 0.48sec
[548/800][24/24] total train loss: 0.0084; total val loss: 0.4701 val r: 0.7002; time: 0.48sec
[549/800][24/24] total train loss: 0.0085; total val loss: 0.4483 val r: 0.6978; time: 0.48sec
[550/800][24/24] total train loss: 0.0085; total val loss: 0.4711 val r: 0.7017; time: 0.48sec
[551/800][24/24] total train loss: 0.0085; total val loss: 0.4646 val r: 0.6962; time: 0.48sec
[552/800][24/24] total train loss: 0.0086; total val loss: 0.4739 val r: 0.6926; time: 0.48sec
[553/800][24/24] total train loss: 0.0086; total val loss: 0.4661 val r: 0.6990; time: 0.48sec
[554/800][24/24] total train loss: 0.0085; total val loss: 0.4697 val r: 0.6920; time: 0.48sec
[555/800][24/24] total train loss: 0.0084; total val loss: 0.4695 val r: 0.6962; time: 0.48sec
[556/800][24/24] total train loss: 0.0081; total val loss: 0.4668 val r: 0.7013; time: 0.48sec
[557/800][24/24] total train loss: 0.0080; total val loss: 0.4679 val r: 0.6912; time: 0.48sec
[558/800][24/24] total train loss: 0.0085; total val loss: 0.4794 val r: 0.6972; time: 0.47sec
[559/800][24/24] total train loss: 0.0085; total val loss: 0.4597 val r: 0.6918; time: 0.48sec
[560/800][24/24] total train loss: 0.0083; total val loss: 0.4695 val r: 0.6994; time: 0.48sec
[561/800][24/24] total train loss: 0.0085; total val loss: 0.4552 val r: 0.6995; time: 0.48sec
[562/800][24/24] total train loss: 0.0087; total val loss: 0.4714 val r: 0.7012; time: 0.49sec
[563/800][24/24] total train loss: 0.0087; total val loss: 0.4580 val r: 0.6967; time: 0.48sec
[564/800][24/24] total train loss: 0.0083; total val loss: 0.4582 val r: 0.6978; time: 0.49sec
[565/800][24/24] total train loss: 0.0082; total val loss: 0.4672 val r: 0.7033; time: 0.48sec
[566/800][24/24] total train loss: 0.0081; total val loss: 0.4665 val r: 0.6996; time: 0.48sec
[567/800][24/24] total train loss: 0.0084; total val loss: 0.4603 val r: 0.6939; time: 0.48sec
[568/800][24/24] total train loss: 0.0087; total val loss: 0.4681 val r: 0.6976; time: 0.48sec
[569/800][24/24] total train loss: 0.0085; total val loss: 0.4434 val r: 0.7037; time: 0.48sec
[570/800][24/24] total train loss: 0.0082; total val loss: 0.4677 val r: 0.7029; time: 0.48sec
[571/800][24/24] total train loss: 0.0088; total val loss: 0.4553 val r: 0.7001; time: 0.48sec
[572/800][24/24] total train loss: 0.0082; total val loss: 0.4612 val r: 0.7037; time: 0.48sec
[573/800][24/24] total train loss: 0.0083; total val loss: 0.4684 val r: 0.6986; time: 0.48sec
[574/800][24/24] total train loss: 0.0083; total val loss: 0.4539 val r: 0.6981; time: 0.47sec
[575/800][24/24] total train loss: 0.0083; total val loss: 0.4699 val r: 0.6976; time: 0.48sec
[576/800][24/24] total train loss: 0.0085; total val loss: 0.4701 val r: 0.6974; time: 0.48sec
[577/800][24/24] total train loss: 0.0089; total val loss: 0.4549 val r: 0.6955; time: 0.48sec
[578/800][24/24] total train loss: 0.0084; total val loss: 0.4576 val r: 0.6945; time: 0.48sec
[579/800][24/24] total train loss: 0.0083; total val loss: 0.4846 val r: 0.6969; time: 0.48sec
[580/800][24/24] total train loss: 0.0085; total val loss: 0.4526 val r: 0.6946; time: 0.48sec
[581/800][24/24] total train loss: 0.0082; total val loss: 0.4499 val r: 0.6969; time: 0.48sec
[582/800][24/24] total train loss: 0.0080; total val loss: 0.4692 val r: 0.6939; time: 0.48sec
[583/800][24/24] total train loss: 0.0083; total val loss: 0.4593 val r: 0.6960; time: 0.48sec
[584/800][24/24] total train loss: 0.0081; total val loss: 0.4490 val r: 0.7063; time: 0.48sec
[585/800][24/24] total train loss: 0.0081; total val loss: 0.4535 val r: 0.6998; time: 0.48sec
[586/800][24/24] total train loss: 0.0081; total val loss: 0.4463 val r: 0.6959; time: 0.48sec
[587/800][24/24] total train loss: 0.0082; total val loss: 0.4734 val r: 0.6967; time: 0.47sec
[588/800][24/24] total train loss: 0.0081; total val loss: 0.4642 val r: 0.6945; time: 0.48sec
[589/800][24/24] total train loss: 0.0081; total val loss: 0.4677 val r: 0.7025; time: 0.48sec
[590/800][24/24] total train loss: 0.0081; total val loss: 0.4564 val r: 0.6943; time: 0.48sec
[591/800][24/24] total train loss: 0.0084; total val loss: 0.4588 val r: 0.7007; time: 0.48sec
[592/800][24/24] total train loss: 0.0083; total val loss: 0.4573 val r: 0.7008; time: 0.48sec
[593/800][24/24] total train loss: 0.0085; total val loss: 0.4642 val r: 0.6950; time: 0.48sec
[594/800][24/24] total train loss: 0.0081; total val loss: 0.4567 val r: 0.6958; time: 0.48sec
[595/800][24/24] total train loss: 0.0084; total val loss: 0.4374 val r: 0.6962; time: 0.48sec
[596/800][24/24] total train loss: 0.0082; total val loss: 0.4730 val r: 0.7020; time: 0.48sec
[597/800][24/24] total train loss: 0.0082; total val loss: 0.4612 val r: 0.6948; time: 0.47sec
[598/800][24/24] total train loss: 0.0084; total val loss: 0.4590 val r: 0.6995; time: 0.48sec
[599/800][24/24] total train loss: 0.0085; total val loss: 0.4489 val r: 0.7013; time: 0.49sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0083; total val loss: 0.4740 val r: 0.7098; time: 0.48sec
[601/800][24/24] total train loss: 0.0084; total val loss: 0.4703 val r: 0.7029; time: 0.49sec
[602/800][24/24] total train loss: 0.0087; total val loss: 0.4653 val r: 0.6986; time: 0.48sec
[603/800][24/24] total train loss: 0.0083; total val loss: 0.4474 val r: 0.6981; time: 0.48sec
[604/800][24/24] total train loss: 0.0082; total val loss: 0.4608 val r: 0.7005; time: 0.48sec
[605/800][24/24] total train loss: 0.0081; total val loss: 0.4651 val r: 0.6997; time: 0.48sec
[606/800][24/24] total train loss: 0.0081; total val loss: 0.4616 val r: 0.7015; time: 0.48sec
[607/800][24/24] total train loss: 0.0083; total val loss: 0.4808 val r: 0.6986; time: 0.49sec
[608/800][24/24] total train loss: 0.0081; total val loss: 0.4597 val r: 0.6990; time: 0.48sec
[609/800][24/24] total train loss: 0.0080; total val loss: 0.4626 val r: 0.6983; time: 0.48sec
[610/800][24/24] total train loss: 0.0081; total val loss: 0.4541 val r: 0.6975; time: 0.48sec
[611/800][24/24] total train loss: 0.0083; total val loss: 0.4596 val r: 0.6956; time: 0.48sec
[612/800][24/24] total train loss: 0.0080; total val loss: 0.4760 val r: 0.7037; time: 0.48sec
[613/800][24/24] total train loss: 0.0083; total val loss: 0.4728 val r: 0.6996; time: 0.48sec
[614/800][24/24] total train loss: 0.0083; total val loss: 0.4705 val r: 0.6992; time: 0.48sec
[615/800][24/24] total train loss: 0.0085; total val loss: 0.4498 val r: 0.7043; time: 0.48sec
[616/800][24/24] total train loss: 0.0085; total val loss: 0.4622 val r: 0.6987; time: 0.48sec
[617/800][24/24] total train loss: 0.0084; total val loss: 0.4532 val r: 0.6979; time: 0.48sec
[618/800][24/24] total train loss: 0.0082; total val loss: 0.4691 val r: 0.7003; time: 0.47sec
[619/800][24/24] total train loss: 0.0082; total val loss: 0.4700 val r: 0.7056; time: 0.48sec
[620/800][24/24] total train loss: 0.0080; total val loss: 0.4631 val r: 0.7040; time: 0.48sec
[621/800][24/24] total train loss: 0.0080; total val loss: 0.4653 val r: 0.7005; time: 0.48sec
[622/800][24/24] total train loss: 0.0080; total val loss: 0.4714 val r: 0.7004; time: 0.48sec
[623/800][24/24] total train loss: 0.0082; total val loss: 0.4730 val r: 0.7039; time: 0.48sec
[624/800][24/24] total train loss: 0.0080; total val loss: 0.4716 val r: 0.6976; time: 0.48sec
[625/800][24/24] total train loss: 0.0082; total val loss: 0.4617 val r: 0.7026; time: 0.49sec
[626/800][24/24] total train loss: 0.0081; total val loss: 0.4651 val r: 0.7024; time: 0.49sec
[627/800][24/24] total train loss: 0.0081; total val loss: 0.4519 val r: 0.7000; time: 0.48sec
[628/800][24/24] total train loss: 0.0082; total val loss: 0.4768 val r: 0.7073; time: 0.47sec
[629/800][24/24] total train loss: 0.0082; total val loss: 0.4574 val r: 0.7009; time: 0.48sec
[630/800][24/24] total train loss: 0.0086; total val loss: 0.4561 val r: 0.7070; time: 0.49sec
[631/800][24/24] total train loss: 0.0083; total val loss: 0.4617 val r: 0.7054; time: 0.48sec
[632/800][24/24] total train loss: 0.0086; total val loss: 0.4798 val r: 0.6994; time: 0.48sec
[633/800][24/24] total train loss: 0.0087; total val loss: 0.4717 val r: 0.7042; time: 0.47sec
[634/800][24/24] total train loss: 0.0085; total val loss: 0.4640 val r: 0.7005; time: 0.48sec
[635/800][24/24] total train loss: 0.0083; total val loss: 0.4752 val r: 0.6943; time: 0.48sec
[636/800][24/24] total train loss: 0.0080; total val loss: 0.4565 val r: 0.6991; time: 0.47sec
[637/800][24/24] total train loss: 0.0080; total val loss: 0.4729 val r: 0.6994; time: 0.48sec
[638/800][24/24] total train loss: 0.0081; total val loss: 0.4709 val r: 0.7007; time: 0.48sec
[639/800][24/24] total train loss: 0.0082; total val loss: 0.4672 val r: 0.7014; time: 0.48sec
[640/800][24/24] total train loss: 0.0083; total val loss: 0.4688 val r: 0.6992; time: 0.48sec
[641/800][24/24] total train loss: 0.0081; total val loss: 0.4617 val r: 0.6967; time: 0.48sec
[642/800][24/24] total train loss: 0.0079; total val loss: 0.4736 val r: 0.6987; time: 0.48sec
[643/800][24/24] total train loss: 0.0081; total val loss: 0.4666 val r: 0.7026; time: 0.48sec
[644/800][24/24] total train loss: 0.0082; total val loss: 0.4538 val r: 0.7021; time: 0.48sec
[645/800][24/24] total train loss: 0.0081; total val loss: 0.4709 val r: 0.7074; time: 0.48sec
[646/800][24/24] total train loss: 0.0082; total val loss: 0.4731 val r: 0.7017; time: 0.48sec
[647/800][24/24] total train loss: 0.0083; total val loss: 0.4571 val r: 0.7013; time: 0.48sec
[648/800][24/24] total train loss: 0.0084; total val loss: 0.4752 val r: 0.7001; time: 0.48sec
[649/800][24/24] total train loss: 0.0080; total val loss: 0.4587 val r: 0.7083; time: 0.48sec
[650/800][24/24] total train loss: 0.0082; total val loss: 0.4678 val r: 0.7042; time: 0.47sec
[651/800][24/24] total train loss: 0.0077; total val loss: 0.4630 val r: 0.6987; time: 0.48sec
[652/800][24/24] total train loss: 0.0081; total val loss: 0.4737 val r: 0.7005; time: 0.48sec
[653/800][24/24] total train loss: 0.0080; total val loss: 0.4641 val r: 0.6994; time: 0.48sec
[654/800][24/24] total train loss: 0.0077; total val loss: 0.4616 val r: 0.6999; time: 0.49sec
[655/800][24/24] total train loss: 0.0079; total val loss: 0.4706 val r: 0.6997; time: 0.48sec
[656/800][24/24] total train loss: 0.0081; total val loss: 0.4694 val r: 0.7009; time: 0.48sec
[657/800][24/24] total train loss: 0.0082; total val loss: 0.4712 val r: 0.7049; time: 0.48sec
[658/800][24/24] total train loss: 0.0082; total val loss: 0.4816 val r: 0.6986; time: 0.48sec
[659/800][24/24] total train loss: 0.0080; total val loss: 0.4720 val r: 0.6964; time: 0.48sec
[660/800][24/24] total train loss: 0.0078; total val loss: 0.4728 val r: 0.6984; time: 0.47sec
[661/800][24/24] total train loss: 0.0079; total val loss: 0.4708 val r: 0.7024; time: 0.48sec
[662/800][24/24] total train loss: 0.0081; total val loss: 0.4715 val r: 0.7041; time: 0.48sec
[663/800][24/24] total train loss: 0.0083; total val loss: 0.4682 val r: 0.7018; time: 0.47sec
[664/800][24/24] total train loss: 0.0081; total val loss: 0.4717 val r: 0.7051; time: 0.48sec
[665/800][24/24] total train loss: 0.0080; total val loss: 0.4648 val r: 0.7082; time: 0.47sec
[666/800][24/24] total train loss: 0.0084; total val loss: 0.4685 val r: 0.7100; time: 0.48sec
[667/800][24/24] total train loss: 0.0083; total val loss: 0.4761 val r: 0.7118; time: 0.48sec
[668/800][24/24] total train loss: 0.0080; total val loss: 0.4710 val r: 0.7079; time: 0.47sec
[669/800][24/24] total train loss: 0.0082; total val loss: 0.4712 val r: 0.7049; time: 0.48sec
[670/800][24/24] total train loss: 0.0082; total val loss: 0.4795 val r: 0.7065; time: 0.49sec
[671/800][24/24] total train loss: 0.0082; total val loss: 0.4627 val r: 0.7019; time: 0.48sec
[672/800][24/24] total train loss: 0.0082; total val loss: 0.4530 val r: 0.7020; time: 0.48sec
[673/800][24/24] total train loss: 0.0082; total val loss: 0.4552 val r: 0.7063; time: 0.48sec
[674/800][24/24] total train loss: 0.0079; total val loss: 0.4470 val r: 0.7023; time: 0.48sec
[675/800][24/24] total train loss: 0.0079; total val loss: 0.4681 val r: 0.7037; time: 0.48sec
[676/800][24/24] total train loss: 0.0081; total val loss: 0.4573 val r: 0.7001; time: 0.48sec
[677/800][24/24] total train loss: 0.0081; total val loss: 0.4766 val r: 0.7070; time: 0.47sec
[678/800][24/24] total train loss: 0.0078; total val loss: 0.4729 val r: 0.7015; time: 0.48sec
[679/800][24/24] total train loss: 0.0079; total val loss: 0.4625 val r: 0.7075; time: 0.48sec
[680/800][24/24] total train loss: 0.0080; total val loss: 0.4753 val r: 0.7001; time: 0.47sec
[681/800][24/24] total train loss: 0.0078; total val loss: 0.4623 val r: 0.7056; time: 0.48sec
[682/800][24/24] total train loss: 0.0079; total val loss: 0.4669 val r: 0.7050; time: 0.47sec
[683/800][24/24] total train loss: 0.0081; total val loss: 0.4607 val r: 0.7123; time: 0.48sec
[684/800][24/24] total train loss: 0.0081; total val loss: 0.4653 val r: 0.7059; time: 0.47sec
[685/800][24/24] total train loss: 0.0079; total val loss: 0.4782 val r: 0.7063; time: 0.47sec
[686/800][24/24] total train loss: 0.0080; total val loss: 0.4814 val r: 0.7076; time: 0.47sec
[687/800][24/24] total train loss: 0.0082; total val loss: 0.4846 val r: 0.7145; time: 0.48sec
[688/800][24/24] total train loss: 0.0082; total val loss: 0.4572 val r: 0.7076; time: 0.48sec
[689/800][24/24] total train loss: 0.0081; total val loss: 0.4601 val r: 0.7074; time: 0.48sec
[690/800][24/24] total train loss: 0.0078; total val loss: 0.4737 val r: 0.7141; time: 0.48sec
[691/800][24/24] total train loss: 0.0079; total val loss: 0.4522 val r: 0.7118; time: 0.48sec
[692/800][24/24] total train loss: 0.0078; total val loss: 0.4671 val r: 0.7125; time: 0.48sec
[693/800][24/24] total train loss: 0.0080; total val loss: 0.4782 val r: 0.7120; time: 0.48sec
[694/800][24/24] total train loss: 0.0083; total val loss: 0.4632 val r: 0.7154; time: 0.48sec
[695/800][24/24] total train loss: 0.0101; total val loss: 0.4889 val r: 0.7136; time: 0.48sec
[696/800][24/24] total train loss: 0.0195; total val loss: 0.4717 val r: 0.6176; time: 0.48sec
[697/800][24/24] total train loss: 0.0531; total val loss: 0.4867 val r: 0.6572; time: 0.48sec
[698/800][24/24] total train loss: 0.0890; total val loss: 0.4271 val r: 0.6633; time: 0.48sec
[699/800][24/24] total train loss: 0.0684; total val loss: 0.4732 val r: 0.6650; time: 0.49sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0346; total val loss: 0.4711 val r: 0.6953; time: 0.48sec
[701/800][24/24] total train loss: 0.0180; total val loss: 0.4463 val r: 0.6894; time: 0.48sec
[702/800][24/24] total train loss: 0.0135; total val loss: 0.4469 val r: 0.6922; time: 0.49sec
[703/800][24/24] total train loss: 0.0111; total val loss: 0.4604 val r: 0.6981; time: 0.48sec
[704/800][24/24] total train loss: 0.0102; total val loss: 0.4564 val r: 0.7078; time: 0.48sec
[705/800][24/24] total train loss: 0.0092; total val loss: 0.4491 val r: 0.7018; time: 0.47sec
[706/800][24/24] total train loss: 0.0092; total val loss: 0.4647 val r: 0.7058; time: 0.48sec
[707/800][24/24] total train loss: 0.0089; total val loss: 0.4622 val r: 0.6984; time: 0.48sec
[708/800][24/24] total train loss: 0.0088; total val loss: 0.4398 val r: 0.7041; time: 0.48sec
[709/800][24/24] total train loss: 0.0088; total val loss: 0.4538 val r: 0.7001; time: 0.48sec
[710/800][24/24] total train loss: 0.0088; total val loss: 0.4620 val r: 0.7043; time: 0.48sec
[711/800][24/24] total train loss: 0.0086; total val loss: 0.4567 val r: 0.7018; time: 0.48sec
[712/800][24/24] total train loss: 0.0087; total val loss: 0.4448 val r: 0.7034; time: 0.48sec
[713/800][24/24] total train loss: 0.0088; total val loss: 0.4494 val r: 0.7042; time: 0.48sec
[714/800][24/24] total train loss: 0.0087; total val loss: 0.4455 val r: 0.6964; time: 0.48sec
[715/800][24/24] total train loss: 0.0082; total val loss: 0.4654 val r: 0.7075; time: 0.48sec
[716/800][24/24] total train loss: 0.0084; total val loss: 0.4550 val r: 0.7021; time: 0.48sec
[717/800][24/24] total train loss: 0.0083; total val loss: 0.4555 val r: 0.7103; time: 0.48sec
[718/800][24/24] total train loss: 0.0084; total val loss: 0.4566 val r: 0.7011; time: 0.48sec
[719/800][24/24] total train loss: 0.0082; total val loss: 0.4554 val r: 0.7018; time: 0.48sec
[720/800][24/24] total train loss: 0.0082; total val loss: 0.4569 val r: 0.7037; time: 0.48sec
[721/800][24/24] total train loss: 0.0084; total val loss: 0.4543 val r: 0.6954; time: 0.48sec
[722/800][24/24] total train loss: 0.0084; total val loss: 0.4470 val r: 0.6998; time: 0.48sec
[723/800][24/24] total train loss: 0.0087; total val loss: 0.4553 val r: 0.6982; time: 0.48sec
[724/800][24/24] total train loss: 0.0085; total val loss: 0.4583 val r: 0.7016; time: 0.48sec
[725/800][24/24] total train loss: 0.0083; total val loss: 0.4559 val r: 0.6978; time: 0.48sec
[726/800][24/24] total train loss: 0.0082; total val loss: 0.4578 val r: 0.7070; time: 0.48sec
[727/800][24/24] total train loss: 0.0083; total val loss: 0.4544 val r: 0.6992; time: 0.48sec
[728/800][24/24] total train loss: 0.0082; total val loss: 0.4550 val r: 0.6986; time: 0.48sec
[729/800][24/24] total train loss: 0.0080; total val loss: 0.4618 val r: 0.7024; time: 0.48sec
[730/800][24/24] total train loss: 0.0081; total val loss: 0.4536 val r: 0.6951; time: 0.48sec
[731/800][24/24] total train loss: 0.0081; total val loss: 0.4640 val r: 0.7027; time: 0.48sec
[732/800][24/24] total train loss: 0.0082; total val loss: 0.4523 val r: 0.6994; time: 0.49sec
[733/800][24/24] total train loss: 0.0080; total val loss: 0.4580 val r: 0.7002; time: 0.48sec
[734/800][24/24] total train loss: 0.0082; total val loss: 0.4601 val r: 0.6981; time: 0.49sec
[735/800][24/24] total train loss: 0.0082; total val loss: 0.4519 val r: 0.7006; time: 0.48sec
[736/800][24/24] total train loss: 0.0080; total val loss: 0.4552 val r: 0.6969; time: 0.48sec
[737/800][24/24] total train loss: 0.0078; total val loss: 0.4615 val r: 0.7005; time: 0.48sec
[738/800][24/24] total train loss: 0.0081; total val loss: 0.4541 val r: 0.7004; time: 0.48sec
