ID,Sentence,Preds,Partitive,Prenomial,Postnomial,Subjecthood,Passive,Modification
7,The former patients with epilepsy were called by some of the convicted doctors from New York.,5.448417544,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7,Some patients were called by the convicted doctors from New York.,5.340553761,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7,Some patients with epilepsy were called by the convicted doctors from New York.,5.228770018,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
7,Some former patients were called by the convicted doctors from New York.,5.428771257,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
7,Some former patients with epilepsy were called by the convicted doctors from New York.,5.152023077,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
7,Some of the patients were called by the convicted doctors from New York.,5.720854163,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
7,Some of the patients with epilepsy were called by the convicted doctors from New York.,5.459978938,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
7,Some of the former patients were called by the convicted doctors from New York.,5.724355698,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,Some of the former patients with epilepsy were called by the convicted doctors from New York.,5.459596634,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8,Some artists performed the fast songs from their first album.,5.925739884,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
8,Some artists with multiple albums performed the fast songs from their first album.,5.780809402,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
8,Some popular artists performed the fast songs from their first album.,5.93125701,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
8,Some popular artists with multiple albums performed the fast songs from their first album.,5.680904627,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
8,Some of the artists performed the fast songs from their first album.,5.860398054,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
8,Some of the artists with multiple albums performed the fast songs from their first album.,5.701661348,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
8,Some of the popular artists performed the fast songs from their first album.,5.852362871,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
8,Some of the popular artists with multiple albums performed the fast songs from their first album.,5.622337341,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
8,The popular artists with multiple albums performed some songs.,5.274222016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,The popular artists with multiple albums performed some songs from their first album.,5.5014112,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
8,The popular artists with multiple albums performed some fast songs.,5.315245867,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8,The popular artists with multiple albums performed some fast songs from their first album.,5.257596254,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
8,The popular artists with multiple albums performed some of the songs.,5.676521897,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8,The popular artists with multiple albums performed some of the songs from their first album.,5.721461058,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
8,The popular artists with multiple albums performed some of the fast songs.,5.769793034,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
8,The popular artists with multiple albums performed some of the fast songs from their first album.,5.648399115,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
8,The fast songs from their first album were performed by some artists.,5.287624121,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8,The fast songs from their first album were performed by some artists with multiple albums.,5.269684792,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
8,The fast songs from their first album were performed by some popular artists.,5.215689421,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
8,The fast songs from their first album were performed by some popular artists with multiple albums.,5.111471653,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
8,The fast songs from their first album were performed by some of the artists.,5.57334733,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
8,The fast songs from their first album were performed by some of the artists with multiple albums.,5.44237864,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
8,The fast songs from their first album were performed by some of the popular artists.,5.530105472,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
8,The fast songs from their first album were performed by some of the popular artists with multiple albums.,5.283182383,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
8,Some songs were performed by the popular artists with multiple albums.,5.505601168,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
8,Some songs from their first album were performed by the popular artists with multiple albums.,5.251086712,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
8,Some fast songs were performed by the popular artists with multiple albums.,5.085988164,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
8,Some fast songs from their first album were performed by the popular artists with multiple albums.,5.022479177,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8,Some of the songs were performed by the popular artists with multiple albums.,5.528309822,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
8,Some of the songs from their first album were performed by the popular artists with multiple albums.,5.389850974,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
8,Some of the fast songs were performed by the popular artists with multiple albums.,5.477772713,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
8,Some of the fast songs from their first album were performed by the popular artists with multiple albums.,5.257139921,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9,Some presidents were impeached by the angry senators from red states.,5.478528738,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
9,Some presidents from the Republican party were impeached by the angry senators from red states.,5.505332947,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
9,Some corrupt presidents were impeached by the angry senators from red states.,5.34555912,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
9,Some corrupt presidents from the Republican party were impeached by the angry senators from red states.,5.224685192,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
9,Some of the presidents were impeached by the angry senators from red states.,5.739110708,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
9,Some of the presidents from the Republican party were impeached by the angry senators from red states.,5.643619061,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
9,Some of the corrupt presidents were impeached by the angry senators from red states.,5.688894749,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
9,Some of the corrupt presidents from the Republican party were impeached by the angry senators from red states.,5.58805263,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9,The corrupt presidents from the Republican party were impeached by some senators.,5.599243522,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9,The corrupt presidents from the Republican party were impeached by some senators from red states.,5.371546865,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
9,The corrupt presidents from the Republican party were impeached by some angry senators.,5.097761631,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
9,The corrupt presidents from the Republican party were impeached by some angry senators from red states.,4.859088302,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
9,The corrupt presidents from the Republican party were impeached by some of the senators.,5.747570753,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
9,The corrupt presidents from the Republican party were impeached by some of the senators from red states.,5.558813334,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
9,The corrupt presidents from the Republican party were impeached by some of the angry senators.,5.698210597,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
9,The corrupt presidents from the Republican party were impeached by some of the angry senators from red states.,5.461611152,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
9,The angry senators from red states impeached some presidents.,5.144928813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,The angry senators from red states impeached some presidents from the Republican party.,5.256890297,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
9,The angry senators from red states impeached some corrupt presidents.,4.901592731,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9,The angry senators from red states impeached some corrupt presidents from the Republican party.,4.860829234,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
9,The angry senators from red states impeached some of the presidents.,5.513913512,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9,The angry senators from red states impeached some of the presidents from the Republican party.,5.563898087,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
9,The angry senators from red states impeached some of the corrupt presidents.,5.532372475,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
9,The angry senators from red states impeached some of the corrupt presidents from the Republican party.,5.445833683,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
9,Some senators impeached the corrupt presidents from the Republican party.,5.55308485,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
9,Some senators from red states impeached the corrupt presidents from the Republican party.,5.488982558,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
9,Some angry senators impeached the corrupt presidents from the Republican party.,5.122568846,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
9,Some angry senators from red states impeached the corrupt presidents from the Republican party.,5.015398145,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
9,Some of the senators impeached the corrupt presidents from the Republican party.,5.83020854,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
9,Some of the senators from red states impeached the corrupt presidents from the Republican party.,5.575877547,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
9,Some of the angry senators impeached the corrupt presidents from the Republican party.,5.722630858,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
9,Some of the angry senators from red states impeached the corrupt presidents from the Republican party.,5.541421533,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
10,Some researchers transcribed the recorded conversations that they collected while doing fieldwork.,5.30517292,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
10,Some researchers without permanent employment transcribed the recorded conversations that they collected while doing fieldwork.,5.283959508,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
10,Some underfunded researchers transcribed the recorded conversations that they collected while doing fieldwork.,5.212428212,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
10,Some underfunded researchers without permanent employment transcribed the recorded conversations that they collected while doing fieldwork.,5.313830733,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
10,Some of the researchers transcribed the recorded conversations that they collected while doing fieldwork.,5.446678042,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
10,Some of the researchers without permanent employment transcribed the recorded conversations that they collected while doing fieldwork.,5.481318951,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
10,Some of the underfunded researchers transcribed the recorded conversations that they collected while doing fieldwork.,5.399192572,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
10,Some of the underfunded researchers without permanent employment transcribed the recorded conversations that they collected while doing fieldwork.,5.447522044,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
10,The underfunded researchers without permanent employment transcribed some conversations.,5.288693428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,The underfunded researchers without permanent employment transcribed some conversations that they collected while doing fieldwork.,4.930476189,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
10,The underfunded researchers without permanent employment transcribed some recorded conversations.,5.392666578,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10,The underfunded researchers without permanent employment transcribed some recorded conversations that they collected while doing fieldwork.,4.962401628,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
10,The underfunded researchers without permanent employment transcribed some of the conversations.,5.670084953,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10,The underfunded researchers without permanent employment transcribed some of the conversations that they collected while doing fieldwork.,5.243174911,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
10,The underfunded researchers without permanent employment transcribed some of the recorded conversations.,5.656507969,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
10,The underfunded researchers without permanent employment transcribed some of the recorded conversations that they collected while doing fieldwork.,5.309120417,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some researchers.,5.093219399,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some researchers without permanent employment.,5.144638777,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some underfunded researchers.,4.980304837,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some underfunded researchers without permanent employment.,5.012453079,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some of the researchers.,5.292373419,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some of the researchers without permanent employment.,5.324690461,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some of the underfunded researchers.,5.250890374,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
10,The recorded conversations that they collected while doing fieldwork were transcribed by some of the underfunded researchers without permanent employment.,5.259078264,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
10,Some conversations were transcribed by the underfunded researchers without permanent employment.,5.434981465,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
10,Some conversations that they collected while doing fieldwork were transcribed by the underfunded researchers without permanent employment.,4.94378674,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
10,Some recorded conversations were transcribed by the underfunded researchers without permanent employment.,5.477104664,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
10,Some recorded conversations that they collected while doing fieldwork were transcribed by the underfunded researchers without permanent employment.,4.954442263,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10,Some of the conversations were transcribed by the underfunded researchers without permanent employment.,5.646934986,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
10,Some of the conversations that they collected while doing fieldwork were transcribed by the underfunded researchers without permanent employment.,5.178655267,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
10,Some of the recorded conversations were transcribed by the underfunded researchers without permanent employment.,5.693980932,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
10,Some of the recorded conversations that they collected while doing fieldwork were transcribed by the underfunded researchers without permanent employment.,5.164976358,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11,Some psychoanalysts hypnotized the young clients with depression.,5.063039184,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
11,Some psychoanalysts in training hypnotized the young clients with depression.,5.07874155,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
11,Some sharp psychoanalysts hypnotized the young clients with depression.,4.752239108,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
11,Some sharp psychoanalysts in training hypnotized the young clients with depression.,4.700503945,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
11,Some of the psychoanalysts hypnotized the young clients with depression.,5.415437102,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
11,Some of the psychoanalysts in training hypnotized the young clients with depression.,5.305037379,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
11,Some of the sharp psychoanalysts hypnotized the young clients with depression.,5.338413358,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
11,Some of the sharp psychoanalysts in training hypnotized the young clients with depression.,5.176329255,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
11,The sharp psychoanalysts in training hypnotized some clients.,5.159301162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,The sharp psychoanalysts in training hypnotized some clients with depression.,5.093980789,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
11,The sharp psychoanalysts in training hypnotized some young clients.,5.148376346,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11,The sharp psychoanalysts in training hypnotized some young clients with depression.,5.14157176,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
11,The sharp psychoanalysts in training hypnotized some of the clients.,5.441742778,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,The sharp psychoanalysts in training hypnotized some of the clients with depression.,5.373793483,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
11,The sharp psychoanalysts in training hypnotized some of the young clients.,5.378725886,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
11,The sharp psychoanalysts in training hypnotized some of the young clients with depression.,5.352453828,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
11,The young clients with depression were hypnotized by some psychoanalysts.,4.950030923,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11,The young clients with depression were hypnotized by some psychoanalysts in training.,4.654152155,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
11,The young clients with depression were hypnotized by some sharp psychoanalysts.,4.053234339,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
11,The young clients with depression were hypnotized by some sharp psychoanalysts in training.,3.785457611,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
11,The young clients with depression were hypnotized by some of the psychoanalysts.,5.365846992,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
11,The young clients with depression were hypnotized by some of the psychoanalysts in training.,5.143153906,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
11,The young clients with depression were hypnotized by some of the sharp psychoanalysts.,5.218253255,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
11,The young clients with depression were hypnotized by some of the sharp psychoanalysts in training.,4.953579664,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
11,Some clients were hypnotized by the sharp psychoanalysts in training.,5.374972582,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
11,Some clients with depression were hypnotized by the sharp psychoanalysts in training.,5.448103905,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
11,Some young clients were hypnotized by the sharp psychoanalysts in training.,5.443597078,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
11,Some young clients with depression were hypnotized by the sharp psychoanalysts in training.,5.442722678,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
11,Some of the clients were hypnotized by the sharp psychoanalysts in training.,5.579828978,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
11,Some of the clients with depression were hypnotized by the sharp psychoanalysts in training.,5.579159498,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
11,Some of the young clients were hypnotized by the sharp psychoanalysts in training.,5.58887732,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
11,Some of the young clients with depression were hypnotized by the sharp psychoanalysts in training.,5.557104588,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12,Some critics read the early chapters of the novel.,5.836027503,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
12,Some critics from the Washington Post read the early chapters of the novel.,5.542194009,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
12,Some harsh critics read the early chapters of the novel.,5.436111212,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
12,Some harsh critics from the Washington Post read the early chapters of the novel.,5.192330599,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
12,Some of the critics read the early chapters of the novel.,5.776295781,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
12,Some of the critics from the Washington Post read the early chapters of the novel.,5.70811367,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
12,Some of the harsh critics read the early chapters of the novel.,5.729469419,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
12,Some of the harsh critics from the Washington Post read the early chapters of the novel.,5.635778427,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
12,The harsh critics from the Washington Post read some chapters.,4.861376762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,The harsh critics from the Washington Post read some chapters of the novel.,5.246413231,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
12,The harsh critics from the Washington Post read some early chapters.,5.236965775,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12,The harsh critics from the Washington Post read some early chapters of the novel.,5.377711296,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
12,The harsh critics from the Washington Post read some of the chapters.,5.467355371,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12,The harsh critics from the Washington Post read some of the chapters of the novel.,5.466533899,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
12,The harsh critics from the Washington Post read some of the early chapters.,5.720067739,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
12,The harsh critics from the Washington Post read some of the early chapters of the novel.,5.661062717,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
12,The early chapters of the novel were read by some critics.,5.562292337,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12,The early chapters of the novel were read by some critics from the Washington Post.,5.593716383,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
12,The early chapters of the novel were read by some harsh critics.,5.400940299,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
12,The early chapters of the novel were read by some harsh critics from the Washington Post.,5.439524055,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
12,The early chapters of the novel were read by some of the critics.,5.612195015,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
12,The early chapters of the novel were read by some of the critics from the Washington Post.,5.652782917,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
12,The early chapters of the novel were read by some of the harsh critics.,5.558079839,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
12,The early chapters of the novel were read by some of the harsh critics from the Washington Post.,5.592774749,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
12,Some chapters were read by the harsh critics from the Washington Post.,5.201004505,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
12,Some chapters of the novel were read by the harsh critics from the Washington Post.,5.410162807,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
12,Some early chapters were read by the harsh critics from the Washington Post.,5.328101516,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
12,Some early chapters of the novel were read by the harsh critics from the Washington Post.,5.444121361,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
12,Some of the chapters were read by the harsh critics from the Washington Post.,5.469797969,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
12,Some of the chapters of the novel were read by the harsh critics from the Washington Post.,5.511977315,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
12,Some of the early chapters were read by the harsh critics from the Washington Post.,5.589826822,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
12,Some of the early chapters of the novel were read by the harsh critics from the Washington Post.,5.616184711,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
13,Some farmers milked the brown goats who graze on the meadows.,4.962587595,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
13,Some farmers in the mountains milked the brown goats who graze on the meadows.,5.074172854,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
13,Some organic farmers milked the brown goats who graze on the meadows.,4.700086594,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
13,Some organic farmers in the mountains milked the brown goats who graze on the meadows.,4.569824576,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
13,Some of the farmers milked the brown goats who graze on the meadows.,5.377957702,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
13,Some of the farmers in the mountains milked the brown goats who graze on the meadows.,5.322493911,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
13,Some of the organic farmers milked the brown goats who graze on the meadows.,5.322908401,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
13,Some of the organic farmers in the mountains milked the brown goats who graze on the meadows.,5.149518967,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
13,The organic farmers in the mountains milked some goats.,3.499821663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,The organic farmers in the mountains milked some goats who graze on the meadows.,4.349493265,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
13,The organic farmers in the mountains milked some brown goats.,3.366109073,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
13,The organic farmers in the mountains milked some brown goats who graze on the meadows.,4.128762841,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
13,The organic farmers in the mountains milked some of the goats.,5.641485453,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13,The organic farmers in the mountains milked some of the goats who graze on the meadows.,5.34828639,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
13,The organic farmers in the mountains milked some of the brown goats.,5.536547422,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
13,The organic farmers in the mountains milked some of the brown goats who graze on the meadows.,5.186053872,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
13,The brown goats who graze on the meadows were milked by some farmers.,4.943046093,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13,The brown goats who graze on the meadows were milked by some farmers in the mountains.,4.577810407,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
13,The brown goats who graze on the meadows were milked by some organic farmers.,4.755313277,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
13,The brown goats who graze on the meadows were milked by some organic farmers in the mountains.,4.217639446,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
13,The brown goats who graze on the meadows were milked by some of the farmers.,5.291201115,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
13,The brown goats who graze on the meadows were milked by some of the farmers in the mountains.,5.009808064,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
13,The brown goats who graze on the meadows were milked by some of the organic farmers.,5.189449906,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
13,The brown goats who graze on the meadows were milked by some of the organic farmers in the mountains.,4.770318985,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
13,Some goats were milked by the organic farmers in the mountains.,4.418777227,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
13,Some goats who graze on the meadows were milked by the organic farmers in the mountains.,4.855598569,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
13,Some brown goats were milked by the organic farmers in the mountains.,4.191280842,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
13,Some brown goats who graze on the meadows were milked by the organic farmers in the mountains.,4.624416828,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
13,Some of the goats were milked by the organic farmers in the mountains.,5.415938139,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
13,Some of the goats who graze on the meadows were milked by the organic farmers in the mountains.,5.359568477,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
13,Some of the brown goats were milked by the organic farmers in the mountains.,5.293028593,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
13,Some of the brown goats who graze on the meadows were milked by the organic farmers in the mountains.,5.253051162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14,Some bakers kneaded the gluten-free dough made out of spelt.,4.947823644,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
14,Some bakers who completed an apprenticeship in France kneaded the gluten-free dough made out of spelt.,4.6959306,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
14,Some artisanal bakers kneaded the gluten-free dough made out of spelt.,5.122882128,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
14,Some artisanal bakers who completed an apprenticeship in France kneaded the gluten-free dough made out of spelt.,4.550306678,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
14,Some of the bakers kneaded the gluten-free dough made out of spelt.,5.346314073,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
14,Some of the bakers who completed an apprenticeship in France kneaded the gluten-free dough made out of spelt.,5.029224038,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
14,Some of the artisanal bakers kneaded the gluten-free dough made out of spelt.,5.240080714,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
14,Some of the artisanal bakers who completed an apprenticeship in France kneaded the gluten-free dough made out of spelt.,4.834024668,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
14,The artisanal bakers who completed an apprenticeship in France kneaded some dough.,2.986037195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14,The artisanal bakers who completed an apprenticeship in France kneaded some dough made out of spelt.,2.878862917,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
14,The artisanal bakers who completed an apprenticeship in France kneaded some gluten-free dough.,3.094723165,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
14,The artisanal bakers who completed an apprenticeship in France kneaded some gluten-free dough made out of spelt.,2.783263981,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
14,The artisanal bakers who completed an apprenticeship in France kneaded some of the dough.,4.727028847,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
