Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'elmo_lstm',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 1,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'elmo_lstm',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': True,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/elmo_layer_1_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 0.9428; total val loss: 0.4100 val r: 0.6394; time: 0.72sec
[609/800][24/24] total train loss: 0.0059; total val loss: 0.4945 val r: 0.7030; time: 0.60sec
[610/800][24/24] total train loss: 0.0063; total val loss: 0.4819 val r: 0.7035; time: 0.61sec
[611/800][24/24] total train loss: 0.0064; total val loss: 0.5062 val r: 0.7024; time: 0.58sec
[612/800][24/24] total train loss: 0.0058; total val loss: 0.4817 val r: 0.7022; time: 0.57sec
[613/800][24/24] total train loss: 0.0058; total val loss: 0.4862 val r: 0.7028; time: 0.57sec
[614/800][24/24] total train loss: 0.0060; total val loss: 0.4830 val r: 0.7009; time: 0.58sec
[615/800][24/24] total train loss: 0.0060; total val loss: 0.4898 val r: 0.7028; time: 0.58sec
[616/800][24/24] total train loss: 0.0064; total val loss: 0.4805 val r: 0.7028; time: 0.57sec
[617/800][24/24] total train loss: 0.0069; total val loss: 0.4827 val r: 0.7052; time: 0.58sec
[618/800][24/24] total train loss: 0.0061; total val loss: 0.4544 val r: 0.7040; time: 0.57sec
[619/800][24/24] total train loss: 0.0055; total val loss: 0.4734 val r: 0.7042; time: 0.58sec
[620/800][24/24] total train loss: 0.0062; total val loss: 0.4859 val r: 0.7028; time: 0.57sec
[621/800][24/24] total train loss: 0.0063; total val loss: 0.4752 val r: 0.7016; time: 0.57sec
[622/800][24/24] total train loss: 0.0061; total val loss: 0.4927 val r: 0.7016; time: 0.58sec
[623/800][24/24] total train loss: 0.0060; total val loss: 0.4764 val r: 0.7038; time: 0.58sec
[624/800][24/24] total train loss: 0.0060; total val loss: 0.4803 val r: 0.7013; time: 0.58sec
[625/800][24/24] total train loss: 0.0065; total val loss: 0.4863 val r: 0.7028; time: 0.58sec
[626/800][24/24] total train loss: 0.0060; total val loss: 0.4882 val r: 0.7008; time: 0.57sec
[627/800][24/24] total train loss: 0.0059; total val loss: 0.4841 val r: 0.7041; time: 0.58sec
[628/800][24/24] total train loss: 0.0058; total val loss: 0.4813 val r: 0.7002; time: 0.58sec
[629/800][24/24] total train loss: 0.0058; total val loss: 0.4852 val r: 0.7013; time: 0.58sec
[630/800][24/24] total train loss: 0.0066; total val loss: 0.4957 val r: 0.7023; time: 0.58sec
[631/800][24/24] total train loss: 0.0058; total val loss: 0.4902 val r: 0.7031; time: 0.58sec
[632/800][24/24] total train loss: 0.0081; total val loss: 0.4971 val r: 0.6988; time: 0.58sec
[633/800][24/24] total train loss: 0.0061; total val loss: 0.4909 val r: 0.6989; time: 0.58sec
[634/800][24/24] total train loss: 0.0062; total val loss: 0.5017 val r: 0.6983; time: 0.58sec
[635/800][24/24] total train loss: 0.0064; total val loss: 0.4887 val r: 0.7007; time: 0.58sec
[636/800][24/24] total train loss: 0.0059; total val loss: 0.4915 val r: 0.6980; time: 0.58sec
[637/800][24/24] total train loss: 0.0056; total val loss: 0.4916 val r: 0.6979; time: 0.58sec
[638/800][24/24] total train loss: 0.0065; total val loss: 0.4959 val r: 0.6996; time: 0.58sec
[639/800][24/24] total train loss: 0.0071; total val loss: 0.4856 val r: 0.7003; time: 0.58sec
[640/800][24/24] total train loss: 0.0062; total val loss: 0.4964 val r: 0.7006; time: 0.58sec
[641/800][24/24] total train loss: 0.0058; total val loss: 0.5075 val r: 0.6984; time: 0.58sec
[642/800][24/24] total train loss: 0.0059; total val loss: 0.4901 val r: 0.7005; time: 0.57sec
[643/800][24/24] total train loss: 0.0061; total val loss: 0.4873 val r: 0.6966; time: 0.58sec
[644/800][24/24] total train loss: 0.0060; total val loss: 0.4969 val r: 0.6965; time: 0.57sec
[645/800][24/24] total train loss: 0.0058; total val loss: 0.5030 val r: 0.6960; time: 0.59sec
[646/800][24/24] total train loss: 0.0063; total val loss: 0.4792 val r: 0.6971; time: 0.59sec
[647/800][24/24] total train loss: 0.0067; total val loss: 0.4865 val r: 0.7048; time: 0.57sec
[648/800][24/24] total train loss: 0.0059; total val loss: 0.4969 val r: 0.7008; time: 0.55sec
[649/800][24/24] total train loss: 0.0062; total val loss: 0.4884 val r: 0.6995; time: 0.55sec
[650/800][24/24] total train loss: 0.0057; total val loss: 0.4778 val r: 0.7012; time: 0.55sec
[651/800][24/24] total train loss: 0.0055; total val loss: 0.4796 val r: 0.6995; time: 0.55sec
[652/800][24/24] total train loss: 0.0054; total val loss: 0.4946 val r: 0.6994; time: 0.55sec
[653/800][24/24] total train loss: 0.0057; total val loss: 0.4809 val r: 0.7011; time: 0.55sec
[654/800][24/24] total train loss: 0.0059; total val loss: 0.4916 val r: 0.6978; time: 0.56sec
[655/800][24/24] total train loss: 0.0060; total val loss: 0.4830 val r: 0.7000; time: 0.56sec
[656/800][24/24] total train loss: 0.0063; total val loss: 0.4876 val r: 0.7014; time: 0.56sec
[657/800][24/24] total train loss: 0.0062; total val loss: 0.4641 val r: 0.7033; time: 0.56sec
[658/800][24/24] total train loss: 0.0053; total val loss: 0.4932 val r: 0.7014; time: 0.56sec
[659/800][24/24] total train loss: 0.0061; total val loss: 0.4774 val r: 0.7010; time: 0.56sec
[660/800][24/24] total train loss: 0.0059; total val loss: 0.4858 val r: 0.7005; time: 0.56sec
[661/800][24/24] total train loss: 0.0056; total val loss: 0.4934 val r: 0.6992; time: 0.56sec
[662/800][24/24] total train loss: 0.0054; total val loss: 0.4815 val r: 0.7006; time: 0.57sec
[663/800][24/24] total train loss: 0.0055; total val loss: 0.4910 val r: 0.7023; time: 0.58sec
[664/800][24/24] total train loss: 0.0061; total val loss: 0.4940 val r: 0.6999; time: 0.57sec
[665/800][24/24] total train loss: 0.0064; total val loss: 0.4904 val r: 0.7036; time: 0.57sec
[666/800][24/24] total train loss: 0.0066; total val loss: 0.4890 val r: 0.7053; time: 0.58sec
[667/800][24/24] total train loss: 0.0073; total val loss: 0.4880 val r: 0.7040; time: 0.57sec
[668/800][24/24] total train loss: 0.0055; total val loss: 0.4767 val r: 0.6999; time: 0.57sec
[669/800][24/24] total train loss: 0.0058; total val loss: 0.4429 val r: 0.7054; time: 0.58sec
[670/800][24/24] total train loss: 0.0063; total val loss: 0.4872 val r: 0.7040; time: 0.57sec
[671/800][24/24] total train loss: 0.0065; total val loss: 0.4775 val r: 0.7021; time: 0.58sec
[672/800][24/24] total train loss: 0.0061; total val loss: 0.4947 val r: 0.7000; time: 0.57sec
[673/800][24/24] total train loss: 0.0057; total val loss: 0.4847 val r: 0.7005; time: 0.58sec
[674/800][24/24] total train loss: 0.0061; total val loss: 0.4914 val r: 0.7012; time: 0.58sec
[675/800][24/24] total train loss: 0.0061; total val loss: 0.4859 val r: 0.7013; time: 0.58sec
[676/800][24/24] total train loss: 0.0058; total val loss: 0.4921 val r: 0.7018; time: 0.57sec
[677/800][24/24] total train loss: 0.0054; total val loss: 0.5014 val r: 0.6978; time: 0.58sec
[678/800][24/24] total train loss: 0.0062; total val loss: 0.4945 val r: 0.7001; time: 0.58sec
[679/800][24/24] total train loss: 0.0065; total val loss: 0.4758 val r: 0.6985; time: 0.57sec
[680/800][24/24] total train loss: 0.0060; total val loss: 0.4902 val r: 0.6990; time: 0.58sec
[681/800][24/24] total train loss: 0.0068; total val loss: 0.4859 val r: 0.7058; time: 0.58sec
[682/800][24/24] total train loss: 0.0061; total val loss: 0.5048 val r: 0.7024; time: 0.58sec
[683/800][24/24] total train loss: 0.0056; total val loss: 0.4930 val r: 0.7015; time: 0.58sec
[684/800][24/24] total train loss: 0.0052; total val loss: 0.5066 val r: 0.7002; time: 0.58sec
[685/800][24/24] total train loss: 0.0061; total val loss: 0.4912 val r: 0.7042; time: 0.60sec
[686/800][24/24] total train loss: 0.0059; total val loss: 0.4803 val r: 0.7020; time: 0.58sec
[687/800][24/24] total train loss: 0.0056; total val loss: 0.4978 val r: 0.7012; time: 0.57sec
[688/800][24/24] total train loss: 0.0058; total val loss: 0.4903 val r: 0.6993; time: 0.59sec
[689/800][24/24] total train loss: 0.0058; total val loss: 0.4925 val r: 0.6985; time: 0.57sec
[690/800][24/24] total train loss: 0.0053; total val loss: 0.5070 val r: 0.6966; time: 0.57sec
[691/800][24/24] total train loss: 0.0063; total val loss: 0.4878 val r: 0.6999; time: 0.62sec
[692/800][24/24] total train loss: 0.0059; total val loss: 0.4926 val r: 0.6960; time: 0.59sec
[693/800][24/24] total train loss: 0.0054; total val loss: 0.4891 val r: 0.7000; time: 0.59sec
[694/800][24/24] total train loss: 0.0052; total val loss: 0.4704 val r: 0.7034; time: 0.59sec
[695/800][24/24] total train loss: 0.0065; total val loss: 0.4738 val r: 0.6999; time: 0.58sec
[696/800][24/24] total train loss: 0.0054; total val loss: 0.4885 val r: 0.6992; time: 0.59sec
[697/800][24/24] total train loss: 0.0057; total val loss: 0.4790 val r: 0.7011; time: 0.58sec
[698/800][24/24] total train loss: 0.0054; total val loss: 0.4713 val r: 0.6992; time: 0.58sec
[699/800][24/24] total train loss: 0.0059; total val loss: 0.4800 val r: 0.6993; time: 0.58sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0055; total val loss: 0.4845 val r: 0.6987; time: 0.58sec
[701/800][24/24] total train loss: 0.0056; total val loss: 0.4776 val r: 0.7001; time: 0.58sec
[702/800][24/24] total train loss: 0.0060; total val loss: 0.4866 val r: 0.6969; time: 0.60sec
[703/800][24/24] total train loss: 0.0062; total val loss: 0.5001 val r: 0.6999; time: 0.59sec
[704/800][24/24] total train loss: 0.0065; total val loss: 0.4920 val r: 0.6988; time: 0.58sec
[705/800][24/24] total train loss: 0.0056; total val loss: 0.4880 val r: 0.7033; time: 0.58sec
[706/800][24/24] total train loss: 0.0059; total val loss: 0.4907 val r: 0.7011; time: 0.58sec
[707/800][24/24] total train loss: 0.0064; total val loss: 0.4848 val r: 0.7013; time: 0.58sec
[708/800][24/24] total train loss: 0.0063; total val loss: 0.4953 val r: 0.6993; time: 0.58sec
[709/800][24/24] total train loss: 0.0060; total val loss: 0.4884 val r: 0.7041; time: 0.58sec
[710/800][24/24] total train loss: 0.0057; total val loss: 0.4875 val r: 0.7016; time: 0.58sec
[711/800][24/24] total train loss: 0.0064; total val loss: 0.4984 val r: 0.7010; time: 0.57sec
[712/800][24/24] total train loss: 0.0062; total val loss: 0.4779 val r: 0.7012; time: 0.58sec
[713/800][24/24] total train loss: 0.0067; total val loss: 0.4993 val r: 0.6993; time: 0.59sec
[714/800][24/24] total train loss: 0.0060; total val loss: 0.5179 val r: 0.7016; time: 0.58sec
[715/800][24/24] total train loss: 0.0064; total val loss: 0.4823 val r: 0.7014; time: 0.59sec
[716/800][24/24] total train loss: 0.0061; total val loss: 0.4928 val r: 0.7003; time: 0.59sec
[717/800][24/24] total train loss: 0.0065; total val loss: 0.4754 val r: 0.7031; time: 0.56sec
[718/800][24/24] total train loss: 0.0054; total val loss: 0.4979 val r: 0.7010; time: 0.56sec
[719/800][24/24] total train loss: 0.0065; total val loss: 0.4674 val r: 0.6993; time: 0.55sec
[720/800][24/24] total train loss: 0.0053; total val loss: 0.4920 val r: 0.7025; time: 0.56sec
[721/800][24/24] total train loss: 0.0057; total val loss: 0.4751 val r: 0.7024; time: 0.56sec
[722/800][24/24] total train loss: 0.0054; total val loss: 0.4838 val r: 0.7012; time: 0.56sec
[723/800][24/24] total train loss: 0.0052; total val loss: 0.4940 val r: 0.7015; time: 0.55sec
[724/800][24/24] total train loss: 0.0058; total val loss: 0.4812 val r: 0.6996; time: 0.55sec
[725/800][24/24] total train loss: 0.0063; total val loss: 0.4898 val r: 0.6967; time: 0.55sec
[726/800][24/24] total train loss: 0.0061; total val loss: 0.5040 val r: 0.6996; time: 0.56sec
[727/800][24/24] total train loss: 0.0058; total val loss: 0.4839 val r: 0.7017; time: 0.55sec
[728/800][24/24] total train loss: 0.0055; total val loss: 0.4895 val r: 0.7012; time: 0.55sec
[729/800][24/24] total train loss: 0.0052; total val loss: 0.4701 val r: 0.7021; time: 0.56sec
[730/800][24/24] total train loss: 0.0057; total val loss: 0.4886 val r: 0.7034; time: 0.56sec
[731/800][24/24] total train loss: 0.0054; total val loss: 0.4633 val r: 0.7048; time: 0.56sec
[732/800][24/24] total train loss: 0.0064; total val loss: 0.4921 val r: 0.6982; time: 0.56sec
[733/800][24/24] total train loss: 0.0054; total val loss: 0.5110 val r: 0.6953; time: 0.57sec
[734/800][24/24] total train loss: 0.0055; total val loss: 0.4651 val r: 0.7020; time: 0.57sec
[735/800][24/24] total train loss: 0.0059; total val loss: 0.4859 val r: 0.6992; time: 0.57sec
[736/800][24/24] total train loss: 0.0052; total val loss: 0.5047 val r: 0.6975; time: 0.57sec
[737/800][24/24] total train loss: 0.0057; total val loss: 0.4891 val r: 0.7036; time: 0.55sec
[738/800][24/24] total train loss: 0.0062; total val loss: 0.5008 val r: 0.7017; time: 0.55sec
[739/800][24/24] total train loss: 0.0059; total val loss: 0.4901 val r: 0.7016; time: 0.56sec
[740/800][24/24] total train loss: 0.0057; total val loss: 0.4906 val r: 0.7003; time: 0.58sec
[741/800][24/24] total train loss: 0.0057; total val loss: 0.4873 val r: 0.6954; time: 0.58sec
[742/800][24/24] total train loss: 0.0050; total val loss: 0.4661 val r: 0.6979; time: 0.59sec
[743/800][24/24] total train loss: 0.0053; total val loss: 0.4886 val r: 0.7011; time: 0.58sec
[744/800][24/24] total train loss: 0.0055; total val loss: 0.4923 val r: 0.6995; time: 0.59sec
[745/800][24/24] total train loss: 0.0054; total val loss: 0.4897 val r: 0.6992; time: 0.58sec
[746/800][24/24] total train loss: 0.0062; total val loss: 0.4997 val r: 0.6996; time: 0.58sec
[747/800][24/24] total train loss: 0.0058; total val loss: 0.4808 val r: 0.7010; time: 0.58sec
[748/800][24/24] total train loss: 0.0062; total val loss: 0.5051 val r: 0.6971; time: 0.58sec
[749/800][24/24] total train loss: 0.0057; total val loss: 0.4942 val r: 0.6980; time: 0.57sec
[750/800][24/24] total train loss: 0.0058; total val loss: 0.4865 val r: 0.7003; time: 0.58sec
[751/800][24/24] total train loss: 0.0061; total val loss: 0.4897 val r: 0.6944; time: 0.58sec
[752/800][24/24] total train loss: 0.0067; total val loss: 0.4789 val r: 0.7074; time: 0.58sec
[753/800][24/24] total train loss: 0.0074; total val loss: 0.4656 val r: 0.6817; time: 0.60sec
[754/800][24/24] total train loss: 0.0252; total val loss: 0.4891 val r: 0.6921; time: 0.59sec
[755/800][24/24] total train loss: 0.0427; total val loss: 0.4907 val r: 0.6849; time: 0.59sec
[756/800][24/24] total train loss: 0.0261; total val loss: 0.4962 val r: 0.6800; time: 0.59sec
[757/800][24/24] total train loss: 0.0124; total val loss: 0.4848 val r: 0.6635; time: 0.58sec
[758/800][24/24] total train loss: 0.0086; total val loss: 0.4865 val r: 0.6696; time: 0.59sec
[759/800][24/24] total train loss: 0.0070; total val loss: 0.4847 val r: 0.6834; time: 0.59sec
[760/800][24/24] total train loss: 0.0068; total val loss: 0.5003 val r: 0.6793; time: 0.59sec
[761/800][24/24] total train loss: 0.0062; total val loss: 0.4711 val r: 0.6835; time: 0.58sec
[762/800][24/24] total train loss: 0.0068; total val loss: 0.4848 val r: 0.6842; time: 0.59sec
[763/800][24/24] total train loss: 0.0061; total val loss: 0.4799 val r: 0.6838; time: 0.58sec
[764/800][24/24] total train loss: 0.0058; total val loss: 0.4907 val r: 0.6826; time: 0.58sec
[765/800][24/24] total train loss: 0.0056; total val loss: 0.4886 val r: 0.6851; time: 0.59sec
[766/800][24/24] total train loss: 0.0055; total val loss: 0.4725 val r: 0.6844; time: 0.59sec
[767/800][24/24] total train loss: 0.0061; total val loss: 0.4758 val r: 0.6832; time: 0.58sec
[768/800][24/24] total train loss: 0.0059; total val loss: 0.4838 val r: 0.6817; time: 0.58sec
[769/800][24/24] total train loss: 0.0062; total val loss: 0.4952 val r: 0.6870; time: 0.58sec
[770/800][24/24] total train loss: 0.0067; total val loss: 0.4926 val r: 0.6838; time: 0.57sec
[771/800][24/24] total train loss: 0.0058; total val loss: 0.4787 val r: 0.6842; time: 0.57sec
[772/800][24/24] total train loss: 0.0057; total val loss: 0.4882 val r: 0.6831; time: 0.57sec
[773/800][24/24] total train loss: 0.0058; total val loss: 0.4839 val r: 0.6861; time: 0.58sec
[774/800][24/24] total train loss: 0.0064; total val loss: 0.4939 val r: 0.6884; time: 0.58sec
[775/800][24/24] total train loss: 0.0059; total val loss: 0.4824 val r: 0.6867; time: 0.58sec
[776/800][24/24] total train loss: 0.0058; total val loss: 0.4989 val r: 0.6854; time: 0.60sec
[777/800][24/24] total train loss: 0.0048; total val loss: 0.4784 val r: 0.6848; time: 0.61sec
[778/800][24/24] total train loss: 0.0059; total val loss: 0.4797 val r: 0.6862; time: 0.58sec
[779/800][24/24] total train loss: 0.0068; total val loss: 0.4859 val r: 0.6893; time: 0.58sec
[780/800][24/24] total train loss: 0.0060; total val loss: 0.4795 val r: 0.6858; time: 0.58sec
[781/800][24/24] total train loss: 0.0060; total val loss: 0.4911 val r: 0.6860; time: 0.59sec
[782/800][24/24] total train loss: 0.0064; total val loss: 0.4769 val r: 0.6876; time: 0.59sec
[783/800][24/24] total train loss: 0.0053; total val loss: 0.4897 val r: 0.6881; time: 0.59sec
[784/800][24/24] total train loss: 0.0057; total val loss: 0.4716 val r: 0.6872; time: 0.58sec
[785/800][24/24] total train loss: 0.0061; total val loss: 0.4800 val r: 0.6880; time: 0.59sec
[786/800][24/24] total train loss: 0.0056; total val loss: 0.4801 val r: 0.6873; time: 0.58sec
[787/800][24/24] total train loss: 0.0057; total val loss: 0.4956 val r: 0.6855; time: 0.58sec
[788/800][24/24] total train loss: 0.0052; total val loss: 0.4974 val r: 0.6872; time: 0.58sec
[789/800][24/24] total train loss: 0.0064; total val loss: 0.4939 val r: 0.6840; time: 0.57sec
[790/800][24/24] total train loss: 0.0063; total val loss: 0.4573 val r: 0.6876; time: 0.58sec
[791/800][24/24] total train loss: 0.0055; total val loss: 0.4915 val r: 0.6852; time: 0.55sec
[792/800][24/24] total train loss: 0.0060; total val loss: 0.4805 val r: 0.6875; time: 0.55sec
[793/800][24/24] total train loss: 0.0062; total val loss: 0.4990 val r: 0.6877; time: 0.56sec
[794/800][24/24] total train loss: 0.0058; total val loss: 0.4940 val r: 0.6853; time: 0.56sec
[795/800][24/24] total train loss: 0.0065; total val loss: 0.4870 val r: 0.6855; time: 0.57sec
[796/800][24/24] total train loss: 0.0055; total val loss: 0.4959 val r: 0.6854; time: 0.56sec
[797/800][24/24] total train loss: 0.0055; total val loss: 0.4766 val r: 0.6836; time: 0.58sec
[798/800][24/24] total train loss: 0.0059; total val loss: 0.4799 val r: 0.6832; time: 0.57sec
[799/800][24/24] total train loss: 0.0057; total val loss: 0.4936 val r: 0.6865; time: 0.56sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0056; total val loss: 0.4995 val r: 0.6850; time: 0.56sec
Best epoch 752 with val_r = 0.7074.
Fold #2
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 0.9440; total val loss: 0.3648 val r: 0.6323; time: 0.58sec
[2/800][24/24] total train loss: 0.5316; total val loss: 0.4468 val r: 0.7253; time: 0.57sec
[3/800][24/24] total train loss: 0.3527; total val loss: 0.4507 val r: 0.6904; time: 0.56sec
[4/800][24/24] total train loss: 0.2261; total val loss: 0.4556 val r: 0.7026; time: 0.57sec
[5/800][24/24] total train loss: 0.1437; total val loss: 0.5069 val r: 0.6939; time: 0.58sec
[6/800][24/24] total train loss: 0.0979; total val loss: 0.4732 val r: 0.6895; time: 0.58sec
[7/800][24/24] total train loss: 0.0922; total val loss: 0.4480 val r: 0.6695; time: 0.57sec
[8/800][24/24] total train loss: 0.0663; total val loss: 0.4808 val r: 0.6884; time: 0.59sec
[9/800][24/24] total train loss: 0.0462; total val loss: 0.4611 val r: 0.6790; time: 0.59sec
[10/800][24/24] total train loss: 0.0356; total val loss: 0.4477 val r: 0.6758; time: 0.58sec
[11/800][24/24] total train loss: 0.0328; total val loss: 0.4666 val r: 0.6882; time: 0.59sec
[12/800][24/24] total train loss: 0.0300; total val loss: 0.4817 val r: 0.6753; time: 0.58sec
[13/800][24/24] total train loss: 0.0254; total val loss: 0.4653 val r: 0.6933; time: 0.59sec
[14/800][24/24] total train loss: 0.0253; total val loss: 0.4735 val r: 0.6915; time: 0.59sec
[15/800][24/24] total train loss: 0.0278; total val loss: 0.4816 val r: 0.7060; time: 0.59sec
[16/800][24/24] total train loss: 0.0234; total val loss: 0.4712 val r: 0.6931; time: 0.58sec
[17/800][24/24] total train loss: 0.0233; total val loss: 0.4468 val r: 0.6927; time: 0.59sec
[18/800][24/24] total train loss: 0.0188; total val loss: 0.4569 val r: 0.6891; time: 0.58sec
[19/800][24/24] total train loss: 0.0188; total val loss: 0.4696 val r: 0.6903; time: 0.58sec
[20/800][24/24] total train loss: 0.0177; total val loss: 0.4789 val r: 0.6854; time: 0.59sec
[21/800][24/24] total train loss: 0.0154; total val loss: 0.4464 val r: 0.6869; time: 0.58sec
[22/800][24/24] total train loss: 0.0175; total val loss: 0.4765 val r: 0.6838; time: 0.59sec
[23/800][24/24] total train loss: 0.0166; total val loss: 0.4674 val r: 0.6959; time: 0.59sec
[24/800][24/24] total train loss: 0.0156; total val loss: 0.4484 val r: 0.6852; time: 0.59sec
[25/800][24/24] total train loss: 0.0144; total val loss: 0.4766 val r: 0.6958; time: 0.59sec
[26/800][24/24] total train loss: 0.0145; total val loss: 0.4609 val r: 0.6945; time: 0.59sec
[27/800][24/24] total train loss: 0.0157; total val loss: 0.4604 val r: 0.6850; time: 0.58sec
[28/800][24/24] total train loss: 0.0183; total val loss: 0.4598 val r: 0.6921; time: 0.58sec
[29/800][24/24] total train loss: 0.0158; total val loss: 0.4534 val r: 0.6827; time: 0.58sec
[30/800][24/24] total train loss: 0.0145; total val loss: 0.4712 val r: 0.6908; time: 0.58sec
[31/800][24/24] total train loss: 0.0136; total val loss: 0.4656 val r: 0.6936; time: 0.59sec
[32/800][24/24] total train loss: 0.0132; total val loss: 0.4640 val r: 0.6885; time: 0.60sec
[33/800][24/24] total train loss: 0.0140; total val loss: 0.4598 val r: 0.6944; time: 0.61sec
[34/800][24/24] total train loss: 0.0143; total val loss: 0.4682 val r: 0.7012; time: 0.60sec
[35/800][24/24] total train loss: 0.0148; total val loss: 0.4722 val r: 0.6899; time: 0.59sec
[36/800][24/24] total train loss: 0.0149; total val loss: 0.4762 val r: 0.6948; time: 0.60sec
[37/800][24/24] total train loss: 0.0172; total val loss: 0.4625 val r: 0.6967; time: 0.60sec
[38/800][24/24] total train loss: 0.0174; total val loss: 0.4372 val r: 0.6994; time: 0.60sec
[39/800][24/24] total train loss: 0.0167; total val loss: 0.4526 val r: 0.6999; time: 0.61sec
[40/800][24/24] total train loss: 0.0192; total val loss: 0.4817 val r: 0.6914; time: 0.60sec
[41/800][24/24] total train loss: 0.0172; total val loss: 0.4607 val r: 0.6932; time: 0.59sec
[42/800][24/24] total train loss: 0.0135; total val loss: 0.4622 val r: 0.6972; time: 0.59sec
[43/800][24/24] total train loss: 0.0132; total val loss: 0.4394 val r: 0.6872; time: 0.59sec
[44/800][24/24] total train loss: 0.0140; total val loss: 0.4621 val r: 0.6941; time: 0.59sec
[45/800][24/24] total train loss: 0.0141; total val loss: 0.4774 val r: 0.6990; time: 0.57sec
[46/800][24/24] total train loss: 0.0151; total val loss: 0.4586 val r: 0.6890; time: 0.56sec
[47/800][24/24] total train loss: 0.0141; total val loss: 0.4556 val r: 0.6934; time: 0.56sec
[48/800][24/24] total train loss: 0.0116; total val loss: 0.4566 val r: 0.6888; time: 0.57sec
[49/800][24/24] total train loss: 0.0109; total val loss: 0.4605 val r: 0.6961; time: 0.56sec
[50/800][24/24] total train loss: 0.0118; total val loss: 0.4592 val r: 0.6992; time: 0.57sec
[51/800][24/24] total train loss: 0.0117; total val loss: 0.4576 val r: 0.6945; time: 0.57sec
[52/800][24/24] total train loss: 0.0126; total val loss: 0.4543 val r: 0.7055; time: 0.56sec
[53/800][24/24] total train loss: 0.0116; total val loss: 0.4543 val r: 0.6963; time: 0.55sec
[54/800][24/24] total train loss: 0.0125; total val loss: 0.4696 val r: 0.7042; time: 0.56sec
[55/800][24/24] total train loss: 0.0127; total val loss: 0.4419 val r: 0.6923; time: 0.57sec
[56/800][24/24] total train loss: 0.0120; total val loss: 0.4504 val r: 0.6980; time: 0.57sec
[57/800][24/24] total train loss: 0.0119; total val loss: 0.4567 val r: 0.6877; time: 0.58sec
[58/800][24/24] total train loss: 0.0125; total val loss: 0.4439 val r: 0.7059; time: 0.57sec
[59/800][24/24] total train loss: 0.0124; total val loss: 0.4643 val r: 0.6958; time: 0.58sec
[60/800][24/24] total train loss: 0.0126; total val loss: 0.4632 val r: 0.6919; time: 0.57sec
[61/800][24/24] total train loss: 0.0120; total val loss: 0.4619 val r: 0.6991; time: 0.58sec
[62/800][24/24] total train loss: 0.0108; total val loss: 0.4561 val r: 0.6953; time: 0.58sec
[63/800][24/24] total train loss: 0.0109; total val loss: 0.4614 val r: 0.7003; time: 0.58sec
[64/800][24/24] total train loss: 0.0116; total val loss: 0.4440 val r: 0.6995; time: 0.58sec
[65/800][24/24] total train loss: 0.0108; total val loss: 0.4449 val r: 0.6955; time: 0.58sec
[66/800][24/24] total train loss: 0.0116; total val loss: 0.4625 val r: 0.6914; time: 0.57sec
[67/800][24/24] total train loss: 0.0110; total val loss: 0.4606 val r: 0.7035; time: 0.58sec
[68/800][24/24] total train loss: 0.0116; total val loss: 0.4412 val r: 0.6991; time: 0.58sec
[69/800][24/24] total train loss: 0.0124; total val loss: 0.4711 val r: 0.6991; time: 0.59sec
[70/800][24/24] total train loss: 0.0125; total val loss: 0.4509 val r: 0.6989; time: 0.60sec
[71/800][24/24] total train loss: 0.0122; total val loss: 0.4794 val r: 0.6998; time: 0.59sec
[72/800][24/24] total train loss: 0.0126; total val loss: 0.4497 val r: 0.6964; time: 0.59sec
[73/800][24/24] total train loss: 0.0122; total val loss: 0.4452 val r: 0.6994; time: 0.60sec
[74/800][24/24] total train loss: 0.0122; total val loss: 0.4718 val r: 0.7099; time: 0.59sec
