Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_lstm_attn',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_lstm_attn',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/bert_layer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.0932; total val loss: 0.4288 val r: 0.6349; time: 0.96sec
[797/800][24/24] total train loss: 0.0081; total val loss: 0.5185 val r: 0.7697; time: 0.91sec
[798/800][24/24] total train loss: 0.0081; total val loss: 0.5089 val r: 0.7707; time: 0.90sec
[799/800][24/24] total train loss: 0.0084; total val loss: 0.5116 val r: 0.7662; time: 0.91sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0084; total val loss: 0.5271 val r: 0.7674; time: 0.91sec
Best epoch 289 with val_r = 0.7804.
Fold #2
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.0561; total val loss: 0.3870 val r: 0.6336; time: 0.94sec
[2/800][24/24] total train loss: 0.6157; total val loss: 0.3994 val r: 0.7137; time: 0.91sec
[3/800][24/24] total train loss: 0.4316; total val loss: 0.4971 val r: 0.7390; time: 0.91sec
[4/800][24/24] total train loss: 0.3158; total val loss: 0.4736 val r: 0.7402; time: 0.92sec
[5/800][24/24] total train loss: 0.1990; total val loss: 0.4723 val r: 0.7000; time: 0.91sec
[6/800][24/24] total train loss: 0.1449; total val loss: 0.5247 val r: 0.7305; time: 0.91sec
[7/800][24/24] total train loss: 0.0896; total val loss: 0.4502 val r: 0.7160; time: 0.91sec
[8/800][24/24] total train loss: 0.0795; total val loss: 0.4640 val r: 0.7186; time: 0.90sec
[9/800][24/24] total train loss: 0.0588; total val loss: 0.5069 val r: 0.7245; time: 0.91sec
[10/800][24/24] total train loss: 0.0518; total val loss: 0.4870 val r: 0.7437; time: 0.91sec
[11/800][24/24] total train loss: 0.0410; total val loss: 0.5039 val r: 0.7261; time: 0.92sec
[12/800][24/24] total train loss: 0.0369; total val loss: 0.4644 val r: 0.7359; time: 0.91sec
[13/800][24/24] total train loss: 0.0304; total val loss: 0.4592 val r: 0.7323; time: 0.90sec
[14/800][24/24] total train loss: 0.0270; total val loss: 0.4960 val r: 0.7353; time: 0.91sec
[15/800][24/24] total train loss: 0.0234; total val loss: 0.4821 val r: 0.7361; time: 0.91sec
[16/800][24/24] total train loss: 0.0215; total val loss: 0.4890 val r: 0.7351; time: 0.91sec
[17/800][24/24] total train loss: 0.0206; total val loss: 0.4643 val r: 0.7376; time: 0.91sec
[18/800][24/24] total train loss: 0.0166; total val loss: 0.4915 val r: 0.7418; time: 0.91sec
[19/800][24/24] total train loss: 0.0159; total val loss: 0.4905 val r: 0.7357; time: 0.91sec
[20/800][24/24] total train loss: 0.0179; total val loss: 0.4793 val r: 0.7242; time: 0.91sec
[21/800][24/24] total train loss: 0.0260; total val loss: 0.4809 val r: 0.7391; time: 0.91sec
[22/800][24/24] total train loss: 0.0234; total val loss: 0.4775 val r: 0.7481; time: 0.91sec
[23/800][24/24] total train loss: 0.0230; total val loss: 0.4939 val r: 0.7396; time: 0.91sec
[24/800][24/24] total train loss: 0.0193; total val loss: 0.4610 val r: 0.7430; time: 0.92sec
[25/800][24/24] total train loss: 0.0173; total val loss: 0.4513 val r: 0.7373; time: 0.91sec
[26/800][24/24] total train loss: 0.0191; total val loss: 0.4754 val r: 0.7428; time: 0.92sec
[27/800][24/24] total train loss: 0.0207; total val loss: 0.4660 val r: 0.7466; time: 0.92sec
[28/800][24/24] total train loss: 0.0201; total val loss: 0.4900 val r: 0.7397; time: 0.91sec
[29/800][24/24] total train loss: 0.0172; total val loss: 0.4638 val r: 0.7444; time: 0.91sec
[30/800][24/24] total train loss: 0.0152; total val loss: 0.4716 val r: 0.7489; time: 0.91sec
[31/800][24/24] total train loss: 0.0136; total val loss: 0.4794 val r: 0.7470; time: 0.91sec
[32/800][24/24] total train loss: 0.0156; total val loss: 0.4765 val r: 0.7468; time: 0.91sec
[33/800][24/24] total train loss: 0.0150; total val loss: 0.4835 val r: 0.7442; time: 0.91sec
[34/800][24/24] total train loss: 0.0137; total val loss: 0.4799 val r: 0.7513; time: 0.91sec
[35/800][24/24] total train loss: 0.0142; total val loss: 0.4714 val r: 0.7420; time: 0.92sec
[36/800][24/24] total train loss: 0.0138; total val loss: 0.4716 val r: 0.7423; time: 0.91sec
[37/800][24/24] total train loss: 0.0132; total val loss: 0.4529 val r: 0.7491; time: 0.91sec
[38/800][24/24] total train loss: 0.0124; total val loss: 0.4787 val r: 0.7513; time: 0.90sec
[39/800][24/24] total train loss: 0.0116; total val loss: 0.4966 val r: 0.7504; time: 0.91sec
[40/800][24/24] total train loss: 0.0145; total val loss: 0.4672 val r: 0.7511; time: 0.91sec
[41/800][24/24] total train loss: 0.0135; total val loss: 0.4721 val r: 0.7454; time: 0.91sec
[42/800][24/24] total train loss: 0.0145; total val loss: 0.4782 val r: 0.7453; time: 0.91sec
[43/800][24/24] total train loss: 0.0158; total val loss: 0.4835 val r: 0.7527; time: 0.91sec
[44/800][24/24] total train loss: 0.0151; total val loss: 0.4660 val r: 0.7466; time: 0.91sec
[45/800][24/24] total train loss: 0.0151; total val loss: 0.4616 val r: 0.7499; time: 0.92sec
[46/800][24/24] total train loss: 0.0144; total val loss: 0.4595 val r: 0.7435; time: 0.91sec
[47/800][24/24] total train loss: 0.0138; total val loss: 0.4686 val r: 0.7517; time: 0.91sec
[48/800][24/24] total train loss: 0.0130; total val loss: 0.4816 val r: 0.7494; time: 0.91sec
[49/800][24/24] total train loss: 0.0141; total val loss: 0.4558 val r: 0.7465; time: 0.91sec
[50/800][24/24] total train loss: 0.0155; total val loss: 0.4693 val r: 0.7516; time: 0.92sec
[51/800][24/24] total train loss: 0.0139; total val loss: 0.4694 val r: 0.7488; time: 0.91sec
[52/800][24/24] total train loss: 0.0125; total val loss: 0.4533 val r: 0.7434; time: 0.91sec
[53/800][24/24] total train loss: 0.0128; total val loss: 0.4706 val r: 0.7535; time: 0.91sec
[54/800][24/24] total train loss: 0.0126; total val loss: 0.4817 val r: 0.7487; time: 0.91sec
[55/800][24/24] total train loss: 0.0127; total val loss: 0.4751 val r: 0.7535; time: 0.91sec
[56/800][24/24] total train loss: 0.0128; total val loss: 0.4862 val r: 0.7510; time: 0.91sec
[57/800][24/24] total train loss: 0.0114; total val loss: 0.4822 val r: 0.7517; time: 0.91sec
[58/800][24/24] total train loss: 0.0120; total val loss: 0.4978 val r: 0.7575; time: 0.91sec
[59/800][24/24] total train loss: 0.0124; total val loss: 0.4687 val r: 0.7494; time: 0.92sec
[60/800][24/24] total train loss: 0.0139; total val loss: 0.4824 val r: 0.7546; time: 0.91sec
[61/800][24/24] total train loss: 0.0133; total val loss: 0.4683 val r: 0.7532; time: 0.91sec
[62/800][24/24] total train loss: 0.0126; total val loss: 0.4882 val r: 0.7499; time: 0.91sec
[63/800][24/24] total train loss: 0.0125; total val loss: 0.4625 val r: 0.7534; time: 0.91sec
[64/800][24/24] total train loss: 0.0131; total val loss: 0.4784 val r: 0.7462; time: 0.91sec
[65/800][24/24] total train loss: 0.0128; total val loss: 0.4831 val r: 0.7457; time: 0.91sec
[66/800][24/24] total train loss: 0.0145; total val loss: 0.4658 val r: 0.7460; time: 0.91sec
[67/800][24/24] total train loss: 0.0145; total val loss: 0.4703 val r: 0.7554; time: 0.90sec
[68/800][24/24] total train loss: 0.0134; total val loss: 0.4829 val r: 0.7523; time: 0.91sec
[69/800][24/24] total train loss: 0.0121; total val loss: 0.4815 val r: 0.7568; time: 0.91sec
[70/800][24/24] total train loss: 0.0122; total val loss: 0.4642 val r: 0.7555; time: 0.91sec
[71/800][24/24] total train loss: 0.0121; total val loss: 0.4748 val r: 0.7576; time: 0.91sec
[72/800][24/24] total train loss: 0.0132; total val loss: 0.4367 val r: 0.7515; time: 0.91sec
[73/800][24/24] total train loss: 0.0130; total val loss: 0.4736 val r: 0.7484; time: 0.91sec
[74/800][24/24] total train loss: 0.0127; total val loss: 0.4801 val r: 0.7510; time: 0.91sec
[75/800][24/24] total train loss: 0.0124; total val loss: 0.4694 val r: 0.7523; time: 0.91sec
[76/800][24/24] total train loss: 0.0125; total val loss: 0.4551 val r: 0.7580; time: 0.91sec
[77/800][24/24] total train loss: 0.0139; total val loss: 0.4842 val r: 0.7613; time: 0.91sec
[78/800][24/24] total train loss: 0.0132; total val loss: 0.4624 val r: 0.7467; time: 0.91sec
[79/800][24/24] total train loss: 0.0134; total val loss: 0.4595 val r: 0.7540; time: 0.91sec
[80/800][24/24] total train loss: 0.0139; total val loss: 0.4617 val r: 0.7560; time: 0.91sec
[81/800][24/24] total train loss: 0.0134; total val loss: 0.4891 val r: 0.7569; time: 0.91sec
[82/800][24/24] total train loss: 0.0127; total val loss: 0.4726 val r: 0.7594; time: 0.91sec
[83/800][24/24] total train loss: 0.0117; total val loss: 0.4671 val r: 0.7575; time: 0.91sec
[84/800][24/24] total train loss: 0.0115; total val loss: 0.4810 val r: 0.7576; time: 0.92sec
[85/800][24/24] total train loss: 0.0129; total val loss: 0.4579 val r: 0.7498; time: 0.92sec
[86/800][24/24] total train loss: 0.0115; total val loss: 0.4514 val r: 0.7556; time: 0.91sec
[87/800][24/24] total train loss: 0.0116; total val loss: 0.4788 val r: 0.7544; time: 0.92sec
[88/800][24/24] total train loss: 0.0112; total val loss: 0.4773 val r: 0.7594; time: 0.92sec
[89/800][24/24] total train loss: 0.0118; total val loss: 0.4878 val r: 0.7550; time: 0.92sec
[90/800][24/24] total train loss: 0.0120; total val loss: 0.4667 val r: 0.7564; time: 0.91sec
[91/800][24/24] total train loss: 0.0108; total val loss: 0.4623 val r: 0.7592; time: 0.91sec
[92/800][24/24] total train loss: 0.0103; total val loss: 0.4783 val r: 0.7548; time: 0.92sec
[93/800][24/24] total train loss: 0.0111; total val loss: 0.4563 val r: 0.7595; time: 0.91sec
[94/800][24/24] total train loss: 0.0110; total val loss: 0.4782 val r: 0.7537; time: 0.91sec
[95/800][24/24] total train loss: 0.0115; total val loss: 0.4712 val r: 0.7616; time: 0.91sec
[96/800][24/24] total train loss: 0.0112; total val loss: 0.4707 val r: 0.7580; time: 0.91sec
[97/800][24/24] total train loss: 0.0107; total val loss: 0.4741 val r: 0.7584; time: 0.91sec
[98/800][24/24] total train loss: 0.0108; total val loss: 0.4712 val r: 0.7568; time: 0.91sec
[99/800][24/24] total train loss: 0.0104; total val loss: 0.4731 val r: 0.7525; time: 0.91sec
learning rate updated: 0.001
[100/800][24/24] total train loss: 0.0105; total val loss: 0.4769 val r: 0.7547; time: 0.91sec
[101/800][24/24] total train loss: 0.0104; total val loss: 0.4778 val r: 0.7569; time: 0.92sec
[102/800][24/24] total train loss: 0.0099; total val loss: 0.4690 val r: 0.7591; time: 0.91sec
[103/800][24/24] total train loss: 0.0100; total val loss: 0.4689 val r: 0.7590; time: 0.91sec
[104/800][24/24] total train loss: 0.0104; total val loss: 0.4903 val r: 0.7569; time: 0.91sec
[105/800][24/24] total train loss: 0.0106; total val loss: 0.4628 val r: 0.7551; time: 0.91sec
[106/800][24/24] total train loss: 0.0107; total val loss: 0.4598 val r: 0.7575; time: 0.91sec
[107/800][24/24] total train loss: 0.0108; total val loss: 0.4884 val r: 0.7521; time: 0.91sec
[108/800][24/24] total train loss: 0.0108; total val loss: 0.4602 val r: 0.7692; time: 0.91sec
[109/800][24/24] total train loss: 0.0121; total val loss: 0.4556 val r: 0.7509; time: 0.91sec
[110/800][24/24] total train loss: 0.0138; total val loss: 0.5094 val r: 0.7632; time: 0.91sec
[111/800][24/24] total train loss: 0.0145; total val loss: 0.4437 val r: 0.7578; time: 0.91sec
[112/800][24/24] total train loss: 0.0124; total val loss: 0.4702 val r: 0.7574; time: 0.91sec
[113/800][24/24] total train loss: 0.0111; total val loss: 0.4609 val r: 0.7519; time: 0.92sec
[114/800][24/24] total train loss: 0.0104; total val loss: 0.4719 val r: 0.7507; time: 0.91sec
[115/800][24/24] total train loss: 0.0106; total val loss: 0.4647 val r: 0.7625; time: 0.90sec
[116/800][24/24] total train loss: 0.0105; total val loss: 0.4936 val r: 0.7669; time: 0.91sec
[117/800][24/24] total train loss: 0.0112; total val loss: 0.4673 val r: 0.7657; time: 0.92sec
[118/800][24/24] total train loss: 0.0114; total val loss: 0.4535 val r: 0.7484; time: 0.91sec
[119/800][24/24] total train loss: 0.0129; total val loss: 0.4672 val r: 0.7530; time: 0.91sec
[120/800][24/24] total train loss: 0.0129; total val loss: 0.4860 val r: 0.7565; time: 0.91sec
[121/800][24/24] total train loss: 0.0115; total val loss: 0.4660 val r: 0.7601; time: 0.91sec
[122/800][24/24] total train loss: 0.0105; total val loss: 0.4758 val r: 0.7551; time: 0.91sec
[123/800][24/24] total train loss: 0.0105; total val loss: 0.4663 val r: 0.7654; time: 0.92sec
[124/800][24/24] total train loss: 0.0108; total val loss: 0.4664 val r: 0.7640; time: 0.90sec
[125/800][24/24] total train loss: 0.0099; total val loss: 0.4813 val r: 0.7520; time: 0.91sec
[126/800][24/24] total train loss: 0.0106; total val loss: 0.4812 val r: 0.7611; time: 0.91sec
[127/800][24/24] total train loss: 0.0100; total val loss: 0.4745 val r: 0.7568; time: 0.91sec
[128/800][24/24] total train loss: 0.0094; total val loss: 0.4738 val r: 0.7601; time: 0.91sec
[129/800][24/24] total train loss: 0.0101; total val loss: 0.4590 val r: 0.7546; time: 0.91sec
[130/800][24/24] total train loss: 0.0112; total val loss: 0.4831 val r: 0.7589; time: 0.91sec
[131/800][24/24] total train loss: 0.0108; total val loss: 0.4685 val r: 0.7572; time: 0.91sec
[132/800][24/24] total train loss: 0.0102; total val loss: 0.4769 val r: 0.7635; time: 0.91sec
[133/800][24/24] total train loss: 0.0108; total val loss: 0.4585 val r: 0.7555; time: 0.91sec
[134/800][24/24] total train loss: 0.0103; total val loss: 0.4816 val r: 0.7632; time: 0.92sec
[135/800][24/24] total train loss: 0.0097; total val loss: 0.4694 val r: 0.7574; time: 0.91sec
[136/800][24/24] total train loss: 0.0095; total val loss: 0.4601 val r: 0.7590; time: 0.92sec
[137/800][24/24] total train loss: 0.0094; total val loss: 0.4702 val r: 0.7583; time: 0.91sec
[138/800][24/24] total train loss: 0.0099; total val loss: 0.4749 val r: 0.7534; time: 0.91sec
[139/800][24/24] total train loss: 0.0095; total val loss: 0.4773 val r: 0.7608; time: 0.91sec
[140/800][24/24] total train loss: 0.0096; total val loss: 0.4645 val r: 0.7610; time: 0.91sec
[141/800][24/24] total train loss: 0.0100; total val loss: 0.4873 val r: 0.7600; time: 0.91sec
[142/800][24/24] total train loss: 0.0103; total val loss: 0.4511 val r: 0.7625; time: 0.92sec
[143/800][24/24] total train loss: 0.0095; total val loss: 0.4788 val r: 0.7597; time: 0.92sec
[144/800][24/24] total train loss: 0.0093; total val loss: 0.4809 val r: 0.7576; time: 0.91sec
[145/800][24/24] total train loss: 0.0095; total val loss: 0.4605 val r: 0.7648; time: 0.91sec
[146/800][24/24] total train loss: 0.0103; total val loss: 0.4594 val r: 0.7601; time: 0.91sec
[147/800][24/24] total train loss: 0.0100; total val loss: 0.4645 val r: 0.7563; time: 0.91sec
[148/800][24/24] total train loss: 0.0096; total val loss: 0.4894 val r: 0.7641; time: 0.91sec
[149/800][24/24] total train loss: 0.0096; total val loss: 0.4454 val r: 0.7636; time: 0.91sec
[150/800][24/24] total train loss: 0.0094; total val loss: 0.4814 val r: 0.7625; time: 0.91sec
[151/800][24/24] total train loss: 0.0105; total val loss: 0.4797 val r: 0.7641; time: 0.90sec
[152/800][24/24] total train loss: 0.0105; total val loss: 0.4718 val r: 0.7628; time: 0.91sec
[153/800][24/24] total train loss: 0.0100; total val loss: 0.4702 val r: 0.7588; time: 0.91sec
[154/800][24/24] total train loss: 0.0092; total val loss: 0.4432 val r: 0.7650; time: 0.91sec
[155/800][24/24] total train loss: 0.0092; total val loss: 0.4681 val r: 0.7674; time: 0.91sec
[156/800][24/24] total train loss: 0.0101; total val loss: 0.4718 val r: 0.7546; time: 0.91sec
[157/800][24/24] total train loss: 0.0095; total val loss: 0.4555 val r: 0.7587; time: 0.91sec
[158/800][24/24] total train loss: 0.0108; total val loss: 0.4646 val r: 0.7556; time: 0.91sec
[159/800][24/24] total train loss: 0.0104; total val loss: 0.4733 val r: 0.7616; time: 0.91sec
[160/800][24/24] total train loss: 0.0105; total val loss: 0.4664 val r: 0.7685; time: 0.91sec
[161/800][24/24] total train loss: 0.0107; total val loss: 0.4983 val r: 0.7618; time: 0.90sec
[162/800][24/24] total train loss: 0.0147; total val loss: 0.4621 val r: 0.7611; time: 0.91sec
[163/800][24/24] total train loss: 0.0141; total val loss: 0.4823 val r: 0.7585; time: 0.91sec
[164/800][24/24] total train loss: 0.0114; total val loss: 0.4701 val r: 0.7565; time: 0.91sec
[165/800][24/24] total train loss: 0.0109; total val loss: 0.4741 val r: 0.7624; time: 0.91sec
[166/800][24/24] total train loss: 0.0101; total val loss: 0.4722 val r: 0.7553; time: 0.91sec
[167/800][24/24] total train loss: 0.0101; total val loss: 0.4985 val r: 0.7677; time: 0.91sec
[168/800][24/24] total train loss: 0.0109; total val loss: 0.4515 val r: 0.7541; time: 0.92sec
[169/800][24/24] total train loss: 0.0109; total val loss: 0.4630 val r: 0.7476; time: 0.91sec
[170/800][24/24] total train loss: 0.0103; total val loss: 0.4698 val r: 0.7654; time: 0.91sec
[171/800][24/24] total train loss: 0.0091; total val loss: 0.4748 val r: 0.7516; time: 0.91sec
[172/800][24/24] total train loss: 0.0092; total val loss: 0.4695 val r: 0.7548; time: 0.91sec
[173/800][24/24] total train loss: 0.0098; total val loss: 0.4792 val r: 0.7596; time: 0.91sec
[174/800][24/24] total train loss: 0.0091; total val loss: 0.4802 val r: 0.7630; time: 0.91sec
[175/800][24/24] total train loss: 0.0093; total val loss: 0.4780 val r: 0.7562; time: 0.90sec
[176/800][24/24] total train loss: 0.0090; total val loss: 0.4749 val r: 0.7649; time: 0.91sec
[177/800][24/24] total train loss: 0.0089; total val loss: 0.4811 val r: 0.7647; time: 0.91sec
[178/800][24/24] total train loss: 0.0092; total val loss: 0.4606 val r: 0.7573; time: 0.91sec
[179/800][24/24] total train loss: 0.0101; total val loss: 0.4903 val r: 0.7618; time: 0.91sec
[180/800][24/24] total train loss: 0.0100; total val loss: 0.4721 val r: 0.7586; time: 0.91sec
[181/800][24/24] total train loss: 0.0094; total val loss: 0.4764 val r: 0.7558; time: 0.91sec
[182/800][24/24] total train loss: 0.0088; total val loss: 0.4704 val r: 0.7588; time: 0.91sec
[183/800][24/24] total train loss: 0.0091; total val loss: 0.4563 val r: 0.7538; time: 0.92sec
[184/800][24/24] total train loss: 0.0091; total val loss: 0.4766 val r: 0.7607; time: 0.91sec
[185/800][24/24] total train loss: 0.0088; total val loss: 0.4671 val r: 0.7631; time: 0.92sec
[186/800][24/24] total train loss: 0.0087; total val loss: 0.4778 val r: 0.7534; time: 0.90sec
[187/800][24/24] total train loss: 0.0089; total val loss: 0.4801 val r: 0.7637; time: 0.91sec
[188/800][24/24] total train loss: 0.0092; total val loss: 0.4519 val r: 0.7549; time: 0.91sec
[189/800][24/24] total train loss: 0.0097; total val loss: 0.4790 val r: 0.7486; time: 0.91sec
[190/800][24/24] total train loss: 0.0092; total val loss: 0.4710 val r: 0.7573; time: 0.91sec
[191/800][24/24] total train loss: 0.0095; total val loss: 0.4837 val r: 0.7592; time: 0.91sec
[192/800][24/24] total train loss: 0.0103; total val loss: 0.4588 val r: 0.7537; time: 0.91sec
[193/800][24/24] total train loss: 0.0097; total val loss: 0.4640 val r: 0.7508; time: 0.91sec
[194/800][24/24] total train loss: 0.0094; total val loss: 0.4772 val r: 0.7646; time: 0.91sec
[195/800][24/24] total train loss: 0.0099; total val loss: 0.4925 val r: 0.7654; time: 0.91sec
[196/800][24/24] total train loss: 0.0094; total val loss: 0.4688 val r: 0.7597; time: 0.90sec
[197/800][24/24] total train loss: 0.0093; total val loss: 0.4766 val r: 0.7614; time: 0.91sec
[198/800][24/24] total train loss: 0.0090; total val loss: 0.4780 val r: 0.7650; time: 0.91sec
[199/800][24/24] total train loss: 0.0093; total val loss: 0.4446 val r: 0.7714; time: 0.91sec
learning rate updated: 0.001
[200/800][24/24] total train loss: 0.0096; total val loss: 0.4745 val r: 0.7591; time: 0.91sec
[201/800][24/24] total train loss: 0.0085; total val loss: 0.4682 val r: 0.7602; time: 0.92sec
[202/800][24/24] total train loss: 0.0085; total val loss: 0.4665 val r: 0.7647; time: 0.91sec
[203/800][24/24] total train loss: 0.0090; total val loss: 0.4721 val r: 0.7601; time: 0.91sec
[204/800][24/24] total train loss: 0.0098; total val loss: 0.4695 val r: 0.7667; time: 0.91sec
[205/800][24/24] total train loss: 0.0091; total val loss: 0.4881 val r: 0.7589; time: 0.91sec
[206/800][24/24] total train loss: 0.0092; total val loss: 0.4777 val r: 0.7698; time: 0.92sec
[207/800][24/24] total train loss: 0.0099; total val loss: 0.4757 val r: 0.7542; time: 0.91sec
[208/800][24/24] total train loss: 0.0092; total val loss: 0.4685 val r: 0.7658; time: 0.91sec
[209/800][24/24] total train loss: 0.0095; total val loss: 0.4876 val r: 0.7635; time: 0.91sec
[210/800][24/24] total train loss: 0.0094; total val loss: 0.4858 val r: 0.7613; time: 0.91sec
[211/800][24/24] total train loss: 0.0097; total val loss: 0.4578 val r: 0.7490; time: 0.91sec
[212/800][24/24] total train loss: 0.0086; total val loss: 0.4802 val r: 0.7673; time: 0.91sec
[213/800][24/24] total train loss: 0.0086; total val loss: 0.4777 val r: 0.7562; time: 0.91sec
[214/800][24/24] total train loss: 0.0090; total val loss: 0.4652 val r: 0.7622; time: 0.92sec
[215/800][24/24] total train loss: 0.0100; total val loss: 0.4758 val r: 0.7598; time: 0.92sec
[216/800][24/24] total train loss: 0.0091; total val loss: 0.4817 val r: 0.7592; time: 0.91sec
[217/800][24/24] total train loss: 0.0091; total val loss: 0.4772 val r: 0.7613; time: 0.91sec
[218/800][24/24] total train loss: 0.0094; total val loss: 0.4722 val r: 0.7684; time: 0.92sec
[219/800][24/24] total train loss: 0.0101; total val loss: 0.4695 val r: 0.7596; time: 0.91sec
[220/800][24/24] total train loss: 0.0104; total val loss: 0.4725 val r: 0.7545; time: 0.91sec
[221/800][24/24] total train loss: 0.0095; total val loss: 0.4753 val r: 0.7565; time: 0.91sec
[222/800][24/24] total train loss: 0.0097; total val loss: 0.4902 val r: 0.7665; time: 0.91sec
[223/800][24/24] total train loss: 0.0090; total val loss: 0.4756 val r: 0.7593; time: 0.91sec
[224/800][24/24] total train loss: 0.0086; total val loss: 0.4694 val r: 0.7594; time: 0.91sec
[225/800][24/24] total train loss: 0.0091; total val loss: 0.4683 val r: 0.7611; time: 0.91sec
[226/800][24/24] total train loss: 0.0088; total val loss: 0.4785 val r: 0.7564; time: 0.92sec
[227/800][24/24] total train loss: 0.0096; total val loss: 0.4672 val r: 0.7609; time: 0.91sec
[228/800][24/24] total train loss: 0.0089; total val loss: 0.4903 val r: 0.7702; time: 0.91sec
[229/800][24/24] total train loss: 0.0089; total val loss: 0.4740 val r: 0.7636; time: 0.91sec
[230/800][24/24] total train loss: 0.0089; total val loss: 0.4742 val r: 0.7621; time: 0.91sec
[231/800][24/24] total train loss: 0.0089; total val loss: 0.4700 val r: 0.7589; time: 0.91sec
[232/800][24/24] total train loss: 0.0088; total val loss: 0.4644 val r: 0.7459; time: 0.91sec
[233/800][24/24] total train loss: 0.0087; total val loss: 0.4878 val r: 0.7600; time: 0.91sec
[234/800][24/24] total train loss: 0.0083; total val loss: 0.4600 val r: 0.7537; time: 0.91sec
[235/800][24/24] total train loss: 0.0089; total val loss: 0.4578 val r: 0.7546; time: 0.91sec
[236/800][24/24] total train loss: 0.0091; total val loss: 0.4792 val r: 0.7505; time: 0.91sec
[237/800][24/24] total train loss: 0.0090; total val loss: 0.4676 val r: 0.7546; time: 0.91sec
[238/800][24/24] total train loss: 0.0093; total val loss: 0.4708 val r: 0.7522; time: 0.91sec
[239/800][24/24] total train loss: 0.0090; total val loss: 0.4918 val r: 0.7601; time: 0.92sec
[240/800][24/24] total train loss: 0.0092; total val loss: 0.4748 val r: 0.7627; time: 0.91sec
[241/800][24/24] total train loss: 0.0090; total val loss: 0.4802 val r: 0.7597; time: 0.91sec
[242/800][24/24] total train loss: 0.0090; total val loss: 0.4679 val r: 0.7583; time: 0.91sec
[243/800][24/24] total train loss: 0.0089; total val loss: 0.4843 val r: 0.7700; time: 0.91sec
[244/800][24/24] total train loss: 0.0097; total val loss: 0.4789 val r: 0.7597; time: 0.91sec
[245/800][24/24] total train loss: 0.0096; total val loss: 0.4774 val r: 0.7472; time: 0.91sec
[246/800][24/24] total train loss: 0.0094; total val loss: 0.4627 val r: 0.7589; time: 0.91sec
[247/800][24/24] total train loss: 0.0085; total val loss: 0.4665 val r: 0.7534; time: 0.91sec
[248/800][24/24] total train loss: 0.0088; total val loss: 0.4499 val r: 0.7541; time: 0.91sec
[249/800][24/24] total train loss: 0.0085; total val loss: 0.4635 val r: 0.7551; time: 0.91sec
[250/800][24/24] total train loss: 0.0085; total val loss: 0.4505 val r: 0.7586; time: 0.91sec
[251/800][24/24] total train loss: 0.0092; total val loss: 0.4751 val r: 0.7696; time: 0.91sec
[252/800][24/24] total train loss: 0.0091; total val loss: 0.4742 val r: 0.7536; time: 0.91sec
[253/800][24/24] total train loss: 0.0087; total val loss: 0.4736 val r: 0.7574; time: 0.91sec
[254/800][24/24] total train loss: 0.0091; total val loss: 0.4773 val r: 0.7556; time: 0.90sec
[255/800][24/24] total train loss: 0.0088; total val loss: 0.4856 val r: 0.7567; time: 0.91sec
[256/800][24/24] total train loss: 0.0085; total val loss: 0.4707 val r: 0.7589; time: 0.91sec
[257/800][24/24] total train loss: 0.0080; total val loss: 0.4697 val r: 0.7550; time: 0.91sec
[258/800][24/24] total train loss: 0.0087; total val loss: 0.4846 val r: 0.7614; time: 0.91sec
[259/800][24/24] total train loss: 0.0084; total val loss: 0.4630 val r: 0.7486; time: 0.91sec
[260/800][24/24] total train loss: 0.0088; total val loss: 0.4599 val r: 0.7553; time: 0.91sec
[261/800][24/24] total train loss: 0.0088; total val loss: 0.4739 val r: 0.7569; time: 0.91sec
[262/800][24/24] total train loss: 0.0088; total val loss: 0.4700 val r: 0.7640; time: 0.91sec
