Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_lstm',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_lstm',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.3,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/bert_layer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1758; total val loss: 0.3469 val r: 0.5542; time: 0.97sec
[642/800][24/24] total train loss: 0.0085; total val loss: 0.4950 val r: 0.6985; time: 0.93sec
[643/800][24/24] total train loss: 0.0085; total val loss: 0.4893 val r: 0.6990; time: 0.93sec
[644/800][24/24] total train loss: 0.0085; total val loss: 0.4925 val r: 0.7030; time: 0.93sec
[645/800][24/24] total train loss: 0.0085; total val loss: 0.4957 val r: 0.6967; time: 0.93sec
[646/800][24/24] total train loss: 0.0084; total val loss: 0.4856 val r: 0.7012; time: 0.92sec
[647/800][24/24] total train loss: 0.0085; total val loss: 0.5034 val r: 0.6977; time: 0.92sec
[648/800][24/24] total train loss: 0.0085; total val loss: 0.4868 val r: 0.7001; time: 0.92sec
[649/800][24/24] total train loss: 0.0084; total val loss: 0.4841 val r: 0.7000; time: 0.93sec
[650/800][24/24] total train loss: 0.0086; total val loss: 0.4876 val r: 0.7020; time: 0.93sec
[651/800][24/24] total train loss: 0.0086; total val loss: 0.4909 val r: 0.7043; time: 0.92sec
[652/800][24/24] total train loss: 0.0085; total val loss: 0.4978 val r: 0.7027; time: 0.93sec
[653/800][24/24] total train loss: 0.0085; total val loss: 0.4957 val r: 0.7023; time: 0.93sec
[654/800][24/24] total train loss: 0.0084; total val loss: 0.4799 val r: 0.6985; time: 0.93sec
[655/800][24/24] total train loss: 0.0085; total val loss: 0.5018 val r: 0.6986; time: 0.93sec
[656/800][24/24] total train loss: 0.0087; total val loss: 0.4952 val r: 0.6980; time: 0.92sec
[657/800][24/24] total train loss: 0.0083; total val loss: 0.4968 val r: 0.6971; time: 0.93sec
[658/800][24/24] total train loss: 0.0084; total val loss: 0.5008 val r: 0.7061; time: 0.93sec
[659/800][24/24] total train loss: 0.0084; total val loss: 0.5037 val r: 0.7007; time: 0.93sec
[660/800][24/24] total train loss: 0.0085; total val loss: 0.4793 val r: 0.6994; time: 0.93sec
[661/800][24/24] total train loss: 0.0085; total val loss: 0.4905 val r: 0.7016; time: 0.93sec
[662/800][24/24] total train loss: 0.0087; total val loss: 0.4746 val r: 0.6993; time: 0.92sec
[663/800][24/24] total train loss: 0.0083; total val loss: 0.4943 val r: 0.6983; time: 0.93sec
[664/800][24/24] total train loss: 0.0085; total val loss: 0.4957 val r: 0.7009; time: 0.93sec
[665/800][24/24] total train loss: 0.0083; total val loss: 0.4896 val r: 0.7030; time: 0.93sec
[666/800][24/24] total train loss: 0.0084; total val loss: 0.4884 val r: 0.7013; time: 0.92sec
[667/800][24/24] total train loss: 0.0083; total val loss: 0.4929 val r: 0.6981; time: 0.92sec
[668/800][24/24] total train loss: 0.0087; total val loss: 0.4787 val r: 0.6971; time: 0.92sec
[669/800][24/24] total train loss: 0.0087; total val loss: 0.4782 val r: 0.7014; time: 0.93sec
[670/800][24/24] total train loss: 0.0084; total val loss: 0.4868 val r: 0.7013; time: 0.93sec
[671/800][24/24] total train loss: 0.0084; total val loss: 0.4881 val r: 0.7001; time: 0.92sec
[672/800][24/24] total train loss: 0.0084; total val loss: 0.4882 val r: 0.6971; time: 0.92sec
[673/800][24/24] total train loss: 0.0083; total val loss: 0.4906 val r: 0.6983; time: 0.92sec
[674/800][24/24] total train loss: 0.0084; total val loss: 0.4978 val r: 0.7065; time: 0.92sec
[675/800][24/24] total train loss: 0.0084; total val loss: 0.4724 val r: 0.6959; time: 0.93sec
[676/800][24/24] total train loss: 0.0084; total val loss: 0.4943 val r: 0.6997; time: 0.92sec
[677/800][24/24] total train loss: 0.0083; total val loss: 0.4780 val r: 0.6973; time: 0.93sec
[678/800][24/24] total train loss: 0.0082; total val loss: 0.5052 val r: 0.6971; time: 0.93sec
[679/800][24/24] total train loss: 0.0084; total val loss: 0.4947 val r: 0.6974; time: 0.92sec
[680/800][24/24] total train loss: 0.0087; total val loss: 0.4789 val r: 0.7001; time: 0.93sec
[681/800][24/24] total train loss: 0.0084; total val loss: 0.5009 val r: 0.6988; time: 0.92sec
[682/800][24/24] total train loss: 0.0085; total val loss: 0.4947 val r: 0.6977; time: 0.93sec
[683/800][24/24] total train loss: 0.0084; total val loss: 0.5115 val r: 0.6996; time: 0.92sec
[684/800][24/24] total train loss: 0.0086; total val loss: 0.4914 val r: 0.6983; time: 0.93sec
[685/800][24/24] total train loss: 0.0083; total val loss: 0.5017 val r: 0.6983; time: 0.93sec
[686/800][24/24] total train loss: 0.0083; total val loss: 0.4975 val r: 0.6960; time: 0.93sec
[687/800][24/24] total train loss: 0.0082; total val loss: 0.4956 val r: 0.7011; time: 0.93sec
[688/800][24/24] total train loss: 0.0082; total val loss: 0.5063 val r: 0.7051; time: 0.92sec
[689/800][24/24] total train loss: 0.0084; total val loss: 0.4679 val r: 0.7030; time: 0.92sec
[690/800][24/24] total train loss: 0.0083; total val loss: 0.4859 val r: 0.6977; time: 0.92sec
[691/800][24/24] total train loss: 0.0084; total val loss: 0.5000 val r: 0.7022; time: 0.92sec
[692/800][24/24] total train loss: 0.0084; total val loss: 0.4896 val r: 0.6968; time: 0.92sec
[693/800][24/24] total train loss: 0.0084; total val loss: 0.4888 val r: 0.7032; time: 0.93sec
[694/800][24/24] total train loss: 0.0083; total val loss: 0.4816 val r: 0.7024; time: 0.93sec
[695/800][24/24] total train loss: 0.0086; total val loss: 0.4894 val r: 0.7043; time: 0.92sec
[696/800][24/24] total train loss: 0.0085; total val loss: 0.4884 val r: 0.7043; time: 0.93sec
[697/800][24/24] total train loss: 0.0084; total val loss: 0.4876 val r: 0.7047; time: 0.92sec
[698/800][24/24] total train loss: 0.0082; total val loss: 0.4974 val r: 0.7023; time: 0.92sec
[699/800][24/24] total train loss: 0.0084; total val loss: 0.5007 val r: 0.7020; time: 0.93sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0083; total val loss: 0.4816 val r: 0.6993; time: 0.93sec
[701/800][24/24] total train loss: 0.0084; total val loss: 0.4971 val r: 0.7002; time: 0.93sec
[702/800][24/24] total train loss: 0.0083; total val loss: 0.4942 val r: 0.7029; time: 0.93sec
[703/800][24/24] total train loss: 0.0082; total val loss: 0.4831 val r: 0.7000; time: 0.93sec
[704/800][24/24] total train loss: 0.0082; total val loss: 0.4938 val r: 0.6990; time: 0.93sec
[705/800][24/24] total train loss: 0.0082; total val loss: 0.4703 val r: 0.6983; time: 0.93sec
[706/800][24/24] total train loss: 0.0083; total val loss: 0.4865 val r: 0.7022; time: 0.94sec
[707/800][24/24] total train loss: 0.0084; total val loss: 0.4848 val r: 0.6963; time: 0.93sec
[708/800][24/24] total train loss: 0.0084; total val loss: 0.4962 val r: 0.6941; time: 0.93sec
[709/800][24/24] total train loss: 0.0085; total val loss: 0.5001 val r: 0.6947; time: 0.93sec
[710/800][24/24] total train loss: 0.0085; total val loss: 0.4943 val r: 0.6970; time: 0.93sec
[711/800][24/24] total train loss: 0.0085; total val loss: 0.4923 val r: 0.7000; time: 0.93sec
[712/800][24/24] total train loss: 0.0085; total val loss: 0.5050 val r: 0.6955; time: 0.92sec
[713/800][24/24] total train loss: 0.0083; total val loss: 0.4835 val r: 0.7016; time: 0.94sec
[714/800][24/24] total train loss: 0.0084; total val loss: 0.4892 val r: 0.6968; time: 0.93sec
[715/800][24/24] total train loss: 0.0084; total val loss: 0.4794 val r: 0.7005; time: 0.93sec
[716/800][24/24] total train loss: 0.0083; total val loss: 0.4992 val r: 0.7012; time: 0.92sec
[717/800][24/24] total train loss: 0.0084; total val loss: 0.4877 val r: 0.7026; time: 0.92sec
[718/800][24/24] total train loss: 0.0084; total val loss: 0.4956 val r: 0.7020; time: 0.93sec
[719/800][24/24] total train loss: 0.0082; total val loss: 0.4770 val r: 0.7008; time: 0.93sec
[720/800][24/24] total train loss: 0.0082; total val loss: 0.4806 val r: 0.6952; time: 0.93sec
[721/800][24/24] total train loss: 0.0083; total val loss: 0.4822 val r: 0.6977; time: 0.93sec
[722/800][24/24] total train loss: 0.0082; total val loss: 0.4911 val r: 0.6990; time: 0.93sec
[723/800][24/24] total train loss: 0.0082; total val loss: 0.5122 val r: 0.7015; time: 0.93sec
[724/800][24/24] total train loss: 0.0084; total val loss: 0.4923 val r: 0.6928; time: 0.93sec
[725/800][24/24] total train loss: 0.0083; total val loss: 0.4944 val r: 0.6981; time: 0.92sec
[726/800][24/24] total train loss: 0.0086; total val loss: 0.4794 val r: 0.6944; time: 0.92sec
[727/800][24/24] total train loss: 0.0086; total val loss: 0.4846 val r: 0.6970; time: 0.92sec
[728/800][24/24] total train loss: 0.0083; total val loss: 0.4835 val r: 0.7012; time: 0.92sec
[729/800][24/24] total train loss: 0.0084; total val loss: 0.4944 val r: 0.7034; time: 0.92sec
[730/800][24/24] total train loss: 0.0083; total val loss: 0.5062 val r: 0.7026; time: 0.93sec
[731/800][24/24] total train loss: 0.0083; total val loss: 0.5026 val r: 0.7017; time: 0.92sec
[732/800][24/24] total train loss: 0.0083; total val loss: 0.4815 val r: 0.6992; time: 0.92sec
[733/800][24/24] total train loss: 0.0082; total val loss: 0.4959 val r: 0.7040; time: 0.93sec
[734/800][24/24] total train loss: 0.0082; total val loss: 0.4922 val r: 0.7012; time: 0.93sec
[735/800][24/24] total train loss: 0.0084; total val loss: 0.4897 val r: 0.7027; time: 0.94sec
[736/800][24/24] total train loss: 0.0083; total val loss: 0.4804 val r: 0.7007; time: 0.93sec
[737/800][24/24] total train loss: 0.0084; total val loss: 0.4838 val r: 0.7013; time: 0.93sec
[738/800][24/24] total train loss: 0.0082; total val loss: 0.4921 val r: 0.7010; time: 0.92sec
[739/800][24/24] total train loss: 0.0082; total val loss: 0.4934 val r: 0.7050; time: 0.93sec
[740/800][24/24] total train loss: 0.0083; total val loss: 0.5053 val r: 0.7045; time: 0.93sec
[741/800][24/24] total train loss: 0.0082; total val loss: 0.4976 val r: 0.7027; time: 0.93sec
[742/800][24/24] total train loss: 0.0083; total val loss: 0.5061 val r: 0.7070; time: 0.93sec
[743/800][24/24] total train loss: 0.0082; total val loss: 0.5015 val r: 0.7003; time: 0.93sec
[744/800][24/24] total train loss: 0.0082; total val loss: 0.5057 val r: 0.7044; time: 0.93sec
[745/800][24/24] total train loss: 0.0083; total val loss: 0.5004 val r: 0.7028; time: 0.92sec
[746/800][24/24] total train loss: 0.0082; total val loss: 0.4914 val r: 0.7016; time: 0.92sec
[747/800][24/24] total train loss: 0.0082; total val loss: 0.4957 val r: 0.7039; time: 0.93sec
[748/800][24/24] total train loss: 0.0082; total val loss: 0.4883 val r: 0.7020; time: 0.93sec
[749/800][24/24] total train loss: 0.0082; total val loss: 0.5104 val r: 0.6995; time: 0.93sec
[750/800][24/24] total train loss: 0.0083; total val loss: 0.5006 val r: 0.6972; time: 0.92sec
[751/800][24/24] total train loss: 0.0082; total val loss: 0.4892 val r: 0.6958; time: 0.93sec
[752/800][24/24] total train loss: 0.0082; total val loss: 0.5006 val r: 0.7019; time: 0.93sec
[753/800][24/24] total train loss: 0.0085; total val loss: 0.5006 val r: 0.6999; time: 0.93sec
[754/800][24/24] total train loss: 0.0083; total val loss: 0.4895 val r: 0.6954; time: 0.93sec
[755/800][24/24] total train loss: 0.0085; total val loss: 0.4962 val r: 0.7072; time: 0.93sec
[756/800][24/24] total train loss: 0.0083; total val loss: 0.4771 val r: 0.6942; time: 0.93sec
[757/800][24/24] total train loss: 0.0082; total val loss: 0.5022 val r: 0.7006; time: 0.93sec
[758/800][24/24] total train loss: 0.0082; total val loss: 0.4961 val r: 0.6963; time: 0.93sec
[759/800][24/24] total train loss: 0.0085; total val loss: 0.4924 val r: 0.6976; time: 0.93sec
[760/800][24/24] total train loss: 0.0084; total val loss: 0.4913 val r: 0.7015; time: 0.93sec
[761/800][24/24] total train loss: 0.0085; total val loss: 0.4915 val r: 0.7058; time: 0.93sec
[762/800][24/24] total train loss: 0.0085; total val loss: 0.4809 val r: 0.6985; time: 0.93sec
[763/800][24/24] total train loss: 0.0084; total val loss: 0.5087 val r: 0.7038; time: 0.93sec
[764/800][24/24] total train loss: 0.0085; total val loss: 0.4947 val r: 0.7037; time: 0.93sec
[765/800][24/24] total train loss: 0.0085; total val loss: 0.5011 val r: 0.6981; time: 0.93sec
[766/800][24/24] total train loss: 0.0083; total val loss: 0.4982 val r: 0.7050; time: 0.92sec
[767/800][24/24] total train loss: 0.0085; total val loss: 0.4979 val r: 0.7075; time: 0.93sec
[768/800][24/24] total train loss: 0.0084; total val loss: 0.4857 val r: 0.7049; time: 0.93sec
[769/800][24/24] total train loss: 0.0083; total val loss: 0.4990 val r: 0.7094; time: 0.93sec
[770/800][24/24] total train loss: 0.0083; total val loss: 0.4967 val r: 0.7066; time: 0.93sec
[771/800][24/24] total train loss: 0.0083; total val loss: 0.4959 val r: 0.7096; time: 0.93sec
[772/800][24/24] total train loss: 0.0083; total val loss: 0.4913 val r: 0.7053; time: 0.92sec
[773/800][24/24] total train loss: 0.0082; total val loss: 0.4851 val r: 0.7093; time: 0.93sec
[774/800][24/24] total train loss: 0.0082; total val loss: 0.4759 val r: 0.7060; time: 0.93sec
[775/800][24/24] total train loss: 0.0083; total val loss: 0.4916 val r: 0.7021; time: 0.93sec
[776/800][24/24] total train loss: 0.0083; total val loss: 0.4874 val r: 0.7055; time: 0.93sec
[777/800][24/24] total train loss: 0.0082; total val loss: 0.5149 val r: 0.7031; time: 0.92sec
[778/800][24/24] total train loss: 0.0083; total val loss: 0.4975 val r: 0.7051; time: 0.92sec
[779/800][24/24] total train loss: 0.0084; total val loss: 0.4989 val r: 0.7034; time: 0.93sec
[780/800][24/24] total train loss: 0.0082; total val loss: 0.4914 val r: 0.7037; time: 0.93sec
[781/800][24/24] total train loss: 0.0082; total val loss: 0.4876 val r: 0.7047; time: 0.92sec
[782/800][24/24] total train loss: 0.0083; total val loss: 0.4988 val r: 0.7028; time: 0.93sec
[783/800][24/24] total train loss: 0.0082; total val loss: 0.4983 val r: 0.7018; time: 0.92sec
[784/800][24/24] total train loss: 0.0086; total val loss: 0.4983 val r: 0.7000; time: 0.93sec
[785/800][24/24] total train loss: 0.0082; total val loss: 0.4880 val r: 0.6982; time: 0.93sec
[786/800][24/24] total train loss: 0.0082; total val loss: 0.5051 val r: 0.7084; time: 0.93sec
[787/800][24/24] total train loss: 0.0083; total val loss: 0.4903 val r: 0.7106; time: 0.92sec
[788/800][24/24] total train loss: 0.0082; total val loss: 0.5003 val r: 0.7080; time: 0.92sec
[789/800][24/24] total train loss: 0.0081; total val loss: 0.4960 val r: 0.7044; time: 0.93sec
[790/800][24/24] total train loss: 0.0082; total val loss: 0.4966 val r: 0.7047; time: 0.92sec
[791/800][24/24] total train loss: 0.0084; total val loss: 0.5076 val r: 0.7067; time: 0.92sec
[792/800][24/24] total train loss: 0.0083; total val loss: 0.4919 val r: 0.6997; time: 0.92sec
[793/800][24/24] total train loss: 0.0081; total val loss: 0.4936 val r: 0.7011; time: 0.92sec
[794/800][24/24] total train loss: 0.0082; total val loss: 0.4918 val r: 0.7033; time: 0.92sec
[795/800][24/24] total train loss: 0.0083; total val loss: 0.5146 val r: 0.7018; time: 0.93sec
[796/800][24/24] total train loss: 0.0082; total val loss: 0.4990 val r: 0.7019; time: 0.93sec
[797/800][24/24] total train loss: 0.0082; total val loss: 0.5012 val r: 0.7046; time: 0.93sec
[798/800][24/24] total train loss: 0.0085; total val loss: 0.4964 val r: 0.7002; time: 0.93sec
[799/800][24/24] total train loss: 0.0083; total val loss: 0.5025 val r: 0.7028; time: 0.92sec
learning rate updated: 0.001
[800/800][24/24] total train loss: 0.0082; total val loss: 0.5115 val r: 0.7047; time: 0.93sec
Best epoch 229 with val_r = 0.7373.
Fold #2
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.1564; total val loss: 0.4634 val r: 0.6301; time: 0.95sec
[2/800][24/24] total train loss: 0.6322; total val loss: 0.4373 val r: 0.6347; time: 0.93sec
[3/800][24/24] total train loss: 0.4688; total val loss: 0.3826 val r: 0.6188; time: 0.93sec
[4/800][24/24] total train loss: 0.2968; total val loss: 0.4601 val r: 0.6486; time: 0.93sec
[5/800][24/24] total train loss: 0.1769; total val loss: 0.4325 val r: 0.6458; time: 0.93sec
[6/800][24/24] total train loss: 0.1391; total val loss: 0.4424 val r: 0.6324; time: 0.94sec
[7/800][24/24] total train loss: 0.0905; total val loss: 0.4528 val r: 0.6361; time: 0.93sec
[8/800][24/24] total train loss: 0.0667; total val loss: 0.4451 val r: 0.6209; time: 0.93sec
[9/800][24/24] total train loss: 0.0533; total val loss: 0.4606 val r: 0.6331; time: 0.92sec
[10/800][24/24] total train loss: 0.0457; total val loss: 0.4348 val r: 0.6180; time: 0.92sec
[11/800][24/24] total train loss: 0.0431; total val loss: 0.4218 val r: 0.6210; time: 0.93sec
[12/800][24/24] total train loss: 0.0433; total val loss: 0.4452 val r: 0.6442; time: 0.92sec
[13/800][24/24] total train loss: 0.0364; total val loss: 0.4465 val r: 0.6341; time: 0.93sec
[14/800][24/24] total train loss: 0.0308; total val loss: 0.4610 val r: 0.6536; time: 0.93sec
[15/800][24/24] total train loss: 0.0295; total val loss: 0.4386 val r: 0.6235; time: 0.93sec
[16/800][24/24] total train loss: 0.0253; total val loss: 0.4380 val r: 0.6387; time: 0.94sec
[17/800][24/24] total train loss: 0.0265; total val loss: 0.4120 val r: 0.6366; time: 0.93sec
[18/800][24/24] total train loss: 0.0244; total val loss: 0.4382 val r: 0.6376; time: 0.93sec
[19/800][24/24] total train loss: 0.0235; total val loss: 0.4406 val r: 0.6465; time: 0.93sec
[20/800][24/24] total train loss: 0.0208; total val loss: 0.4314 val r: 0.6476; time: 0.93sec
[21/800][24/24] total train loss: 0.0209; total val loss: 0.4449 val r: 0.6428; time: 0.93sec
[22/800][24/24] total train loss: 0.0250; total val loss: 0.4569 val r: 0.6500; time: 0.93sec
[23/800][24/24] total train loss: 0.0265; total val loss: 0.4537 val r: 0.6476; time: 0.92sec
[24/800][24/24] total train loss: 0.0222; total val loss: 0.4460 val r: 0.6529; time: 0.93sec
[25/800][24/24] total train loss: 0.0224; total val loss: 0.4394 val r: 0.6375; time: 0.93sec
[26/800][24/24] total train loss: 0.0224; total val loss: 0.4449 val r: 0.6543; time: 0.93sec
[27/800][24/24] total train loss: 0.0189; total val loss: 0.4369 val r: 0.6447; time: 0.93sec
[28/800][24/24] total train loss: 0.0186; total val loss: 0.4328 val r: 0.6569; time: 0.94sec
[29/800][24/24] total train loss: 0.0225; total val loss: 0.4502 val r: 0.6527; time: 0.92sec
[30/800][24/24] total train loss: 0.0198; total val loss: 0.4567 val r: 0.6482; time: 0.93sec
[31/800][24/24] total train loss: 0.0191; total val loss: 0.4382 val r: 0.6501; time: 0.93sec
[32/800][24/24] total train loss: 0.0216; total val loss: 0.4481 val r: 0.6619; time: 0.93sec
[33/800][24/24] total train loss: 0.0218; total val loss: 0.4340 val r: 0.6512; time: 0.93sec
[34/800][24/24] total train loss: 0.0218; total val loss: 0.4510 val r: 0.6464; time: 0.93sec
[35/800][24/24] total train loss: 0.0260; total val loss: 0.4394 val r: 0.6535; time: 0.92sec
[36/800][24/24] total train loss: 0.0199; total val loss: 0.4241 val r: 0.6454; time: 0.92sec
[37/800][24/24] total train loss: 0.0190; total val loss: 0.4541 val r: 0.6527; time: 0.93sec
[38/800][24/24] total train loss: 0.0195; total val loss: 0.4387 val r: 0.6480; time: 0.93sec
[39/800][24/24] total train loss: 0.0192; total val loss: 0.4358 val r: 0.6473; time: 0.92sec
[40/800][24/24] total train loss: 0.0174; total val loss: 0.4494 val r: 0.6535; time: 0.92sec
[41/800][24/24] total train loss: 0.0158; total val loss: 0.4426 val r: 0.6481; time: 0.93sec
[42/800][24/24] total train loss: 0.0169; total val loss: 0.4388 val r: 0.6587; time: 0.93sec
[43/800][24/24] total train loss: 0.0164; total val loss: 0.4300 val r: 0.6564; time: 0.93sec
[44/800][24/24] total train loss: 0.0170; total val loss: 0.4293 val r: 0.6570; time: 0.92sec
[45/800][24/24] total train loss: 0.0173; total val loss: 0.4668 val r: 0.6570; time: 0.92sec
[46/800][24/24] total train loss: 0.0166; total val loss: 0.4272 val r: 0.6544; time: 0.92sec
[47/800][24/24] total train loss: 0.0166; total val loss: 0.4513 val r: 0.6545; time: 0.93sec
[48/800][24/24] total train loss: 0.0170; total val loss: 0.4498 val r: 0.6667; time: 0.93sec
[49/800][24/24] total train loss: 0.0167; total val loss: 0.4482 val r: 0.6481; time: 0.93sec
[50/800][24/24] total train loss: 0.0152; total val loss: 0.4512 val r: 0.6562; time: 0.93sec
[51/800][24/24] total train loss: 0.0155; total val loss: 0.4329 val r: 0.6616; time: 0.93sec
[52/800][24/24] total train loss: 0.0147; total val loss: 0.4447 val r: 0.6510; time: 0.92sec
[53/800][24/24] total train loss: 0.0139; total val loss: 0.4301 val r: 0.6524; time: 0.92sec
[54/800][24/24] total train loss: 0.0143; total val loss: 0.4492 val r: 0.6538; time: 0.92sec
[55/800][24/24] total train loss: 0.0134; total val loss: 0.4332 val r: 0.6550; time: 0.92sec
[56/800][24/24] total train loss: 0.0135; total val loss: 0.4417 val r: 0.6574; time: 0.93sec
[57/800][24/24] total train loss: 0.0132; total val loss: 0.4329 val r: 0.6512; time: 0.92sec
[58/800][24/24] total train loss: 0.0124; total val loss: 0.4506 val r: 0.6577; time: 0.93sec
[59/800][24/24] total train loss: 0.0145; total val loss: 0.4244 val r: 0.6575; time: 0.93sec
[60/800][24/24] total train loss: 0.0133; total val loss: 0.4226 val r: 0.6654; time: 0.92sec
[61/800][24/24] total train loss: 0.0147; total val loss: 0.4583 val r: 0.6727; time: 0.93sec
[62/800][24/24] total train loss: 0.0142; total val loss: 0.4107 val r: 0.6581; time: 0.92sec
[63/800][24/24] total train loss: 0.0138; total val loss: 0.4358 val r: 0.6509; time: 0.93sec
[64/800][24/24] total train loss: 0.0121; total val loss: 0.4577 val r: 0.6545; time: 0.93sec
[65/800][24/24] total train loss: 0.0129; total val loss: 0.4500 val r: 0.6532; time: 0.92sec
[66/800][24/24] total train loss: 0.0135; total val loss: 0.4453 val r: 0.6691; time: 0.92sec
[67/800][24/24] total train loss: 0.0128; total val loss: 0.4371 val r: 0.6614; time: 0.92sec
[68/800][24/24] total train loss: 0.0159; total val loss: 0.4420 val r: 0.6646; time: 0.92sec
[69/800][24/24] total train loss: 0.0158; total val loss: 0.4195 val r: 0.6558; time: 0.92sec
[70/800][24/24] total train loss: 0.0142; total val loss: 0.4592 val r: 0.6703; time: 0.93sec
[71/800][24/24] total train loss: 0.0137; total val loss: 0.4487 val r: 0.6643; time: 0.92sec
[72/800][24/24] total train loss: 0.0129; total val loss: 0.4191 val r: 0.6629; time: 0.92sec
[73/800][24/24] total train loss: 0.0128; total val loss: 0.4421 val r: 0.6629; time: 0.92sec
[74/800][24/24] total train loss: 0.0132; total val loss: 0.4534 val r: 0.6613; time: 0.93sec
[75/800][24/24] total train loss: 0.0126; total val loss: 0.4319 val r: 0.6585; time: 0.93sec
[76/800][24/24] total train loss: 0.0132; total val loss: 0.4258 val r: 0.6539; time: 0.92sec
[77/800][24/24] total train loss: 0.0126; total val loss: 0.4513 val r: 0.6611; time: 0.93sec
[78/800][24/24] total train loss: 0.0121; total val loss: 0.4326 val r: 0.6675; time: 0.93sec
[79/800][24/24] total train loss: 0.0124; total val loss: 0.4205 val r: 0.6592; time: 0.93sec
[80/800][24/24] total train loss: 0.0131; total val loss: 0.4263 val r: 0.6627; time: 0.93sec
[81/800][24/24] total train loss: 0.0127; total val loss: 0.4246 val r: 0.6540; time: 0.92sec
[82/800][24/24] total train loss: 0.0119; total val loss: 0.4433 val r: 0.6599; time: 0.93sec
[83/800][24/24] total train loss: 0.0116; total val loss: 0.4389 val r: 0.6539; time: 0.93sec
[84/800][24/24] total train loss: 0.0114; total val loss: 0.4428 val r: 0.6676; time: 0.92sec
[85/800][24/24] total train loss: 0.0121; total val loss: 0.4408 val r: 0.6587; time: 0.92sec
[86/800][24/24] total train loss: 0.0118; total val loss: 0.4287 val r: 0.6646; time: 0.92sec
[87/800][24/24] total train loss: 0.0137; total val loss: 0.4280 val r: 0.6640; time: 0.92sec
[88/800][24/24] total train loss: 0.0117; total val loss: 0.4561 val r: 0.6603; time: 0.92sec
[89/800][24/24] total train loss: 0.0115; total val loss: 0.4424 val r: 0.6459; time: 0.92sec
[90/800][24/24] total train loss: 0.0120; total val loss: 0.4459 val r: 0.6563; time: 0.93sec
[91/800][24/24] total train loss: 0.0120; total val loss: 0.4495 val r: 0.6627; time: 0.92sec
[92/800][24/24] total train loss: 0.0106; total val loss: 0.4359 val r: 0.6689; time: 0.92sec
[93/800][24/24] total train loss: 0.0112; total val loss: 0.4393 val r: 0.6556; time: 0.92sec
[94/800][24/24] total train loss: 0.0113; total val loss: 0.4506 val r: 0.6632; time: 0.92sec
[95/800][24/24] total train loss: 0.0114; total val loss: 0.4449 val r: 0.6633; time: 0.93sec
[96/800][24/24] total train loss: 0.0111; total val loss: 0.4272 val r: 0.6596; time: 0.93sec
[97/800][24/24] total train loss: 0.0113; total val loss: 0.4608 val r: 0.6619; time: 0.92sec
[98/800][24/24] total train loss: 0.0118; total val loss: 0.4232 val r: 0.6705; time: 0.93sec
[99/800][24/24] total train loss: 0.0120; total val loss: 0.4265 val r: 0.6630; time: 0.93sec
learning rate updated: 0.001
[100/800][24/24] total train loss: 0.0113; total val loss: 0.4501 val r: 0.6640; time: 0.92sec
[101/800][24/24] total train loss: 0.0117; total val loss: 0.4347 val r: 0.6683; time: 0.93sec
[102/800][24/24] total train loss: 0.0125; total val loss: 0.4413 val r: 0.6604; time: 0.92sec
[103/800][24/24] total train loss: 0.0122; total val loss: 0.4332 val r: 0.6762; time: 0.93sec
[104/800][24/24] total train loss: 0.0132; total val loss: 0.4380 val r: 0.6492; time: 0.93sec
[105/800][24/24] total train loss: 0.0118; total val loss: 0.4312 val r: 0.6695; time: 0.92sec
[106/800][24/24] total train loss: 0.0117; total val loss: 0.4481 val r: 0.6532; time: 0.93sec
[107/800][24/24] total train loss: 0.0110; total val loss: 0.4293 val r: 0.6606; time: 0.92sec
