Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': False,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'elmo_lstm_attn',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 1,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'elmo_lstm_attn',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': False,
 'IS_ELMO': True,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 400,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard18/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/elmo_layer_1_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 0.8855; total val loss: 0.5081 val r: 0.6572; time: 0.52sec
[521/800][24/24] total train loss: 0.0075; total val loss: 0.4844 val r: 0.7543; time: 0.50sec
[522/800][24/24] total train loss: 0.0076; total val loss: 0.4933 val r: 0.7580; time: 0.50sec
[523/800][24/24] total train loss: 0.0077; total val loss: 0.4904 val r: 0.7559; time: 0.50sec
[524/800][24/24] total train loss: 0.0079; total val loss: 0.4803 val r: 0.7550; time: 0.50sec
[525/800][24/24] total train loss: 0.0077; total val loss: 0.4812 val r: 0.7530; time: 0.51sec
[526/800][24/24] total train loss: 0.0075; total val loss: 0.4910 val r: 0.7543; time: 0.50sec
[527/800][24/24] total train loss: 0.0075; total val loss: 0.4913 val r: 0.7560; time: 0.54sec
[528/800][24/24] total train loss: 0.0077; total val loss: 0.4822 val r: 0.7552; time: 0.50sec
[529/800][24/24] total train loss: 0.0075; total val loss: 0.4852 val r: 0.7598; time: 0.50sec
[530/800][24/24] total train loss: 0.0075; total val loss: 0.4846 val r: 0.7567; time: 0.50sec
[531/800][24/24] total train loss: 0.0077; total val loss: 0.4642 val r: 0.7545; time: 0.50sec
[532/800][24/24] total train loss: 0.0075; total val loss: 0.4932 val r: 0.7556; time: 0.51sec
[533/800][24/24] total train loss: 0.0076; total val loss: 0.4871 val r: 0.7558; time: 0.50sec
[534/800][24/24] total train loss: 0.0075; total val loss: 0.4768 val r: 0.7561; time: 0.50sec
[535/800][24/24] total train loss: 0.0075; total val loss: 0.4981 val r: 0.7577; time: 0.50sec
[536/800][24/24] total train loss: 0.0077; total val loss: 0.4781 val r: 0.7538; time: 0.50sec
[537/800][24/24] total train loss: 0.0076; total val loss: 0.4770 val r: 0.7540; time: 0.50sec
[538/800][24/24] total train loss: 0.0076; total val loss: 0.4749 val r: 0.7591; time: 0.51sec
[539/800][24/24] total train loss: 0.0075; total val loss: 0.4979 val r: 0.7590; time: 0.50sec
[540/800][24/24] total train loss: 0.0078; total val loss: 0.4726 val r: 0.7581; time: 0.50sec
[541/800][24/24] total train loss: 0.0078; total val loss: 0.4912 val r: 0.7541; time: 0.51sec
[542/800][24/24] total train loss: 0.0075; total val loss: 0.4625 val r: 0.7542; time: 0.51sec
[543/800][24/24] total train loss: 0.0076; total val loss: 0.4813 val r: 0.7602; time: 0.50sec
[544/800][24/24] total train loss: 0.0075; total val loss: 0.4802 val r: 0.7569; time: 0.51sec
[545/800][24/24] total train loss: 0.0076; total val loss: 0.4611 val r: 0.7600; time: 0.50sec
[546/800][24/24] total train loss: 0.0076; total val loss: 0.4848 val r: 0.7573; time: 0.50sec
[547/800][24/24] total train loss: 0.0077; total val loss: 0.4803 val r: 0.7593; time: 0.50sec
[548/800][24/24] total train loss: 0.0077; total val loss: 0.4658 val r: 0.7534; time: 0.51sec
[549/800][24/24] total train loss: 0.0076; total val loss: 0.4727 val r: 0.7574; time: 0.51sec
[550/800][24/24] total train loss: 0.0075; total val loss: 0.4855 val r: 0.7553; time: 0.50sec
[551/800][24/24] total train loss: 0.0076; total val loss: 0.4844 val r: 0.7544; time: 0.50sec
[552/800][24/24] total train loss: 0.0074; total val loss: 0.4818 val r: 0.7519; time: 0.50sec
[553/800][24/24] total train loss: 0.0078; total val loss: 0.5017 val r: 0.7581; time: 0.50sec
[554/800][24/24] total train loss: 0.0075; total val loss: 0.4905 val r: 0.7540; time: 0.50sec
[555/800][24/24] total train loss: 0.0077; total val loss: 0.4827 val r: 0.7563; time: 0.51sec
[556/800][24/24] total train loss: 0.0078; total val loss: 0.4896 val r: 0.7544; time: 0.50sec
[557/800][24/24] total train loss: 0.0074; total val loss: 0.4686 val r: 0.7561; time: 0.50sec
[558/800][24/24] total train loss: 0.0075; total val loss: 0.4945 val r: 0.7551; time: 0.50sec
[559/800][24/24] total train loss: 0.0077; total val loss: 0.4961 val r: 0.7519; time: 0.50sec
[560/800][24/24] total train loss: 0.0077; total val loss: 0.4774 val r: 0.7549; time: 0.51sec
[561/800][24/24] total train loss: 0.0075; total val loss: 0.4884 val r: 0.7563; time: 0.51sec
[562/800][24/24] total train loss: 0.0074; total val loss: 0.4846 val r: 0.7582; time: 0.51sec
[563/800][24/24] total train loss: 0.0073; total val loss: 0.4955 val r: 0.7567; time: 0.51sec
[564/800][24/24] total train loss: 0.0079; total val loss: 0.4919 val r: 0.7527; time: 0.50sec
[565/800][24/24] total train loss: 0.0078; total val loss: 0.4676 val r: 0.7554; time: 0.50sec
[566/800][24/24] total train loss: 0.0079; total val loss: 0.4867 val r: 0.7562; time: 0.51sec
[567/800][24/24] total train loss: 0.0076; total val loss: 0.4822 val r: 0.7564; time: 0.50sec
[568/800][24/24] total train loss: 0.0076; total val loss: 0.4828 val r: 0.7542; time: 0.51sec
[569/800][24/24] total train loss: 0.0077; total val loss: 0.4849 val r: 0.7580; time: 0.50sec
[570/800][24/24] total train loss: 0.0076; total val loss: 0.4773 val r: 0.7557; time: 0.50sec
[571/800][24/24] total train loss: 0.0077; total val loss: 0.4935 val r: 0.7581; time: 0.51sec
[572/800][24/24] total train loss: 0.0076; total val loss: 0.4814 val r: 0.7553; time: 0.50sec
[573/800][24/24] total train loss: 0.0075; total val loss: 0.4882 val r: 0.7573; time: 0.50sec
[574/800][24/24] total train loss: 0.0077; total val loss: 0.4770 val r: 0.7585; time: 0.50sec
[575/800][24/24] total train loss: 0.0075; total val loss: 0.4702 val r: 0.7543; time: 0.50sec
[576/800][24/24] total train loss: 0.0075; total val loss: 0.4927 val r: 0.7551; time: 0.50sec
[577/800][24/24] total train loss: 0.0075; total val loss: 0.4846 val r: 0.7529; time: 0.51sec
[578/800][24/24] total train loss: 0.0075; total val loss: 0.4841 val r: 0.7556; time: 0.50sec
[579/800][24/24] total train loss: 0.0074; total val loss: 0.4895 val r: 0.7569; time: 0.50sec
[580/800][24/24] total train loss: 0.0075; total val loss: 0.4759 val r: 0.7515; time: 0.50sec
[581/800][24/24] total train loss: 0.0077; total val loss: 0.4896 val r: 0.7583; time: 0.50sec
[582/800][24/24] total train loss: 0.0075; total val loss: 0.4855 val r: 0.7537; time: 0.51sec
[583/800][24/24] total train loss: 0.0077; total val loss: 0.4949 val r: 0.7612; time: 0.50sec
[584/800][24/24] total train loss: 0.0077; total val loss: 0.4788 val r: 0.7554; time: 0.51sec
[585/800][24/24] total train loss: 0.0077; total val loss: 0.4828 val r: 0.7562; time: 0.50sec
[586/800][24/24] total train loss: 0.0074; total val loss: 0.4722 val r: 0.7541; time: 0.51sec
[587/800][24/24] total train loss: 0.0076; total val loss: 0.5064 val r: 0.7563; time: 0.51sec
[588/800][24/24] total train loss: 0.0081; total val loss: 0.4745 val r: 0.7541; time: 0.50sec
[589/800][24/24] total train loss: 0.0078; total val loss: 0.4883 val r: 0.7555; time: 0.50sec
[590/800][24/24] total train loss: 0.0076; total val loss: 0.4799 val r: 0.7564; time: 0.50sec
[591/800][24/24] total train loss: 0.0075; total val loss: 0.4819 val r: 0.7564; time: 0.50sec
[592/800][24/24] total train loss: 0.0074; total val loss: 0.4758 val r: 0.7568; time: 0.50sec
[593/800][24/24] total train loss: 0.0074; total val loss: 0.4935 val r: 0.7544; time: 0.50sec
[594/800][24/24] total train loss: 0.0075; total val loss: 0.4737 val r: 0.7536; time: 0.50sec
[595/800][24/24] total train loss: 0.0079; total val loss: 0.4854 val r: 0.7598; time: 0.50sec
[596/800][24/24] total train loss: 0.0077; total val loss: 0.4724 val r: 0.7522; time: 0.50sec
[597/800][24/24] total train loss: 0.0074; total val loss: 0.4827 val r: 0.7526; time: 0.50sec
[598/800][24/24] total train loss: 0.0074; total val loss: 0.4936 val r: 0.7558; time: 0.51sec
[599/800][24/24] total train loss: 0.0076; total val loss: 0.4913 val r: 0.7577; time: 0.51sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0077; total val loss: 0.4688 val r: 0.7555; time: 0.51sec
[601/800][24/24] total train loss: 0.0074; total val loss: 0.4912 val r: 0.7506; time: 0.50sec
[602/800][24/24] total train loss: 0.0074; total val loss: 0.4827 val r: 0.7572; time: 0.50sec
[603/800][24/24] total train loss: 0.0074; total val loss: 0.4807 val r: 0.7518; time: 0.50sec
[604/800][24/24] total train loss: 0.0074; total val loss: 0.4500 val r: 0.7547; time: 0.50sec
[605/800][24/24] total train loss: 0.0074; total val loss: 0.4821 val r: 0.7540; time: 0.51sec
[606/800][24/24] total train loss: 0.0074; total val loss: 0.4762 val r: 0.7539; time: 0.51sec
[607/800][24/24] total train loss: 0.0073; total val loss: 0.4829 val r: 0.7575; time: 0.50sec
[608/800][24/24] total train loss: 0.0074; total val loss: 0.4860 val r: 0.7561; time: 0.50sec
[609/800][24/24] total train loss: 0.0077; total val loss: 0.4848 val r: 0.7558; time: 0.50sec
[610/800][24/24] total train loss: 0.0075; total val loss: 0.4798 val r: 0.7567; time: 0.51sec
[611/800][24/24] total train loss: 0.0078; total val loss: 0.4613 val r: 0.7550; time: 0.50sec
[612/800][24/24] total train loss: 0.0076; total val loss: 0.4856 val r: 0.7588; time: 0.50sec
[613/800][24/24] total train loss: 0.0075; total val loss: 0.4863 val r: 0.7476; time: 0.50sec
[614/800][24/24] total train loss: 0.0073; total val loss: 0.4836 val r: 0.7554; time: 0.51sec
[615/800][24/24] total train loss: 0.0074; total val loss: 0.4764 val r: 0.7505; time: 0.51sec
[616/800][24/24] total train loss: 0.0079; total val loss: 0.5126 val r: 0.7534; time: 0.50sec
[617/800][24/24] total train loss: 0.0075; total val loss: 0.4915 val r: 0.7478; time: 0.51sec
[618/800][24/24] total train loss: 0.0075; total val loss: 0.4946 val r: 0.7552; time: 0.50sec
[619/800][24/24] total train loss: 0.0077; total val loss: 0.4628 val r: 0.7501; time: 0.51sec
[620/800][24/24] total train loss: 0.0075; total val loss: 0.4852 val r: 0.7535; time: 0.50sec
[621/800][24/24] total train loss: 0.0074; total val loss: 0.4787 val r: 0.7519; time: 0.51sec
[622/800][24/24] total train loss: 0.0075; total val loss: 0.4892 val r: 0.7537; time: 0.50sec
[623/800][24/24] total train loss: 0.0074; total val loss: 0.4716 val r: 0.7547; time: 0.51sec
[624/800][24/24] total train loss: 0.0075; total val loss: 0.4885 val r: 0.7484; time: 0.50sec
[625/800][24/24] total train loss: 0.0073; total val loss: 0.4794 val r: 0.7530; time: 0.50sec
[626/800][24/24] total train loss: 0.0073; total val loss: 0.4889 val r: 0.7538; time: 0.51sec
[627/800][24/24] total train loss: 0.0075; total val loss: 0.4989 val r: 0.7543; time: 0.53sec
[628/800][24/24] total train loss: 0.0074; total val loss: 0.4910 val r: 0.7518; time: 0.54sec
[629/800][24/24] total train loss: 0.0074; total val loss: 0.4866 val r: 0.7559; time: 0.51sec
[630/800][24/24] total train loss: 0.0074; total val loss: 0.5029 val r: 0.7577; time: 0.50sec
[631/800][24/24] total train loss: 0.0078; total val loss: 0.4938 val r: 0.7526; time: 0.50sec
[632/800][24/24] total train loss: 0.0074; total val loss: 0.4832 val r: 0.7531; time: 0.51sec
[633/800][24/24] total train loss: 0.0074; total val loss: 0.4858 val r: 0.7541; time: 0.50sec
[634/800][24/24] total train loss: 0.0076; total val loss: 0.4752 val r: 0.7493; time: 0.50sec
[635/800][24/24] total train loss: 0.0078; total val loss: 0.4732 val r: 0.7539; time: 0.50sec
[636/800][24/24] total train loss: 0.0078; total val loss: 0.4913 val r: 0.7526; time: 0.51sec
[637/800][24/24] total train loss: 0.0077; total val loss: 0.4855 val r: 0.7557; time: 0.51sec
[638/800][24/24] total train loss: 0.0075; total val loss: 0.4830 val r: 0.7570; time: 0.50sec
[639/800][24/24] total train loss: 0.0075; total val loss: 0.5044 val r: 0.7565; time: 0.50sec
[640/800][24/24] total train loss: 0.0075; total val loss: 0.4786 val r: 0.7530; time: 0.50sec
[641/800][24/24] total train loss: 0.0075; total val loss: 0.4894 val r: 0.7531; time: 0.50sec
[642/800][24/24] total train loss: 0.0077; total val loss: 0.4701 val r: 0.7554; time: 0.50sec
[643/800][24/24] total train loss: 0.0075; total val loss: 0.5117 val r: 0.7593; time: 0.50sec
[644/800][24/24] total train loss: 0.0074; total val loss: 0.4683 val r: 0.7518; time: 0.50sec
[645/800][24/24] total train loss: 0.0073; total val loss: 0.4736 val r: 0.7568; time: 0.50sec
[646/800][24/24] total train loss: 0.0075; total val loss: 0.4801 val r: 0.7496; time: 0.50sec
[647/800][24/24] total train loss: 0.0077; total val loss: 0.4813 val r: 0.7550; time: 0.51sec
[648/800][24/24] total train loss: 0.0080; total val loss: 0.4888 val r: 0.7554; time: 0.50sec
[649/800][24/24] total train loss: 0.0077; total val loss: 0.4887 val r: 0.7525; time: 0.50sec
[650/800][24/24] total train loss: 0.0076; total val loss: 0.4717 val r: 0.7538; time: 0.51sec
[651/800][24/24] total train loss: 0.0074; total val loss: 0.4892 val r: 0.7496; time: 0.50sec
[652/800][24/24] total train loss: 0.0074; total val loss: 0.4942 val r: 0.7550; time: 0.51sec
[653/800][24/24] total train loss: 0.0074; total val loss: 0.4941 val r: 0.7559; time: 0.51sec
[654/800][24/24] total train loss: 0.0075; total val loss: 0.4952 val r: 0.7555; time: 0.50sec
[655/800][24/24] total train loss: 0.0076; total val loss: 0.4780 val r: 0.7539; time: 0.48sec
[656/800][24/24] total train loss: 0.0078; total val loss: 0.4935 val r: 0.7572; time: 0.48sec
[657/800][24/24] total train loss: 0.0074; total val loss: 0.4969 val r: 0.7578; time: 0.48sec
[658/800][24/24] total train loss: 0.0074; total val loss: 0.4802 val r: 0.7555; time: 0.48sec
[659/800][24/24] total train loss: 0.0075; total val loss: 0.4687 val r: 0.7572; time: 0.48sec
[660/800][24/24] total train loss: 0.0077; total val loss: 0.5117 val r: 0.7610; time: 0.48sec
[661/800][24/24] total train loss: 0.0075; total val loss: 0.4808 val r: 0.7546; time: 0.50sec
[662/800][24/24] total train loss: 0.0074; total val loss: 0.4802 val r: 0.7577; time: 0.50sec
[663/800][24/24] total train loss: 0.0075; total val loss: 0.4987 val r: 0.7566; time: 0.50sec
[664/800][24/24] total train loss: 0.0074; total val loss: 0.4972 val r: 0.7574; time: 0.51sec
[665/800][24/24] total train loss: 0.0073; total val loss: 0.4505 val r: 0.7500; time: 0.50sec
[666/800][24/24] total train loss: 0.0076; total val loss: 0.4674 val r: 0.7552; time: 0.51sec
[667/800][24/24] total train loss: 0.0075; total val loss: 0.4825 val r: 0.7618; time: 0.51sec
[668/800][24/24] total train loss: 0.0075; total val loss: 0.4816 val r: 0.7549; time: 0.51sec
[669/800][24/24] total train loss: 0.0075; total val loss: 0.4792 val r: 0.7574; time: 0.50sec
[670/800][24/24] total train loss: 0.0074; total val loss: 0.4714 val r: 0.7541; time: 0.50sec
[671/800][24/24] total train loss: 0.0074; total val loss: 0.4886 val r: 0.7531; time: 0.50sec
[672/800][24/24] total train loss: 0.0074; total val loss: 0.4730 val r: 0.7587; time: 0.50sec
[673/800][24/24] total train loss: 0.0076; total val loss: 0.4949 val r: 0.7601; time: 0.51sec
[674/800][24/24] total train loss: 0.0074; total val loss: 0.4842 val r: 0.7561; time: 0.50sec
[675/800][24/24] total train loss: 0.0074; total val loss: 0.5040 val r: 0.7607; time: 0.48sec
[676/800][24/24] total train loss: 0.0075; total val loss: 0.4870 val r: 0.7568; time: 0.47sec
[677/800][24/24] total train loss: 0.0075; total val loss: 0.4781 val r: 0.7535; time: 0.48sec
[678/800][24/24] total train loss: 0.0075; total val loss: 0.4914 val r: 0.7622; time: 0.48sec
[679/800][24/24] total train loss: 0.0076; total val loss: 0.4527 val r: 0.7584; time: 0.48sec
[680/800][24/24] total train loss: 0.0076; total val loss: 0.4813 val r: 0.7549; time: 0.50sec
[681/800][24/24] total train loss: 0.0077; total val loss: 0.4700 val r: 0.7564; time: 0.51sec
[682/800][24/24] total train loss: 0.0074; total val loss: 0.4879 val r: 0.7553; time: 0.51sec
[683/800][24/24] total train loss: 0.0076; total val loss: 0.4699 val r: 0.7595; time: 0.50sec
[684/800][24/24] total train loss: 0.0078; total val loss: 0.4773 val r: 0.7554; time: 0.50sec
[685/800][24/24] total train loss: 0.0077; total val loss: 0.4829 val r: 0.7556; time: 0.50sec
[686/800][24/24] total train loss: 0.0077; total val loss: 0.4810 val r: 0.7567; time: 0.50sec
[687/800][24/24] total train loss: 0.0075; total val loss: 0.4947 val r: 0.7576; time: 0.51sec
[688/800][24/24] total train loss: 0.0073; total val loss: 0.4788 val r: 0.7520; time: 0.50sec
[689/800][24/24] total train loss: 0.0074; total val loss: 0.4832 val r: 0.7577; time: 0.50sec
[690/800][24/24] total train loss: 0.0073; total val loss: 0.4950 val r: 0.7569; time: 0.50sec
[691/800][24/24] total train loss: 0.0074; total val loss: 0.4921 val r: 0.7550; time: 0.50sec
[692/800][24/24] total train loss: 0.0075; total val loss: 0.4930 val r: 0.7533; time: 0.50sec
[693/800][24/24] total train loss: 0.0073; total val loss: 0.4792 val r: 0.7584; time: 0.50sec
[694/800][24/24] total train loss: 0.0073; total val loss: 0.4931 val r: 0.7559; time: 0.51sec
[695/800][24/24] total train loss: 0.0074; total val loss: 0.4405 val r: 0.7555; time: 0.50sec
[696/800][24/24] total train loss: 0.0075; total val loss: 0.4519 val r: 0.7542; time: 0.50sec
[697/800][24/24] total train loss: 0.0076; total val loss: 0.5006 val r: 0.7555; time: 0.50sec
[698/800][24/24] total train loss: 0.0073; total val loss: 0.4754 val r: 0.7555; time: 0.50sec
[699/800][24/24] total train loss: 0.0074; total val loss: 0.4816 val r: 0.7544; time: 0.50sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0074; total val loss: 0.4793 val r: 0.7554; time: 0.51sec
[701/800][24/24] total train loss: 0.0074; total val loss: 0.4733 val r: 0.7559; time: 0.50sec
[702/800][24/24] total train loss: 0.0073; total val loss: 0.4798 val r: 0.7555; time: 0.51sec
[703/800][24/24] total train loss: 0.0072; total val loss: 0.4956 val r: 0.7589; time: 0.50sec
[704/800][24/24] total train loss: 0.0074; total val loss: 0.4833 val r: 0.7558; time: 0.51sec
[705/800][24/24] total train loss: 0.0073; total val loss: 0.4952 val r: 0.7568; time: 0.50sec
[706/800][24/24] total train loss: 0.0076; total val loss: 0.4794 val r: 0.7532; time: 0.51sec
[707/800][24/24] total train loss: 0.0076; total val loss: 0.4797 val r: 0.7544; time: 0.51sec
[708/800][24/24] total train loss: 0.0074; total val loss: 0.4992 val r: 0.7504; time: 0.50sec
[709/800][24/24] total train loss: 0.0073; total val loss: 0.4923 val r: 0.7556; time: 0.50sec
[710/800][24/24] total train loss: 0.0073; total val loss: 0.4870 val r: 0.7530; time: 0.51sec
[711/800][24/24] total train loss: 0.0073; total val loss: 0.4706 val r: 0.7571; time: 0.50sec
[712/800][24/24] total train loss: 0.0076; total val loss: 0.4820 val r: 0.7559; time: 0.51sec
[713/800][24/24] total train loss: 0.0073; total val loss: 0.4838 val r: 0.7555; time: 0.51sec
[714/800][24/24] total train loss: 0.0075; total val loss: 0.4905 val r: 0.7494; time: 0.51sec
[715/800][24/24] total train loss: 0.0074; total val loss: 0.4666 val r: 0.7567; time: 0.50sec
[716/800][24/24] total train loss: 0.0075; total val loss: 0.4849 val r: 0.7546; time: 0.50sec
[717/800][24/24] total train loss: 0.0073; total val loss: 0.4804 val r: 0.7574; time: 0.51sec
[718/800][24/24] total train loss: 0.0074; total val loss: 0.4916 val r: 0.7610; time: 0.51sec
[719/800][24/24] total train loss: 0.0074; total val loss: 0.4914 val r: 0.7571; time: 0.51sec
[720/800][24/24] total train loss: 0.0073; total val loss: 0.4975 val r: 0.7589; time: 0.51sec
[721/800][24/24] total train loss: 0.0074; total val loss: 0.4929 val r: 0.7516; time: 0.51sec
[722/800][24/24] total train loss: 0.0074; total val loss: 0.4757 val r: 0.7548; time: 0.51sec
[723/800][24/24] total train loss: 0.0074; total val loss: 0.4906 val r: 0.7581; time: 0.51sec
[724/800][24/24] total train loss: 0.0074; total val loss: 0.4484 val r: 0.7557; time: 0.51sec
[725/800][24/24] total train loss: 0.0074; total val loss: 0.4891 val r: 0.7517; time: 0.51sec
[726/800][24/24] total train loss: 0.0074; total val loss: 0.4776 val r: 0.7569; time: 0.53sec
[727/800][24/24] total train loss: 0.0073; total val loss: 0.4959 val r: 0.7563; time: 0.54sec
[728/800][24/24] total train loss: 0.0072; total val loss: 0.4823 val r: 0.7524; time: 0.51sec
[729/800][24/24] total train loss: 0.0073; total val loss: 0.4771 val r: 0.7585; time: 0.51sec
[730/800][24/24] total train loss: 0.0073; total val loss: 0.4833 val r: 0.7559; time: 0.51sec
[731/800][24/24] total train loss: 0.0075; total val loss: 0.4860 val r: 0.7532; time: 0.51sec
[732/800][24/24] total train loss: 0.0075; total val loss: 0.4998 val r: 0.7577; time: 0.50sec
[733/800][24/24] total train loss: 0.0078; total val loss: 0.4917 val r: 0.7572; time: 0.51sec
[734/800][24/24] total train loss: 0.0075; total val loss: 0.4813 val r: 0.7598; time: 0.51sec
[735/800][24/24] total train loss: 0.0075; total val loss: 0.4806 val r: 0.7576; time: 0.51sec
[736/800][24/24] total train loss: 0.0077; total val loss: 0.4900 val r: 0.7570; time: 0.51sec
[737/800][24/24] total train loss: 0.0074; total val loss: 0.4946 val r: 0.7579; time: 0.51sec
[738/800][24/24] total train loss: 0.0076; total val loss: 0.4793 val r: 0.7555; time: 0.51sec
[739/800][24/24] total train loss: 0.0075; total val loss: 0.4953 val r: 0.7581; time: 0.52sec
[740/800][24/24] total train loss: 0.0075; total val loss: 0.4803 val r: 0.7584; time: 0.51sec
[741/800][24/24] total train loss: 0.0073; total val loss: 0.4942 val r: 0.7559; time: 0.51sec
[742/800][24/24] total train loss: 0.0074; total val loss: 0.4863 val r: 0.7552; time: 0.51sec
[743/800][24/24] total train loss: 0.0073; total val loss: 0.4950 val r: 0.7532; time: 0.50sec
[744/800][24/24] total train loss: 0.0075; total val loss: 0.4922 val r: 0.7556; time: 0.51sec
[745/800][24/24] total train loss: 0.0074; total val loss: 0.4712 val r: 0.7523; time: 0.51sec
[746/800][24/24] total train loss: 0.0073; total val loss: 0.4918 val r: 0.7521; time: 0.50sec
[747/800][24/24] total train loss: 0.0075; total val loss: 0.4827 val r: 0.7482; time: 0.50sec
[748/800][24/24] total train loss: 0.0072; total val loss: 0.4868 val r: 0.7526; time: 0.51sec
[749/800][24/24] total train loss: 0.0072; total val loss: 0.4842 val r: 0.7532; time: 0.51sec
[750/800][24/24] total train loss: 0.0073; total val loss: 0.4928 val r: 0.7493; time: 0.51sec
[751/800][24/24] total train loss: 0.0074; total val loss: 0.4886 val r: 0.7523; time: 0.51sec
[752/800][24/24] total train loss: 0.0073; total val loss: 0.4972 val r: 0.7508; time: 0.51sec
[753/800][24/24] total train loss: 0.0074; total val loss: 0.4834 val r: 0.7538; time: 0.51sec
[754/800][24/24] total train loss: 0.0074; total val loss: 0.4851 val r: 0.7547; time: 0.50sec
[755/800][24/24] total train loss: 0.0072; total val loss: 0.4796 val r: 0.7530; time: 0.51sec
[756/800][24/24] total train loss: 0.0075; total val loss: 0.4881 val r: 0.7456; time: 0.50sec
[757/800][24/24] total train loss: 0.0075; total val loss: 0.4770 val r: 0.7488; time: 0.51sec
[758/800][24/24] total train loss: 0.0073; total val loss: 0.4881 val r: 0.7513; time: 0.51sec
[759/800][24/24] total train loss: 0.0072; total val loss: 0.4795 val r: 0.7523; time: 0.51sec
[760/800][24/24] total train loss: 0.0073; total val loss: 0.4740 val r: 0.7512; time: 0.50sec
[761/800][24/24] total train loss: 0.0073; total val loss: 0.4820 val r: 0.7489; time: 0.51sec
[762/800][24/24] total train loss: 0.0073; total val loss: 0.4823 val r: 0.7483; time: 0.51sec
[763/800][24/24] total train loss: 0.0072; total val loss: 0.4873 val r: 0.7549; time: 0.51sec
[764/800][24/24] total train loss: 0.0072; total val loss: 0.4832 val r: 0.7546; time: 0.50sec
[765/800][24/24] total train loss: 0.0072; total val loss: 0.4881 val r: 0.7504; time: 0.51sec
[766/800][24/24] total train loss: 0.0072; total val loss: 0.4930 val r: 0.7538; time: 0.51sec
[767/800][24/24] total train loss: 0.0074; total val loss: 0.4944 val r: 0.7444; time: 0.52sec
[768/800][24/24] total train loss: 0.0075; total val loss: 0.4771 val r: 0.7487; time: 0.51sec
[769/800][24/24] total train loss: 0.0074; total val loss: 0.5092 val r: 0.7569; time: 0.51sec
[770/800][24/24] total train loss: 0.0073; total val loss: 0.4815 val r: 0.7556; time: 0.50sec
[771/800][24/24] total train loss: 0.0073; total val loss: 0.4780 val r: 0.7545; time: 0.51sec
[772/800][24/24] total train loss: 0.0073; total val loss: 0.4831 val r: 0.7472; time: 0.50sec
[773/800][24/24] total train loss: 0.0073; total val loss: 0.4762 val r: 0.7567; time: 0.51sec
[774/800][24/24] total train loss: 0.0074; total val loss: 0.4810 val r: 0.7558; time: 0.51sec
[775/800][24/24] total train loss: 0.0073; total val loss: 0.4940 val r: 0.7547; time: 0.51sec
[776/800][24/24] total train loss: 0.0073; total val loss: 0.4798 val r: 0.7540; time: 0.51sec
[777/800][24/24] total train loss: 0.0074; total val loss: 0.4890 val r: 0.7498; time: 0.51sec
[778/800][24/24] total train loss: 0.0073; total val loss: 0.4882 val r: 0.7554; time: 0.51sec
[779/800][24/24] total train loss: 0.0073; total val loss: 0.4823 val r: 0.7534; time: 0.51sec
[780/800][24/24] total train loss: 0.0072; total val loss: 0.4979 val r: 0.7459; time: 0.51sec
[781/800][24/24] total train loss: 0.0073; total val loss: 0.4876 val r: 0.7548; time: 0.51sec
[782/800][24/24] total train loss: 0.0073; total val loss: 0.4933 val r: 0.7574; time: 0.51sec
[783/800][24/24] total train loss: 0.0073; total val loss: 0.5110 val r: 0.7557; time: 0.51sec
[784/800][24/24] total train loss: 0.0074; total val loss: 0.4816 val r: 0.7523; time: 0.51sec
[785/800][24/24] total train loss: 0.0074; total val loss: 0.4773 val r: 0.7559; time: 0.51sec
[786/800][24/24] total train loss: 0.0072; total val loss: 0.4734 val r: 0.7574; time: 0.51sec
[787/800][24/24] total train loss: 0.0074; total val loss: 0.4905 val r: 0.7572; time: 0.51sec
