Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': True,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_large_lstm_context',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_large_lstm_context',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': False,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard21/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': False,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 10,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0_contextual/bert_largelayer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.3313; total val loss: 0.4511 val r: 0.7001; time: 1.28sec
[440/800][24/24] total train loss: 0.0073; total val loss: 0.4539 val r: 0.6901; time: 0.95sec
[441/800][24/24] total train loss: 0.0073; total val loss: 0.4590 val r: 0.6944; time: 0.95sec
[442/800][24/24] total train loss: 0.0073; total val loss: 0.4550 val r: 0.6904; time: 0.95sec
[443/800][24/24] total train loss: 0.0074; total val loss: 0.4660 val r: 0.6939; time: 0.95sec
[444/800][24/24] total train loss: 0.0072; total val loss: 0.4550 val r: 0.6954; time: 0.95sec
[445/800][24/24] total train loss: 0.0073; total val loss: 0.4588 val r: 0.6989; time: 0.95sec
[446/800][24/24] total train loss: 0.0073; total val loss: 0.4483 val r: 0.6926; time: 0.96sec
[447/800][24/24] total train loss: 0.0073; total val loss: 0.4695 val r: 0.6937; time: 0.95sec
[448/800][24/24] total train loss: 0.0073; total val loss: 0.4590 val r: 0.6927; time: 0.96sec
[449/800][24/24] total train loss: 0.0073; total val loss: 0.4543 val r: 0.6967; time: 0.96sec
[450/800][24/24] total train loss: 0.0072; total val loss: 0.4534 val r: 0.6920; time: 0.96sec
[451/800][24/24] total train loss: 0.0074; total val loss: 0.4597 val r: 0.6958; time: 0.96sec
[452/800][24/24] total train loss: 0.0075; total val loss: 0.4479 val r: 0.6956; time: 0.95sec
[453/800][24/24] total train loss: 0.0076; total val loss: 0.4694 val r: 0.6974; time: 0.95sec
[454/800][24/24] total train loss: 0.0073; total val loss: 0.4677 val r: 0.6946; time: 0.95sec
[455/800][24/24] total train loss: 0.0073; total val loss: 0.4431 val r: 0.6903; time: 0.95sec
[456/800][24/24] total train loss: 0.0072; total val loss: 0.4646 val r: 0.6954; time: 0.96sec
[457/800][24/24] total train loss: 0.0072; total val loss: 0.4416 val r: 0.6949; time: 0.95sec
[458/800][24/24] total train loss: 0.0073; total val loss: 0.4644 val r: 0.6924; time: 0.95sec
[459/800][24/24] total train loss: 0.0076; total val loss: 0.4640 val r: 0.6895; time: 0.96sec
[460/800][24/24] total train loss: 0.0073; total val loss: 0.4549 val r: 0.6872; time: 0.95sec
[461/800][24/24] total train loss: 0.0074; total val loss: 0.4668 val r: 0.6961; time: 0.95sec
[462/800][24/24] total train loss: 0.0074; total val loss: 0.4407 val r: 0.6829; time: 0.95sec
[463/800][24/24] total train loss: 0.0074; total val loss: 0.4429 val r: 0.6946; time: 0.95sec
[464/800][24/24] total train loss: 0.0075; total val loss: 0.4502 val r: 0.6972; time: 0.95sec
[465/800][24/24] total train loss: 0.0073; total val loss: 0.4576 val r: 0.6967; time: 0.95sec
[466/800][24/24] total train loss: 0.0074; total val loss: 0.4583 val r: 0.6967; time: 0.96sec
[467/800][24/24] total train loss: 0.0073; total val loss: 0.4641 val r: 0.6953; time: 0.95sec
[468/800][24/24] total train loss: 0.0073; total val loss: 0.4462 val r: 0.6976; time: 0.96sec
[469/800][24/24] total train loss: 0.0073; total val loss: 0.4538 val r: 0.6935; time: 0.96sec
[470/800][24/24] total train loss: 0.0074; total val loss: 0.4681 val r: 0.6986; time: 0.96sec
[471/800][24/24] total train loss: 0.0073; total val loss: 0.4663 val r: 0.6927; time: 0.95sec
[472/800][24/24] total train loss: 0.0072; total val loss: 0.4455 val r: 0.6961; time: 0.95sec
[473/800][24/24] total train loss: 0.0072; total val loss: 0.4446 val r: 0.6915; time: 0.95sec
[474/800][24/24] total train loss: 0.0073; total val loss: 0.4540 val r: 0.6907; time: 0.95sec
[475/800][24/24] total train loss: 0.0072; total val loss: 0.4610 val r: 0.6939; time: 0.95sec
[476/800][24/24] total train loss: 0.0072; total val loss: 0.4560 val r: 0.6976; time: 0.96sec
[477/800][24/24] total train loss: 0.0072; total val loss: 0.4622 val r: 0.6966; time: 0.95sec
[478/800][24/24] total train loss: 0.0072; total val loss: 0.4576 val r: 0.6924; time: 0.95sec
[479/800][24/24] total train loss: 0.0072; total val loss: 0.4376 val r: 0.6962; time: 0.95sec
[480/800][24/24] total train loss: 0.0072; total val loss: 0.4561 val r: 0.6947; time: 0.95sec
[481/800][24/24] total train loss: 0.0074; total val loss: 0.4668 val r: 0.6942; time: 0.96sec
[482/800][24/24] total train loss: 0.0075; total val loss: 0.4567 val r: 0.6994; time: 0.94sec
[483/800][24/24] total train loss: 0.0072; total val loss: 0.4529 val r: 0.6951; time: 0.96sec
[484/800][24/24] total train loss: 0.0073; total val loss: 0.4705 val r: 0.7006; time: 0.96sec
[485/800][24/24] total train loss: 0.0073; total val loss: 0.4431 val r: 0.6935; time: 0.96sec
[486/800][24/24] total train loss: 0.0073; total val loss: 0.4593 val r: 0.6977; time: 0.95sec
[487/800][24/24] total train loss: 0.0075; total val loss: 0.4467 val r: 0.6964; time: 0.94sec
[488/800][24/24] total train loss: 0.0072; total val loss: 0.4522 val r: 0.6995; time: 0.96sec
[489/800][24/24] total train loss: 0.0072; total val loss: 0.4616 val r: 0.6917; time: 0.95sec
[490/800][24/24] total train loss: 0.0073; total val loss: 0.4574 val r: 0.6959; time: 0.96sec
[491/800][24/24] total train loss: 0.0072; total val loss: 0.4683 val r: 0.7020; time: 0.95sec
[492/800][24/24] total train loss: 0.0073; total val loss: 0.4631 val r: 0.6965; time: 0.96sec
[493/800][24/24] total train loss: 0.0073; total val loss: 0.4394 val r: 0.6910; time: 0.96sec
[494/800][24/24] total train loss: 0.0074; total val loss: 0.4484 val r: 0.6972; time: 0.95sec
[495/800][24/24] total train loss: 0.0072; total val loss: 0.4440 val r: 0.6938; time: 0.96sec
[496/800][24/24] total train loss: 0.0073; total val loss: 0.4403 val r: 0.6954; time: 0.95sec
[497/800][24/24] total train loss: 0.0074; total val loss: 0.4452 val r: 0.6939; time: 0.96sec
[498/800][24/24] total train loss: 0.0074; total val loss: 0.4585 val r: 0.6897; time: 0.95sec
[499/800][24/24] total train loss: 0.0074; total val loss: 0.4837 val r: 0.6964; time: 0.95sec
learning rate updated: 0.001
[500/800][24/24] total train loss: 0.0074; total val loss: 0.4596 val r: 0.6941; time: 0.97sec
[501/800][24/24] total train loss: 0.0073; total val loss: 0.4504 val r: 0.6903; time: 0.95sec
[502/800][24/24] total train loss: 0.0073; total val loss: 0.4654 val r: 0.6987; time: 0.95sec
[503/800][24/24] total train loss: 0.0072; total val loss: 0.4484 val r: 0.6905; time: 0.95sec
[504/800][24/24] total train loss: 0.0073; total val loss: 0.4553 val r: 0.6907; time: 0.95sec
[505/800][24/24] total train loss: 0.0073; total val loss: 0.4532 val r: 0.6915; time: 0.95sec
[506/800][24/24] total train loss: 0.0073; total val loss: 0.4626 val r: 0.6895; time: 0.96sec
[507/800][24/24] total train loss: 0.0072; total val loss: 0.4303 val r: 0.6966; time: 0.96sec
[508/800][24/24] total train loss: 0.0073; total val loss: 0.4445 val r: 0.6972; time: 0.95sec
[509/800][24/24] total train loss: 0.0072; total val loss: 0.4605 val r: 0.6951; time: 0.95sec
[510/800][24/24] total train loss: 0.0073; total val loss: 0.4563 val r: 0.6946; time: 0.95sec
[511/800][24/24] total train loss: 0.0073; total val loss: 0.4591 val r: 0.6988; time: 0.95sec
[512/800][24/24] total train loss: 0.0075; total val loss: 0.4540 val r: 0.6909; time: 0.95sec
[513/800][24/24] total train loss: 0.0072; total val loss: 0.4470 val r: 0.6939; time: 0.95sec
[514/800][24/24] total train loss: 0.0072; total val loss: 0.4580 val r: 0.6989; time: 0.95sec
[515/800][24/24] total train loss: 0.0073; total val loss: 0.4666 val r: 0.6929; time: 0.94sec
[516/800][24/24] total train loss: 0.0072; total val loss: 0.4608 val r: 0.6984; time: 0.94sec
[517/800][24/24] total train loss: 0.0072; total val loss: 0.4724 val r: 0.6963; time: 0.96sec
[518/800][24/24] total train loss: 0.0072; total val loss: 0.4759 val r: 0.6949; time: 0.96sec
[519/800][24/24] total train loss: 0.0073; total val loss: 0.4470 val r: 0.6939; time: 0.95sec
[520/800][24/24] total train loss: 0.0073; total val loss: 0.4584 val r: 0.6962; time: 0.96sec
[521/800][24/24] total train loss: 0.0073; total val loss: 0.4641 val r: 0.6954; time: 0.95sec
[522/800][24/24] total train loss: 0.0072; total val loss: 0.4493 val r: 0.6917; time: 0.95sec
[523/800][24/24] total train loss: 0.0073; total val loss: 0.4709 val r: 0.6980; time: 0.96sec
[524/800][24/24] total train loss: 0.0072; total val loss: 0.4612 val r: 0.6941; time: 0.95sec
[525/800][24/24] total train loss: 0.0071; total val loss: 0.4637 val r: 0.6972; time: 0.96sec
[526/800][24/24] total train loss: 0.0072; total val loss: 0.4641 val r: 0.6897; time: 0.96sec
[527/800][24/24] total train loss: 0.0072; total val loss: 0.4659 val r: 0.6940; time: 0.94sec
[528/800][24/24] total train loss: 0.0073; total val loss: 0.4374 val r: 0.6961; time: 0.95sec
[529/800][24/24] total train loss: 0.0072; total val loss: 0.4523 val r: 0.7031; time: 0.95sec
[530/800][24/24] total train loss: 0.0072; total val loss: 0.4567 val r: 0.6975; time: 0.95sec
[531/800][24/24] total train loss: 0.0074; total val loss: 0.4625 val r: 0.6996; time: 0.96sec
[532/800][24/24] total train loss: 0.0073; total val loss: 0.4736 val r: 0.7013; time: 0.95sec
[533/800][24/24] total train loss: 0.0073; total val loss: 0.4333 val r: 0.6921; time: 0.95sec
[534/800][24/24] total train loss: 0.0073; total val loss: 0.4628 val r: 0.6977; time: 0.95sec
[535/800][24/24] total train loss: 0.0072; total val loss: 0.4760 val r: 0.6965; time: 0.96sec
[536/800][24/24] total train loss: 0.0073; total val loss: 0.4616 val r: 0.6959; time: 0.95sec
[537/800][24/24] total train loss: 0.0072; total val loss: 0.4531 val r: 0.6995; time: 0.96sec
[538/800][24/24] total train loss: 0.0073; total val loss: 0.4512 val r: 0.6935; time: 0.96sec
[539/800][24/24] total train loss: 0.0072; total val loss: 0.4584 val r: 0.6974; time: 0.95sec
[540/800][24/24] total train loss: 0.0074; total val loss: 0.4706 val r: 0.6994; time: 0.95sec
[541/800][24/24] total train loss: 0.0072; total val loss: 0.4446 val r: 0.6977; time: 0.95sec
[542/800][24/24] total train loss: 0.0071; total val loss: 0.4691 val r: 0.7037; time: 0.95sec
[543/800][24/24] total train loss: 0.0073; total val loss: 0.4749 val r: 0.6961; time: 0.95sec
[544/800][24/24] total train loss: 0.0073; total val loss: 0.4628 val r: 0.6955; time: 0.95sec
[545/800][24/24] total train loss: 0.0072; total val loss: 0.4649 val r: 0.6940; time: 0.95sec
[546/800][24/24] total train loss: 0.0071; total val loss: 0.4544 val r: 0.7022; time: 0.95sec
[547/800][24/24] total train loss: 0.0073; total val loss: 0.4705 val r: 0.6960; time: 0.95sec
[548/800][24/24] total train loss: 0.0071; total val loss: 0.4685 val r: 0.6907; time: 0.96sec
[549/800][24/24] total train loss: 0.0073; total val loss: 0.4695 val r: 0.6919; time: 0.96sec
[550/800][24/24] total train loss: 0.0074; total val loss: 0.4401 val r: 0.6907; time: 0.95sec
[551/800][24/24] total train loss: 0.0073; total val loss: 0.4539 val r: 0.6970; time: 0.96sec
[552/800][24/24] total train loss: 0.0072; total val loss: 0.4623 val r: 0.6971; time: 0.95sec
[553/800][24/24] total train loss: 0.0071; total val loss: 0.4562 val r: 0.7006; time: 0.95sec
[554/800][24/24] total train loss: 0.0072; total val loss: 0.4515 val r: 0.6993; time: 0.95sec
[555/800][24/24] total train loss: 0.0072; total val loss: 0.4675 val r: 0.7031; time: 0.95sec
[556/800][24/24] total train loss: 0.0073; total val loss: 0.4607 val r: 0.6964; time: 0.96sec
[557/800][24/24] total train loss: 0.0073; total val loss: 0.4509 val r: 0.6964; time: 0.96sec
[558/800][24/24] total train loss: 0.0072; total val loss: 0.4577 val r: 0.6963; time: 0.95sec
[559/800][24/24] total train loss: 0.0071; total val loss: 0.4514 val r: 0.7016; time: 0.96sec
[560/800][24/24] total train loss: 0.0072; total val loss: 0.4581 val r: 0.7032; time: 0.95sec
[561/800][24/24] total train loss: 0.0073; total val loss: 0.4582 val r: 0.6962; time: 0.96sec
[562/800][24/24] total train loss: 0.0072; total val loss: 0.4604 val r: 0.6983; time: 0.95sec
[563/800][24/24] total train loss: 0.0072; total val loss: 0.4622 val r: 0.7000; time: 0.95sec
[564/800][24/24] total train loss: 0.0071; total val loss: 0.4464 val r: 0.6979; time: 0.95sec
[565/800][24/24] total train loss: 0.0071; total val loss: 0.4667 val r: 0.7003; time: 0.96sec
[566/800][24/24] total train loss: 0.0073; total val loss: 0.4569 val r: 0.6991; time: 0.95sec
[567/800][24/24] total train loss: 0.0071; total val loss: 0.4571 val r: 0.6969; time: 0.96sec
[568/800][24/24] total train loss: 0.0071; total val loss: 0.4614 val r: 0.6940; time: 0.96sec
[569/800][24/24] total train loss: 0.0073; total val loss: 0.4491 val r: 0.6931; time: 0.95sec
[570/800][24/24] total train loss: 0.0073; total val loss: 0.4737 val r: 0.7036; time: 0.95sec
[571/800][24/24] total train loss: 0.0072; total val loss: 0.4507 val r: 0.6949; time: 0.96sec
[572/800][24/24] total train loss: 0.0072; total val loss: 0.4627 val r: 0.6979; time: 0.95sec
[573/800][24/24] total train loss: 0.0072; total val loss: 0.4739 val r: 0.7003; time: 0.96sec
[574/800][24/24] total train loss: 0.0072; total val loss: 0.4578 val r: 0.6984; time: 0.95sec
[575/800][24/24] total train loss: 0.0072; total val loss: 0.4501 val r: 0.6963; time: 0.96sec
[576/800][24/24] total train loss: 0.0073; total val loss: 0.4645 val r: 0.6942; time: 0.96sec
[577/800][24/24] total train loss: 0.0071; total val loss: 0.4510 val r: 0.6884; time: 0.95sec
[578/800][24/24] total train loss: 0.0075; total val loss: 0.4567 val r: 0.7010; time: 0.96sec
[579/800][24/24] total train loss: 0.0071; total val loss: 0.4559 val r: 0.7009; time: 0.95sec
[580/800][24/24] total train loss: 0.0072; total val loss: 0.4581 val r: 0.6970; time: 0.95sec
[581/800][24/24] total train loss: 0.0071; total val loss: 0.4447 val r: 0.6951; time: 0.96sec
[582/800][24/24] total train loss: 0.0075; total val loss: 0.4533 val r: 0.7017; time: 0.96sec
[583/800][24/24] total train loss: 0.0072; total val loss: 0.4569 val r: 0.6929; time: 0.95sec
[584/800][24/24] total train loss: 0.0074; total val loss: 0.4617 val r: 0.6981; time: 0.95sec
[585/800][24/24] total train loss: 0.0071; total val loss: 0.4414 val r: 0.6936; time: 0.95sec
[586/800][24/24] total train loss: 0.0072; total val loss: 0.4521 val r: 0.6950; time: 0.96sec
[587/800][24/24] total train loss: 0.0073; total val loss: 0.4556 val r: 0.7050; time: 0.95sec
[588/800][24/24] total train loss: 0.0073; total val loss: 0.4428 val r: 0.6965; time: 0.95sec
[589/800][24/24] total train loss: 0.0075; total val loss: 0.4772 val r: 0.6994; time: 0.95sec
[590/800][24/24] total train loss: 0.0072; total val loss: 0.4608 val r: 0.6911; time: 0.95sec
[591/800][24/24] total train loss: 0.0072; total val loss: 0.4547 val r: 0.6943; time: 0.96sec
[592/800][24/24] total train loss: 0.0072; total val loss: 0.4611 val r: 0.7000; time: 0.96sec
[593/800][24/24] total train loss: 0.0073; total val loss: 0.4615 val r: 0.6984; time: 0.95sec
[594/800][24/24] total train loss: 0.0072; total val loss: 0.4561 val r: 0.6970; time: 0.95sec
[595/800][24/24] total train loss: 0.0071; total val loss: 0.4442 val r: 0.6968; time: 0.96sec
[596/800][24/24] total train loss: 0.0071; total val loss: 0.4488 val r: 0.6959; time: 0.95sec
[597/800][24/24] total train loss: 0.0072; total val loss: 0.4633 val r: 0.6944; time: 0.96sec
[598/800][24/24] total train loss: 0.0072; total val loss: 0.4440 val r: 0.6943; time: 0.96sec
[599/800][24/24] total train loss: 0.0073; total val loss: 0.4705 val r: 0.6943; time: 0.95sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0072; total val loss: 0.4571 val r: 0.6982; time: 0.95sec
[601/800][24/24] total train loss: 0.0072; total val loss: 0.4772 val r: 0.6974; time: 0.96sec
[602/800][24/24] total train loss: 0.0074; total val loss: 0.4704 val r: 0.6889; time: 0.94sec
[603/800][24/24] total train loss: 0.0074; total val loss: 0.4469 val r: 0.6879; time: 0.95sec
[604/800][24/24] total train loss: 0.0082; total val loss: 0.4534 val r: 0.6778; time: 0.96sec
[605/800][24/24] total train loss: 0.0120; total val loss: 0.4539 val r: 0.6522; time: 0.96sec
[606/800][24/24] total train loss: 0.0357; total val loss: 0.4466 val r: 0.6563; time: 0.95sec
[607/800][24/24] total train loss: 0.0394; total val loss: 0.5067 val r: 0.6175; time: 0.95sec
[608/800][24/24] total train loss: 0.0378; total val loss: 0.4545 val r: 0.6527; time: 0.96sec
[609/800][24/24] total train loss: 0.0235; total val loss: 0.4521 val r: 0.6566; time: 0.96sec
[610/800][24/24] total train loss: 0.0180; total val loss: 0.4482 val r: 0.6523; time: 0.96sec
[611/800][24/24] total train loss: 0.0125; total val loss: 0.4558 val r: 0.6709; time: 0.95sec
[612/800][24/24] total train loss: 0.0106; total val loss: 0.4326 val r: 0.6354; time: 0.96sec
[613/800][24/24] total train loss: 0.0090; total val loss: 0.4529 val r: 0.6474; time: 0.96sec
[614/800][24/24] total train loss: 0.0083; total val loss: 0.4587 val r: 0.6456; time: 0.95sec
[615/800][24/24] total train loss: 0.0085; total val loss: 0.4546 val r: 0.6453; time: 0.96sec
[616/800][24/24] total train loss: 0.0079; total val loss: 0.4628 val r: 0.6475; time: 0.96sec
[617/800][24/24] total train loss: 0.0076; total val loss: 0.4508 val r: 0.6456; time: 0.95sec
[618/800][24/24] total train loss: 0.0077; total val loss: 0.4588 val r: 0.6498; time: 0.96sec
[619/800][24/24] total train loss: 0.0076; total val loss: 0.4462 val r: 0.6501; time: 0.96sec
[620/800][24/24] total train loss: 0.0075; total val loss: 0.4603 val r: 0.6502; time: 0.95sec
[621/800][24/24] total train loss: 0.0074; total val loss: 0.4433 val r: 0.6474; time: 0.97sec
[622/800][24/24] total train loss: 0.0077; total val loss: 0.4504 val r: 0.6493; time: 0.95sec
[623/800][24/24] total train loss: 0.0075; total val loss: 0.4615 val r: 0.6475; time: 0.95sec
[624/800][24/24] total train loss: 0.0075; total val loss: 0.4579 val r: 0.6451; time: 0.95sec
[625/800][24/24] total train loss: 0.0074; total val loss: 0.4440 val r: 0.6521; time: 0.95sec
[626/800][24/24] total train loss: 0.0074; total val loss: 0.4522 val r: 0.6471; time: 0.94sec
[627/800][24/24] total train loss: 0.0073; total val loss: 0.4461 val r: 0.6497; time: 0.96sec
[628/800][24/24] total train loss: 0.0075; total val loss: 0.4578 val r: 0.6490; time: 0.95sec
[629/800][24/24] total train loss: 0.0076; total val loss: 0.4478 val r: 0.6526; time: 0.95sec
[630/800][24/24] total train loss: 0.0074; total val loss: 0.4572 val r: 0.6480; time: 0.95sec
[631/800][24/24] total train loss: 0.0074; total val loss: 0.4591 val r: 0.6490; time: 0.96sec
[632/800][24/24] total train loss: 0.0076; total val loss: 0.4362 val r: 0.6500; time: 0.95sec
[633/800][24/24] total train loss: 0.0075; total val loss: 0.4471 val r: 0.6502; time: 0.96sec
[634/800][24/24] total train loss: 0.0074; total val loss: 0.4597 val r: 0.6493; time: 0.95sec
[635/800][24/24] total train loss: 0.0074; total val loss: 0.4508 val r: 0.6502; time: 0.95sec
[636/800][24/24] total train loss: 0.0075; total val loss: 0.4526 val r: 0.6520; time: 0.95sec
[637/800][24/24] total train loss: 0.0074; total val loss: 0.4576 val r: 0.6511; time: 0.96sec
[638/800][24/24] total train loss: 0.0074; total val loss: 0.4624 val r: 0.6487; time: 0.96sec
[639/800][24/24] total train loss: 0.0074; total val loss: 0.4538 val r: 0.6508; time: 0.95sec
[640/800][24/24] total train loss: 0.0073; total val loss: 0.4567 val r: 0.6461; time: 0.95sec
[641/800][24/24] total train loss: 0.0074; total val loss: 0.4534 val r: 0.6502; time: 0.95sec
[642/800][24/24] total train loss: 0.0075; total val loss: 0.4401 val r: 0.6479; time: 0.95sec
[643/800][24/24] total train loss: 0.0073; total val loss: 0.4548 val r: 0.6515; time: 0.95sec
[644/800][24/24] total train loss: 0.0073; total val loss: 0.4597 val r: 0.6532; time: 0.95sec
[645/800][24/24] total train loss: 0.0074; total val loss: 0.4553 val r: 0.6547; time: 0.94sec
[646/800][24/24] total train loss: 0.0073; total val loss: 0.4563 val r: 0.6478; time: 0.96sec
[647/800][24/24] total train loss: 0.0072; total val loss: 0.4642 val r: 0.6478; time: 0.96sec
[648/800][24/24] total train loss: 0.0073; total val loss: 0.4483 val r: 0.6532; time: 0.95sec
[649/800][24/24] total train loss: 0.0074; total val loss: 0.4603 val r: 0.6501; time: 0.96sec
[650/800][24/24] total train loss: 0.0075; total val loss: 0.4585 val r: 0.6475; time: 0.95sec
[651/800][24/24] total train loss: 0.0077; total val loss: 0.4480 val r: 0.6497; time: 0.95sec
[652/800][24/24] total train loss: 0.0073; total val loss: 0.4518 val r: 0.6517; time: 0.95sec
[653/800][24/24] total train loss: 0.0073; total val loss: 0.4508 val r: 0.6510; time: 0.96sec
[654/800][24/24] total train loss: 0.0075; total val loss: 0.4662 val r: 0.6521; time: 0.95sec
[655/800][24/24] total train loss: 0.0073; total val loss: 0.4644 val r: 0.6499; time: 0.95sec
[656/800][24/24] total train loss: 0.0072; total val loss: 0.4482 val r: 0.6478; time: 0.96sec
[657/800][24/24] total train loss: 0.0074; total val loss: 0.4663 val r: 0.6506; time: 0.96sec
[658/800][24/24] total train loss: 0.0072; total val loss: 0.4476 val r: 0.6492; time: 0.94sec
[659/800][24/24] total train loss: 0.0072; total val loss: 0.4437 val r: 0.6517; time: 0.96sec
[660/800][24/24] total train loss: 0.0073; total val loss: 0.4409 val r: 0.6497; time: 0.95sec
[661/800][24/24] total train loss: 0.0073; total val loss: 0.4570 val r: 0.6543; time: 0.95sec
[662/800][24/24] total train loss: 0.0072; total val loss: 0.4455 val r: 0.6484; time: 0.95sec
[663/800][24/24] total train loss: 0.0074; total val loss: 0.4617 val r: 0.6489; time: 0.95sec
[664/800][24/24] total train loss: 0.0072; total val loss: 0.4475 val r: 0.6509; time: 0.95sec
[665/800][24/24] total train loss: 0.0072; total val loss: 0.4545 val r: 0.6529; time: 0.95sec
[666/800][24/24] total train loss: 0.0071; total val loss: 0.4566 val r: 0.6497; time: 0.96sec
[667/800][24/24] total train loss: 0.0073; total val loss: 0.4428 val r: 0.6534; time: 0.95sec
[668/800][24/24] total train loss: 0.0073; total val loss: 0.4525 val r: 0.6489; time: 0.95sec
[669/800][24/24] total train loss: 0.0072; total val loss: 0.4583 val r: 0.6476; time: 0.95sec
[670/800][24/24] total train loss: 0.0072; total val loss: 0.4650 val r: 0.6504; time: 0.95sec
[671/800][24/24] total train loss: 0.0072; total val loss: 0.4571 val r: 0.6505; time: 0.96sec
[672/800][24/24] total train loss: 0.0073; total val loss: 0.4666 val r: 0.6544; time: 0.95sec
[673/800][24/24] total train loss: 0.0073; total val loss: 0.4539 val r: 0.6500; time: 0.95sec
[674/800][24/24] total train loss: 0.0072; total val loss: 0.4564 val r: 0.6508; time: 0.95sec
[675/800][24/24] total train loss: 0.0074; total val loss: 0.4532 val r: 0.6555; time: 0.95sec
[676/800][24/24] total train loss: 0.0076; total val loss: 0.4595 val r: 0.6500; time: 0.96sec
[677/800][24/24] total train loss: 0.0072; total val loss: 0.4520 val r: 0.6533; time: 0.94sec
[678/800][24/24] total train loss: 0.0072; total val loss: 0.4450 val r: 0.6528; time: 0.96sec
[679/800][24/24] total train loss: 0.0071; total val loss: 0.4543 val r: 0.6535; time: 0.96sec
[680/800][24/24] total train loss: 0.0073; total val loss: 0.4677 val r: 0.6526; time: 0.95sec
[681/800][24/24] total train loss: 0.0072; total val loss: 0.4544 val r: 0.6496; time: 0.95sec
[682/800][24/24] total train loss: 0.0072; total val loss: 0.4496 val r: 0.6527; time: 0.94sec
[683/800][24/24] total train loss: 0.0071; total val loss: 0.4600 val r: 0.6559; time: 0.95sec
[684/800][24/24] total train loss: 0.0073; total val loss: 0.4642 val r: 0.6562; time: 0.96sec
[685/800][24/24] total train loss: 0.0072; total val loss: 0.4560 val r: 0.6516; time: 0.95sec
[686/800][24/24] total train loss: 0.0074; total val loss: 0.4510 val r: 0.6524; time: 0.95sec
[687/800][24/24] total train loss: 0.0072; total val loss: 0.4614 val r: 0.6507; time: 0.95sec
[688/800][24/24] total train loss: 0.0072; total val loss: 0.4553 val r: 0.6476; time: 0.96sec
[689/800][24/24] total train loss: 0.0072; total val loss: 0.4574 val r: 0.6520; time: 0.95sec
[690/800][24/24] total train loss: 0.0071; total val loss: 0.4627 val r: 0.6510; time: 0.96sec
[691/800][24/24] total train loss: 0.0072; total val loss: 0.4626 val r: 0.6516; time: 0.95sec
[692/800][24/24] total train loss: 0.0072; total val loss: 0.4599 val r: 0.6521; time: 0.96sec
[693/800][24/24] total train loss: 0.0073; total val loss: 0.4648 val r: 0.6561; time: 0.95sec
[694/800][24/24] total train loss: 0.0072; total val loss: 0.4539 val r: 0.6529; time: 0.96sec
[695/800][24/24] total train loss: 0.0072; total val loss: 0.4627 val r: 0.6513; time: 0.96sec
[696/800][24/24] total train loss: 0.0071; total val loss: 0.4631 val r: 0.6541; time: 0.95sec
[697/800][24/24] total train loss: 0.0072; total val loss: 0.4594 val r: 0.6509; time: 0.95sec
[698/800][24/24] total train loss: 0.0072; total val loss: 0.4671 val r: 0.6545; time: 0.95sec
[699/800][24/24] total train loss: 0.0072; total val loss: 0.4557 val r: 0.6504; time: 0.96sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0072; total val loss: 0.4559 val r: 0.6532; time: 0.96sec
[701/800][24/24] total train loss: 0.0072; total val loss: 0.4615 val r: 0.6545; time: 0.95sec
[702/800][24/24] total train loss: 0.0073; total val loss: 0.4564 val r: 0.6498; time: 0.95sec
[703/800][24/24] total train loss: 0.0073; total val loss: 0.4464 val r: 0.6507; time: 0.95sec
[704/800][24/24] total train loss: 0.0071; total val loss: 0.4553 val r: 0.6548; time: 0.96sec
[705/800][24/24] total train loss: 0.0072; total val loss: 0.4628 val r: 0.6503; time: 0.95sec
