Using configurations:
{'BATCH_ITEM_NUM': 30,
 'BERT_LARGE': True,
 'BERT_LAYER': 11,
 'CONFIG_NAME': 'bert_large_lstm_attn',
 'CROSS_VALIDATION_FLAG': True,
 'CUDA': True,
 'ELMO_LAYER': 2,
 'ELMO_MODE': 'concat',
 'EXPERIMENT_NAME': 'bert_large_lstm_attn',
 'GLOVE_DIM': 100,
 'GPU_NUM': 1,
 'IS_BERT': True,
 'IS_ELMO': False,
 'IS_RANDOM': False,
 'KFOLDS': 5,
 'LSTM': {'ATTN': True,
          'BIDIRECTION': True,
          'DROP_PROB': 0.1,
          'FLAG': True,
          'HIDDEN_DIM': 800,
          'LAYERS': 2,
          'SEQ_LEN': 30},
 'MODE': 'train',
 'OUT_PATH': '/jagupard22/scr1/sebschu/runs.h800/',
 'PREDICTION_TYPE': 'rating',
 'PREDON': 'train',
 'RESUME_DIR': '',
 'SAVE_PREDS': False,
 'SEED': 0,
 'SINGLE_SENTENCE': True,
 'SOME_DATABASE': './some_database.csv',
 'SPLIT_NAME': '',
 'TRAIN': {'BATCH_SIZE': 32,
           'COEFF': {'BETA_1': 0.9, 'BETA_2': 0.999, 'EPS': 1e-08},
           'DROPOUT': {'FC_1': 0.2, 'FC_2': 0.2},
           'FLAG': True,
           'INTERVAL': 100,
           'LR': 0.001,
           'LR_DECAY_EPOCH': 100,
           'LR_DECAY_RATE': 1.0,
           'START_EPOCH': 0,
           'TOTAL_EPOCH': 800}}
Using random seed 0.
Path to the current word embeddings: ./datasets/seed_0/bert_largelayer_11_lstm/embs_train_30.npy
Start training
===============================
Fold #1
- - - - - - - - - - - - -
initializing neural net
[1/800][24/24] total train loss: 1.2983; total val loss: 0.3322 val r: 0.6762; time: 0.99sec
[496/800][24/24] total train loss: 0.0087; total val loss: 0.5046 val r: 0.7450; time: 0.94sec
[497/800][24/24] total train loss: 0.0086; total val loss: 0.4951 val r: 0.7430; time: 0.95sec
[498/800][24/24] total train loss: 0.0088; total val loss: 0.5097 val r: 0.7454; time: 0.95sec
[499/800][24/24] total train loss: 0.0085; total val loss: 0.4805 val r: 0.7360; time: 0.95sec
learning rate updated: 0.001
[500/800][24/24] total train loss: 0.0084; total val loss: 0.4862 val r: 0.7434; time: 0.96sec
[501/800][24/24] total train loss: 0.0086; total val loss: 0.5054 val r: 0.7442; time: 0.96sec
[502/800][24/24] total train loss: 0.0084; total val loss: 0.4869 val r: 0.7408; time: 0.95sec
[503/800][24/24] total train loss: 0.0086; total val loss: 0.4897 val r: 0.7461; time: 0.96sec
[504/800][24/24] total train loss: 0.0086; total val loss: 0.4969 val r: 0.7443; time: 0.95sec
[505/800][24/24] total train loss: 0.0086; total val loss: 0.4977 val r: 0.7425; time: 0.96sec
[506/800][24/24] total train loss: 0.0088; total val loss: 0.4974 val r: 0.7423; time: 0.95sec
[507/800][24/24] total train loss: 0.0087; total val loss: 0.4819 val r: 0.7417; time: 0.95sec
[508/800][24/24] total train loss: 0.0087; total val loss: 0.5024 val r: 0.7449; time: 0.95sec
[509/800][24/24] total train loss: 0.0084; total val loss: 0.4761 val r: 0.7384; time: 0.95sec
[510/800][24/24] total train loss: 0.0088; total val loss: 0.5150 val r: 0.7445; time: 0.95sec
[511/800][24/24] total train loss: 0.0087; total val loss: 0.5059 val r: 0.7407; time: 0.96sec
[512/800][24/24] total train loss: 0.0084; total val loss: 0.4923 val r: 0.7399; time: 0.95sec
[513/800][24/24] total train loss: 0.0088; total val loss: 0.4746 val r: 0.7407; time: 0.96sec
[514/800][24/24] total train loss: 0.0085; total val loss: 0.4987 val r: 0.7425; time: 0.94sec
[515/800][24/24] total train loss: 0.0085; total val loss: 0.4987 val r: 0.7395; time: 0.96sec
[516/800][24/24] total train loss: 0.0084; total val loss: 0.4943 val r: 0.7420; time: 0.94sec
[517/800][24/24] total train loss: 0.0086; total val loss: 0.5117 val r: 0.7445; time: 0.94sec
[518/800][24/24] total train loss: 0.0088; total val loss: 0.4981 val r: 0.7422; time: 0.95sec
[519/800][24/24] total train loss: 0.0087; total val loss: 0.4778 val r: 0.7405; time: 0.95sec
[520/800][24/24] total train loss: 0.0087; total val loss: 0.4903 val r: 0.7420; time: 0.95sec
[521/800][24/24] total train loss: 0.0087; total val loss: 0.5033 val r: 0.7430; time: 0.96sec
[522/800][24/24] total train loss: 0.0087; total val loss: 0.4797 val r: 0.7393; time: 0.94sec
[523/800][24/24] total train loss: 0.0085; total val loss: 0.5063 val r: 0.7440; time: 0.94sec
[524/800][24/24] total train loss: 0.0086; total val loss: 0.4919 val r: 0.7395; time: 0.95sec
[525/800][24/24] total train loss: 0.0087; total val loss: 0.5026 val r: 0.7412; time: 0.94sec
[526/800][24/24] total train loss: 0.0085; total val loss: 0.5053 val r: 0.7404; time: 0.95sec
[527/800][24/24] total train loss: 0.0086; total val loss: 0.4834 val r: 0.7409; time: 0.94sec
[528/800][24/24] total train loss: 0.0085; total val loss: 0.4908 val r: 0.7425; time: 0.95sec
[529/800][24/24] total train loss: 0.0090; total val loss: 0.4969 val r: 0.7413; time: 0.95sec
[530/800][24/24] total train loss: 0.0085; total val loss: 0.5036 val r: 0.7472; time: 0.95sec
[531/800][24/24] total train loss: 0.0084; total val loss: 0.4970 val r: 0.7462; time: 0.95sec
[532/800][24/24] total train loss: 0.0084; total val loss: 0.5024 val r: 0.7450; time: 0.97sec
[533/800][24/24] total train loss: 0.0086; total val loss: 0.5094 val r: 0.7446; time: 0.99sec
[534/800][24/24] total train loss: 0.0088; total val loss: 0.4909 val r: 0.7384; time: 0.99sec
[535/800][24/24] total train loss: 0.0089; total val loss: 0.5002 val r: 0.7372; time: 0.96sec
[536/800][24/24] total train loss: 0.0085; total val loss: 0.4857 val r: 0.7430; time: 0.94sec
[537/800][24/24] total train loss: 0.0084; total val loss: 0.5076 val r: 0.7419; time: 0.94sec
[538/800][24/24] total train loss: 0.0086; total val loss: 0.4898 val r: 0.7444; time: 0.94sec
[539/800][24/24] total train loss: 0.0085; total val loss: 0.5034 val r: 0.7374; time: 0.94sec
[540/800][24/24] total train loss: 0.0085; total val loss: 0.4998 val r: 0.7439; time: 0.94sec
[541/800][24/24] total train loss: 0.0086; total val loss: 0.4679 val r: 0.7440; time: 0.95sec
[542/800][24/24] total train loss: 0.0085; total val loss: 0.4944 val r: 0.7377; time: 0.93sec
[543/800][24/24] total train loss: 0.0085; total val loss: 0.5126 val r: 0.7432; time: 0.94sec
[544/800][24/24] total train loss: 0.0083; total val loss: 0.4856 val r: 0.7415; time: 0.95sec
[545/800][24/24] total train loss: 0.0084; total val loss: 0.4956 val r: 0.7400; time: 0.95sec
[546/800][24/24] total train loss: 0.0085; total val loss: 0.4928 val r: 0.7461; time: 0.95sec
[547/800][24/24] total train loss: 0.0087; total val loss: 0.5058 val r: 0.7316; time: 0.94sec
[548/800][24/24] total train loss: 0.0087; total val loss: 0.5062 val r: 0.7415; time: 0.94sec
[549/800][24/24] total train loss: 0.0083; total val loss: 0.4943 val r: 0.7454; time: 0.94sec
[550/800][24/24] total train loss: 0.0083; total val loss: 0.4912 val r: 0.7412; time: 0.95sec
[551/800][24/24] total train loss: 0.0084; total val loss: 0.4810 val r: 0.7437; time: 0.95sec
[552/800][24/24] total train loss: 0.0086; total val loss: 0.4777 val r: 0.7379; time: 0.95sec
[553/800][24/24] total train loss: 0.0085; total val loss: 0.5122 val r: 0.7431; time: 0.95sec
[554/800][24/24] total train loss: 0.0085; total val loss: 0.4851 val r: 0.7407; time: 0.95sec
[555/800][24/24] total train loss: 0.0085; total val loss: 0.5151 val r: 0.7385; time: 0.96sec
[556/800][24/24] total train loss: 0.0087; total val loss: 0.4899 val r: 0.7466; time: 0.95sec
[557/800][24/24] total train loss: 0.0085; total val loss: 0.5147 val r: 0.7403; time: 0.96sec
[558/800][24/24] total train loss: 0.0091; total val loss: 0.4775 val r: 0.7404; time: 0.95sec
[559/800][24/24] total train loss: 0.0086; total val loss: 0.4909 val r: 0.7418; time: 0.95sec
[560/800][24/24] total train loss: 0.0085; total val loss: 0.4933 val r: 0.7457; time: 0.95sec
[561/800][24/24] total train loss: 0.0084; total val loss: 0.5066 val r: 0.7424; time: 0.94sec
[562/800][24/24] total train loss: 0.0084; total val loss: 0.4854 val r: 0.7392; time: 0.94sec
[563/800][24/24] total train loss: 0.0083; total val loss: 0.5138 val r: 0.7419; time: 0.95sec
[564/800][24/24] total train loss: 0.0082; total val loss: 0.4920 val r: 0.7443; time: 0.95sec
[565/800][24/24] total train loss: 0.0084; total val loss: 0.4974 val r: 0.7457; time: 0.95sec
[566/800][24/24] total train loss: 0.0084; total val loss: 0.4847 val r: 0.7372; time: 0.95sec
[567/800][24/24] total train loss: 0.0086; total val loss: 0.5022 val r: 0.7413; time: 0.95sec
[568/800][24/24] total train loss: 0.0084; total val loss: 0.5017 val r: 0.7456; time: 0.95sec
[569/800][24/24] total train loss: 0.0083; total val loss: 0.4917 val r: 0.7445; time: 0.95sec
[570/800][24/24] total train loss: 0.0088; total val loss: 0.4765 val r: 0.7413; time: 0.96sec
[571/800][24/24] total train loss: 0.0086; total val loss: 0.5091 val r: 0.7398; time: 0.95sec
[572/800][24/24] total train loss: 0.0087; total val loss: 0.4788 val r: 0.7414; time: 0.95sec
[573/800][24/24] total train loss: 0.0084; total val loss: 0.4902 val r: 0.7333; time: 0.95sec
[574/800][24/24] total train loss: 0.0084; total val loss: 0.4984 val r: 0.7436; time: 0.95sec
[575/800][24/24] total train loss: 0.0084; total val loss: 0.4820 val r: 0.7392; time: 0.94sec
[576/800][24/24] total train loss: 0.0084; total val loss: 0.4587 val r: 0.7441; time: 0.94sec
[577/800][24/24] total train loss: 0.0084; total val loss: 0.4782 val r: 0.7425; time: 0.95sec
[578/800][24/24] total train loss: 0.0084; total val loss: 0.4977 val r: 0.7441; time: 0.94sec
[579/800][24/24] total train loss: 0.0085; total val loss: 0.4756 val r: 0.7398; time: 0.94sec
[580/800][24/24] total train loss: 0.0085; total val loss: 0.5020 val r: 0.7392; time: 0.95sec
[581/800][24/24] total train loss: 0.0083; total val loss: 0.4787 val r: 0.7427; time: 0.94sec
[582/800][24/24] total train loss: 0.0085; total val loss: 0.5089 val r: 0.7378; time: 0.95sec
[583/800][24/24] total train loss: 0.0084; total val loss: 0.5148 val r: 0.7362; time: 0.95sec
[584/800][24/24] total train loss: 0.0084; total val loss: 0.5001 val r: 0.7434; time: 0.95sec
[585/800][24/24] total train loss: 0.0084; total val loss: 0.5004 val r: 0.7451; time: 0.94sec
[586/800][24/24] total train loss: 0.0085; total val loss: 0.4921 val r: 0.7448; time: 0.94sec
[587/800][24/24] total train loss: 0.0084; total val loss: 0.4694 val r: 0.7380; time: 0.96sec
[588/800][24/24] total train loss: 0.0084; total val loss: 0.4991 val r: 0.7382; time: 0.95sec
[589/800][24/24] total train loss: 0.0086; total val loss: 0.4955 val r: 0.7419; time: 0.95sec
[590/800][24/24] total train loss: 0.0084; total val loss: 0.4929 val r: 0.7388; time: 0.96sec
[591/800][24/24] total train loss: 0.0087; total val loss: 0.4906 val r: 0.7386; time: 0.94sec
[592/800][24/24] total train loss: 0.0084; total val loss: 0.4910 val r: 0.7412; time: 0.95sec
[593/800][24/24] total train loss: 0.0086; total val loss: 0.4968 val r: 0.7357; time: 0.95sec
[594/800][24/24] total train loss: 0.0088; total val loss: 0.4948 val r: 0.7434; time: 0.95sec
[595/800][24/24] total train loss: 0.0090; total val loss: 0.5001 val r: 0.7395; time: 0.95sec
[596/800][24/24] total train loss: 0.0089; total val loss: 0.5017 val r: 0.7380; time: 0.95sec
[597/800][24/24] total train loss: 0.0086; total val loss: 0.4803 val r: 0.7393; time: 0.95sec
[598/800][24/24] total train loss: 0.0084; total val loss: 0.5032 val r: 0.7395; time: 0.95sec
[599/800][24/24] total train loss: 0.0084; total val loss: 0.5054 val r: 0.7368; time: 0.94sec
learning rate updated: 0.001
[600/800][24/24] total train loss: 0.0083; total val loss: 0.4916 val r: 0.7393; time: 0.95sec
[601/800][24/24] total train loss: 0.0085; total val loss: 0.4858 val r: 0.7407; time: 0.95sec
[602/800][24/24] total train loss: 0.0083; total val loss: 0.4874 val r: 0.7408; time: 0.94sec
[603/800][24/24] total train loss: 0.0084; total val loss: 0.5003 val r: 0.7384; time: 0.95sec
[604/800][24/24] total train loss: 0.0084; total val loss: 0.5033 val r: 0.7387; time: 0.95sec
[605/800][24/24] total train loss: 0.0084; total val loss: 0.5036 val r: 0.7402; time: 0.95sec
[606/800][24/24] total train loss: 0.0085; total val loss: 0.5141 val r: 0.7410; time: 0.95sec
[607/800][24/24] total train loss: 0.0088; total val loss: 0.4909 val r: 0.7418; time: 0.96sec
[608/800][24/24] total train loss: 0.0083; total val loss: 0.4770 val r: 0.7387; time: 0.95sec
[609/800][24/24] total train loss: 0.0084; total val loss: 0.5003 val r: 0.7468; time: 0.94sec
[610/800][24/24] total train loss: 0.0087; total val loss: 0.5013 val r: 0.7428; time: 0.95sec
[611/800][24/24] total train loss: 0.0086; total val loss: 0.5116 val r: 0.7356; time: 0.95sec
[612/800][24/24] total train loss: 0.0087; total val loss: 0.4720 val r: 0.7433; time: 0.95sec
[613/800][24/24] total train loss: 0.0083; total val loss: 0.4989 val r: 0.7412; time: 0.95sec
[614/800][24/24] total train loss: 0.0084; total val loss: 0.4885 val r: 0.7469; time: 0.96sec
[615/800][24/24] total train loss: 0.0083; total val loss: 0.4870 val r: 0.7433; time: 0.95sec
[616/800][24/24] total train loss: 0.0082; total val loss: 0.5024 val r: 0.7349; time: 0.95sec
[617/800][24/24] total train loss: 0.0089; total val loss: 0.4768 val r: 0.7435; time: 0.95sec
[618/800][24/24] total train loss: 0.0085; total val loss: 0.5064 val r: 0.7423; time: 0.94sec
[619/800][24/24] total train loss: 0.0083; total val loss: 0.5065 val r: 0.7472; time: 0.95sec
[620/800][24/24] total train loss: 0.0088; total val loss: 0.4961 val r: 0.7386; time: 0.94sec
[621/800][24/24] total train loss: 0.0087; total val loss: 0.4788 val r: 0.7449; time: 0.94sec
[622/800][24/24] total train loss: 0.0084; total val loss: 0.4783 val r: 0.7407; time: 0.94sec
[623/800][24/24] total train loss: 0.0086; total val loss: 0.5025 val r: 0.7403; time: 0.95sec
[624/800][24/24] total train loss: 0.0085; total val loss: 0.5100 val r: 0.7417; time: 0.94sec
[625/800][24/24] total train loss: 0.0082; total val loss: 0.4995 val r: 0.7491; time: 0.94sec
[626/800][24/24] total train loss: 0.0083; total val loss: 0.4960 val r: 0.7364; time: 0.95sec
[627/800][24/24] total train loss: 0.0084; total val loss: 0.5025 val r: 0.7488; time: 0.94sec
[628/800][24/24] total train loss: 0.0085; total val loss: 0.4888 val r: 0.7459; time: 0.95sec
[629/800][24/24] total train loss: 0.0094; total val loss: 0.5010 val r: 0.7362; time: 0.94sec
[630/800][24/24] total train loss: 0.0090; total val loss: 0.5164 val r: 0.7408; time: 0.94sec
[631/800][24/24] total train loss: 0.0085; total val loss: 0.4715 val r: 0.7514; time: 0.94sec
[632/800][24/24] total train loss: 0.0083; total val loss: 0.4935 val r: 0.7383; time: 0.94sec
[633/800][24/24] total train loss: 0.0087; total val loss: 0.5009 val r: 0.7429; time: 0.94sec
[634/800][24/24] total train loss: 0.0087; total val loss: 0.5107 val r: 0.7455; time: 0.94sec
[635/800][24/24] total train loss: 0.0084; total val loss: 0.4966 val r: 0.7415; time: 0.94sec
[636/800][24/24] total train loss: 0.0085; total val loss: 0.5086 val r: 0.7386; time: 0.95sec
[637/800][24/24] total train loss: 0.0084; total val loss: 0.5014 val r: 0.7403; time: 0.93sec
[638/800][24/24] total train loss: 0.0083; total val loss: 0.4851 val r: 0.7387; time: 0.94sec
[639/800][24/24] total train loss: 0.0086; total val loss: 0.4822 val r: 0.7421; time: 0.94sec
[640/800][24/24] total train loss: 0.0087; total val loss: 0.5027 val r: 0.7343; time: 0.94sec
[641/800][24/24] total train loss: 0.0083; total val loss: 0.4962 val r: 0.7392; time: 0.94sec
[642/800][24/24] total train loss: 0.0089; total val loss: 0.4779 val r: 0.7369; time: 0.94sec
[643/800][24/24] total train loss: 0.0087; total val loss: 0.4967 val r: 0.7449; time: 0.94sec
[644/800][24/24] total train loss: 0.0089; total val loss: 0.5068 val r: 0.7435; time: 0.96sec
[645/800][24/24] total train loss: 0.0087; total val loss: 0.4963 val r: 0.7388; time: 0.93sec
[646/800][24/24] total train loss: 0.0082; total val loss: 0.5049 val r: 0.7418; time: 0.94sec
[647/800][24/24] total train loss: 0.0086; total val loss: 0.4985 val r: 0.7353; time: 0.94sec
[648/800][24/24] total train loss: 0.0082; total val loss: 0.4945 val r: 0.7446; time: 0.94sec
[649/800][24/24] total train loss: 0.0085; total val loss: 0.5002 val r: 0.7315; time: 0.94sec
[650/800][24/24] total train loss: 0.0083; total val loss: 0.5156 val r: 0.7431; time: 0.94sec
[651/800][24/24] total train loss: 0.0083; total val loss: 0.5097 val r: 0.7404; time: 0.96sec
[652/800][24/24] total train loss: 0.0085; total val loss: 0.5076 val r: 0.7357; time: 0.95sec
[653/800][24/24] total train loss: 0.0079; total val loss: 0.5049 val r: 0.7356; time: 0.94sec
[654/800][24/24] total train loss: 0.0090; total val loss: 0.4828 val r: 0.7447; time: 0.95sec
[655/800][24/24] total train loss: 0.0082; total val loss: 0.5106 val r: 0.7406; time: 0.94sec
[656/800][24/24] total train loss: 0.0082; total val loss: 0.5029 val r: 0.7439; time: 0.94sec
[657/800][24/24] total train loss: 0.0084; total val loss: 0.5128 val r: 0.7460; time: 0.94sec
[658/800][24/24] total train loss: 0.0085; total val loss: 0.4956 val r: 0.7385; time: 0.94sec
[659/800][24/24] total train loss: 0.0081; total val loss: 0.5005 val r: 0.7481; time: 0.94sec
[660/800][24/24] total train loss: 0.0087; total val loss: 0.4914 val r: 0.7403; time: 0.94sec
[661/800][24/24] total train loss: 0.0078; total val loss: 0.4942 val r: 0.7456; time: 0.94sec
[662/800][24/24] total train loss: 0.0081; total val loss: 0.4869 val r: 0.7375; time: 0.94sec
[663/800][24/24] total train loss: 0.0082; total val loss: 0.4751 val r: 0.7438; time: 0.94sec
[664/800][24/24] total train loss: 0.0082; total val loss: 0.5055 val r: 0.7372; time: 0.94sec
[665/800][24/24] total train loss: 0.0086; total val loss: 0.4894 val r: 0.7412; time: 0.94sec
[666/800][24/24] total train loss: 0.0089; total val loss: 0.5185 val r: 0.7375; time: 0.97sec
[667/800][24/24] total train loss: 0.0090; total val loss: 0.4911 val r: 0.7412; time: 0.95sec
[668/800][24/24] total train loss: 0.0085; total val loss: 0.5058 val r: 0.7397; time: 0.96sec
[669/800][24/24] total train loss: 0.0077; total val loss: 0.4922 val r: 0.7402; time: 0.95sec
[670/800][24/24] total train loss: 0.0081; total val loss: 0.4883 val r: 0.7382; time: 0.96sec
[671/800][24/24] total train loss: 0.0095; total val loss: 0.4883 val r: 0.7482; time: 0.95sec
[672/800][24/24] total train loss: 0.0082; total val loss: 0.4907 val r: 0.7423; time: 0.94sec
[673/800][24/24] total train loss: 0.0082; total val loss: 0.5086 val r: 0.7430; time: 0.94sec
[674/800][24/24] total train loss: 0.0085; total val loss: 0.4916 val r: 0.7447; time: 0.94sec
[675/800][24/24] total train loss: 0.0086; total val loss: 0.5071 val r: 0.7473; time: 0.95sec
[676/800][24/24] total train loss: 0.0091; total val loss: 0.4852 val r: 0.7422; time: 0.95sec
[677/800][24/24] total train loss: 0.0085; total val loss: 0.5110 val r: 0.7402; time: 0.96sec
[678/800][24/24] total train loss: 0.0082; total val loss: 0.4859 val r: 0.7454; time: 0.95sec
[679/800][24/24] total train loss: 0.0088; total val loss: 0.5042 val r: 0.7434; time: 0.95sec
[680/800][24/24] total train loss: 0.0092; total val loss: 0.4898 val r: 0.7404; time: 0.94sec
[681/800][24/24] total train loss: 0.0087; total val loss: 0.4875 val r: 0.7431; time: 0.95sec
[682/800][24/24] total train loss: 0.0086; total val loss: 0.4774 val r: 0.7381; time: 0.95sec
[683/800][24/24] total train loss: 0.0085; total val loss: 0.4930 val r: 0.7409; time: 0.95sec
[684/800][24/24] total train loss: 0.0085; total val loss: 0.5138 val r: 0.7348; time: 0.94sec
[685/800][24/24] total train loss: 0.0087; total val loss: 0.5166 val r: 0.7436; time: 0.94sec
[686/800][24/24] total train loss: 0.0085; total val loss: 0.5025 val r: 0.7403; time: 0.94sec
[687/800][24/24] total train loss: 0.0087; total val loss: 0.4883 val r: 0.7425; time: 0.94sec
[688/800][24/24] total train loss: 0.0082; total val loss: 0.5108 val r: 0.7409; time: 0.95sec
[689/800][24/24] total train loss: 0.0084; total val loss: 0.4911 val r: 0.7442; time: 0.94sec
[690/800][24/24] total train loss: 0.0084; total val loss: 0.5013 val r: 0.7378; time: 0.94sec
[691/800][24/24] total train loss: 0.0082; total val loss: 0.5025 val r: 0.7437; time: 0.95sec
[692/800][24/24] total train loss: 0.0084; total val loss: 0.5000 val r: 0.7408; time: 0.94sec
[693/800][24/24] total train loss: 0.0084; total val loss: 0.4991 val r: 0.7419; time: 0.94sec
[694/800][24/24] total train loss: 0.0082; total val loss: 0.4961 val r: 0.7397; time: 0.94sec
[695/800][24/24] total train loss: 0.0083; total val loss: 0.5018 val r: 0.7390; time: 0.94sec
[696/800][24/24] total train loss: 0.0085; total val loss: 0.5193 val r: 0.7432; time: 0.94sec
[697/800][24/24] total train loss: 0.0085; total val loss: 0.5009 val r: 0.7425; time: 0.94sec
[698/800][24/24] total train loss: 0.0085; total val loss: 0.5140 val r: 0.7397; time: 0.95sec
[699/800][24/24] total train loss: 0.0085; total val loss: 0.4794 val r: 0.7411; time: 0.94sec
learning rate updated: 0.001
[700/800][24/24] total train loss: 0.0083; total val loss: 0.4996 val r: 0.7414; time: 0.94sec
[701/800][24/24] total train loss: 0.0088; total val loss: 0.4736 val r: 0.7364; time: 0.94sec
[702/800][24/24] total train loss: 0.0081; total val loss: 0.5062 val r: 0.7413; time: 0.95sec
[703/800][24/24] total train loss: 0.0081; total val loss: 0.4825 val r: 0.7399; time: 0.93sec
[704/800][24/24] total train loss: 0.0087; total val loss: 0.5177 val r: 0.7410; time: 0.94sec
[705/800][24/24] total train loss: 0.0081; total val loss: 0.4990 val r: 0.7424; time: 0.95sec
[706/800][24/24] total train loss: 0.0083; total val loss: 0.5033 val r: 0.7388; time: 0.94sec
[707/800][24/24] total train loss: 0.0084; total val loss: 0.5049 val r: 0.7429; time: 0.94sec
[708/800][24/24] total train loss: 0.0081; total val loss: 0.4902 val r: 0.7419; time: 0.94sec
[709/800][24/24] total train loss: 0.0082; total val loss: 0.5193 val r: 0.7425; time: 0.94sec
[710/800][24/24] total train loss: 0.0085; total val loss: 0.5014 val r: 0.7391; time: 0.94sec
[711/800][24/24] total train loss: 0.0082; total val loss: 0.5039 val r: 0.7427; time: 0.94sec
[712/800][24/24] total train loss: 0.0085; total val loss: 0.4938 val r: 0.7402; time: 0.95sec
[713/800][24/24] total train loss: 0.0085; total val loss: 0.5003 val r: 0.7396; time: 0.94sec
[714/800][24/24] total train loss: 0.0083; total val loss: 0.4929 val r: 0.7413; time: 0.95sec
[715/800][24/24] total train loss: 0.0084; total val loss: 0.4909 val r: 0.7357; time: 0.95sec
[716/800][24/24] total train loss: 0.0087; total val loss: 0.4822 val r: 0.7312; time: 0.94sec
[717/800][24/24] total train loss: 0.0087; total val loss: 0.4960 val r: 0.7358; time: 0.94sec
[718/800][24/24] total train loss: 0.0083; total val loss: 0.5109 val r: 0.7373; time: 0.95sec
[719/800][24/24] total train loss: 0.0083; total val loss: 0.4979 val r: 0.7422; time: 0.95sec
[720/800][24/24] total train loss: 0.0084; total val loss: 0.4997 val r: 0.7408; time: 0.93sec
[721/800][24/24] total train loss: 0.0085; total val loss: 0.5225 val r: 0.7477; time: 0.94sec
[722/800][24/24] total train loss: 0.0082; total val loss: 0.5021 val r: 0.7395; time: 0.95sec
[723/800][24/24] total train loss: 0.0082; total val loss: 0.4953 val r: 0.7449; time: 0.95sec
[724/800][24/24] total train loss: 0.0083; total val loss: 0.4983 val r: 0.7413; time: 0.95sec
[725/800][24/24] total train loss: 0.0083; total val loss: 0.5036 val r: 0.7409; time: 0.94sec
[726/800][24/24] total train loss: 0.0082; total val loss: 0.5113 val r: 0.7404; time: 0.95sec
[727/800][24/24] total train loss: 0.0085; total val loss: 0.4768 val r: 0.7409; time: 0.94sec
[728/800][24/24] total train loss: 0.0086; total val loss: 0.5046 val r: 0.7424; time: 0.94sec
[729/800][24/24] total train loss: 0.0082; total val loss: 0.4942 val r: 0.7398; time: 0.95sec
[730/800][24/24] total train loss: 0.0085; total val loss: 0.4864 val r: 0.7405; time: 0.94sec
[731/800][24/24] total train loss: 0.0083; total val loss: 0.5104 val r: 0.7400; time: 0.94sec
[732/800][24/24] total train loss: 0.0087; total val loss: 0.5015 val r: 0.7376; time: 0.94sec
[733/800][24/24] total train loss: 0.0086; total val loss: 0.4771 val r: 0.7396; time: 0.95sec
[734/800][24/24] total train loss: 0.0083; total val loss: 0.4965 val r: 0.7373; time: 0.95sec
[735/800][24/24] total train loss: 0.0083; total val loss: 0.4930 val r: 0.7410; time: 0.95sec
[736/800][24/24] total train loss: 0.0083; total val loss: 0.4841 val r: 0.7352; time: 0.95sec
[737/800][24/24] total train loss: 0.0084; total val loss: 0.4868 val r: 0.7393; time: 0.95sec
[738/800][24/24] total train loss: 0.0082; total val loss: 0.4887 val r: 0.7392; time: 0.95sec
[739/800][24/24] total train loss: 0.0084; total val loss: 0.4921 val r: 0.7410; time: 0.95sec
[740/800][24/24] total train loss: 0.0082; total val loss: 0.4884 val r: 0.7363; time: 0.95sec
[741/800][24/24] total train loss: 0.0085; total val loss: 0.4999 val r: 0.7449; time: 0.96sec
[742/800][24/24] total train loss: 0.0083; total val loss: 0.4855 val r: 0.7330; time: 0.96sec
[743/800][24/24] total train loss: 0.0079; total val loss: 0.4942 val r: 0.7407; time: 0.95sec
[744/800][24/24] total train loss: 0.0082; total val loss: 0.4950 val r: 0.7394; time: 0.95sec
[745/800][24/24] total train loss: 0.0082; total val loss: 0.5024 val r: 0.7468; time: 0.95sec
[746/800][24/24] total train loss: 0.0084; total val loss: 0.5068 val r: 0.7444; time: 0.95sec
[747/800][24/24] total train loss: 0.0079; total val loss: 0.5117 val r: 0.7423; time: 0.96sec
[748/800][24/24] total train loss: 0.0084; total val loss: 0.4768 val r: 0.7399; time: 0.95sec
[749/800][24/24] total train loss: 0.0082; total val loss: 0.5093 val r: 0.7418; time: 0.95sec
[750/800][24/24] total train loss: 0.0081; total val loss: 0.4908 val r: 0.7399; time: 0.95sec
[751/800][24/24] total train loss: 0.0087; total val loss: 0.5035 val r: 0.7397; time: 0.95sec
[752/800][24/24] total train loss: 0.0087; total val loss: 0.4842 val r: 0.7383; time: 0.96sec
[753/800][24/24] total train loss: 0.0083; total val loss: 0.4934 val r: 0.7403; time: 0.95sec
[754/800][24/24] total train loss: 0.0089; total val loss: 0.5038 val r: 0.7443; time: 0.95sec
[755/800][24/24] total train loss: 0.0086; total val loss: 0.5014 val r: 0.7412; time: 0.97sec
[756/800][24/24] total train loss: 0.0082; total val loss: 0.4908 val r: 0.7425; time: 0.95sec
[757/800][24/24] total train loss: 0.0089; total val loss: 0.5076 val r: 0.7348; time: 0.95sec
[758/800][24/24] total train loss: 0.0081; total val loss: 0.4856 val r: 0.7429; time: 0.95sec
[759/800][24/24] total train loss: 0.0080; total val loss: 0.5082 val r: 0.7376; time: 0.94sec
[760/800][24/24] total train loss: 0.0079; total val loss: 0.5029 val r: 0.7452; time: 0.95sec
[761/800][24/24] total train loss: 0.0084; total val loss: 0.4916 val r: 0.7403; time: 0.95sec
